grupo,tipo,nombre,CODMUN,DIRECCION,info,CMUN,CDIS,dist_aeropuerto,dist_intercambiador,dist_cercanias,dist_hospital,dist_universidad,dist_gob,dist_embajada,dist_ccomercial,X,Y
Transporte,Bocas de metro,Aluche - Avenida de los Poblados,079,"Avenida Poblados, s/n",Líneas: 5 - Renfe,079,10,2.049087070641809,0.04272338610748463,0.0937867739587699,0.45145788098755685,0.8840281254620641,0,0.1703626434749063,0.47897698092388796,-3.7606578620115103,40.385342298106856
Transporte,Bocas de metro,Aluche - Terminal Autobuses,079,Intercambiador autobuses,Líneas: 5 - Renfe,079,10,2.09837220921191,0.03291128915586818,0.025531413503085545,0.5233570755128047,0.8995617845260186,0,0.13318920630380146,0.49822698043294944,-3.760877301910957,40.38599851990594
Transporte,Bocas de metro,Eugenia de Montijo - Nuestra Señora de la Luz,079,"Calle Ocaña, 70",Líneas: 5,079,11,2.5923612026456615,0.8695798580840504,0.9033738823614315,0.5588954903368086,0.5606387030450976,0,0.241966588509743,0.27289197134466386,-3.7506368571953304,40.384723010995906
Transporte,Bocas de metro,Carabanchel - Glorieta del Ejército,079,"Glorieta del Ejército, s/n (c/v Paseo Marcelino Camacho)",Líneas: 5,079,11,3.18974907373308,1.3681441315425904,1.2415264340651864,0.051507255928133724,0.5650410739299152,0,0.11556500399170204,0.21791106942093402,-3.74492232399665,40.38787706373452
Transporte,Bocas de metro,Vista Alegre - Pinzón,079,"Calle Oca, 69 (Próx.Calle  Pinzón)",Líneas: 5,079,11,3.587761173383536,1.803843553247542,1.2066928757439936,0.4856937257207589,0.918108318186012,0,0.3841227800629979,0.2466287413781963,-3.739888644620151,40.38869313334391
Transporte,Bocas de metro,Vista Alegre - Oca,079,"Calle Oca, 43 (c/v Calle Eduardo Morales)",Líneas: 5,079,11,3.784949419767878,1.8306246668119437,1.2227029723976985,0.6895895566861611,0.8288002184973646,0,0.1469814751403472,0.5803089717705511,-3.737585626504957,40.389266398803926
Transporte,Bocas de metro,Oporto - Valle de Oro,079,"Glorieta Valle de Oro, 2","Líneas: 5, 6",079,11,4.194417298490167,1.29090274466097,1.6085813644157654,1.2078772418949406,0.6912471821913369,0,1.013037469606992,0.7840210557655422,-3.731285072777771,40.38844150884205
Transporte,Bocas de metro,Oporto - Oca,079,"Calle Gral. Ricardos, 164 (c/v Calle Oca)","Líneas: 5, 6",079,11,4.179207666135242,1.3290644159706861,1.5670811116761132,1.1774244946513008,0.20155074576963145,0,2.0331182465808184,2.3768557455832546,-3.731664700345758,40.38868235523044
Transporte,Bocas de metro,"Oporto - General Ricardos, pares",079,"Calle General Ricardos, 148","Líneas: 5, 6",079,11,4.373124632062492,1.231959866934945,1.5859561958330706,1.341334528881609,0.615488855012388,0,0.159162678076957,0.33616702960072997,-3.729898184701179,40.38984667520528
Transporte,Bocas de metro,"Oporto - General Ricardos, impares",079,"Calle General Ricardos, 143","Líneas: 5, 6",079,11,4.375022339313385,1.2171497883385007,1.6026607955515397,1.349141809082062,0.6511895847926503,0,0.10830344160757976,0.8677545616711386,-3.729779009996259,40.38972129932305
Transporte,Bocas de metro,Urgel - Toboso,079,"Calle Gral. Ricardos, 98 (Próx. Calle El Toboso)",Líneas: 5,079,11,4.862658585844411,1.0955368518833735,1.6252047011760284,1.7887166551478064,0.3383656774417569,0,0.255398282549245,0.4979456908405217,-3.7253448815726986,40.39264109629487
Transporte,Bocas de metro,Urgel - San Patricio,079,"Calle Gral. Ricardos, 105",Líneas: 5,079,11,4.837353986713789,1.076025369786466,1.6556385786030752,1.770340699542612,0.5516446351348573,0,0.10178452910997637,0.4428834269900554,-3.7254475363512065,40.39232513443521
Transporte,Bocas de metro,Urgel - Camino Viejo de Leganés,079,"Calle Camino Viejo de Leganés, 1 (c/v Calle General Ricardos)",Líneas: 5,079,11,5.020779410700362,1.0618267333205702,1.4740209645020446,1.941293472395592,0.3723952029902444,0,0.20075904475693782,0.5322894828448345,-3.723666722802828,40.39327322956412
Transporte,Bocas de metro,Urgel - Peñafiel,079,"Calle Gral. Ricardos, 80 (c/v Calle Peñafiel)",Líneas: 5,079,11,5.0286861800195695,1.086813415969387,1.4602977107528812,1.9204385340287122,0.7071008316845179,0,9.978327452616325e-4,0.2359598368198861,-3.7237399214703566,40.39350700834289
Transporte,Bocas de metro,Marqués de Vadillo - Antonio Leyva,079,"Glorieta Marqués de Vadillo, 1 (c/v Calle General Ricardos)",Líneas: 5,079,11,5.798683522040669,1.3252558763616042,0.716802148034077,1.3225905275884449,0.6843017000464822,0,0.057827395759140136,0.49934994357804824,-3.716133150525088,40.397311118754274
Transporte,Bocas de metro,Marqués de Vadillo - Avda. Emperatriz Isabel,079,"Glorieta Marqués de Vadillo, 6",Líneas: 5,079,11,5.795244147093353,1.3596362265147257,0.7037275016660125,1.2919252713350076,0.7598670392729914,0,0.6917585030917336,0.7058601608322922,-3.716431059404211,40.39762459312288
Transporte,Bocas de metro,"Pirámides - Pº de las Acacias, pares",079,"Paseo de las Acacias, 50",Líneas: 5 - Renfe,079,02,6.288393385672947,1.8265678831227472,0.1727829788596704,0.8410890252728296,0.08646813662979766,0,1.5750735615675342,1.2533495081028865,-3.7128315899618975,40.40157477984268
Transporte,Bocas de metro,"Pirámides - Pº de las Acacias, impares",079,"Paseo de las Acacias, 65",Líneas: 5 - Renfe,079,02,6.291112881063957,1.814213589309138,0.174034529969425,0.8574756208846526,0.48399381590958296,0,0.08648075870844679,0.6386103245686084,-3.712676980310904,40.40144059575344
Transporte,Bocas de metro,Pirámides - Ascensor,079,Plaza Ortega y Munilla,Líneas: 5 - Renfe,079,02,6.450876856892136,1.7478658899456054,0.009225004301287662,0.7607933414018494,0.6443819617352287,0,0.22729764874107916,0.5563919284580859,-3.711368703717512,40.40253874317401
Transporte,Bocas de metro,Pirámides - Renfe,079,Plaza Ortega y Munilla. Nivel -1 dentro del vestibulo Renfe,Líneas: 5 - Renfe,079,02,6.449184798224014,1.746823450192459,0.010400659122593284,0.7567944689294023,1.1217430005503068,0,0.5430014606082401,0.12269077108643217,-3.711416122701055,40.4025654789508
Transporte,Bocas de metro,Acacias - Paseo de la Esperanza,079,"Paseo de la Esperanza, 2 (c/v Paseo Acacias)","Líneas: 3 - Renfe, 5",079,02,6.864405047528932,1.4714758507112549,0.374427247144652,0.8660955998479949,0.7674768046417091,0,0.1910794159377287,0.36317362323342683,-3.706549458148957,40.40372142569236
Transporte,Bocas de metro,Puerta de Toledo - Puerta de Toledo,079,"Ronda de Toledo, 1 (c/v Glorieta Puerta de Toledo)",Líneas: 5,079,01,6.7608032974503764,1.3074235137044923,0.46736725100866106,0.3676267260419629,0.6760058011301329,0,0.07290458487062489,0.9025486522429635,-3.710836017470595,40.406794300414674
Transporte,Bocas de metro,La Latina - San Francisco,079,"Calle Toledo, 56",Líneas: 5,079,01,7.1993086563249715,0.8077697000475708,0.805259817503712,0.49984765134975906,0.6745582594471077,0,0.075105735499541,0.900323842855911,-3.708689272096196,40.4111138006417
Transporte,Bocas de metro,La Latina - San Millán,079,"Calle Toledo, 65 (Calle San Millán-Calle Maldonadas)",Líneas: 5,079,01,7.233248815184894,0.7823939233063136,0.7796021983014163,0.5396511662474014,0.5831899968163853,0,0.28632910560002295,0.2253776345385021,-3.708158751838937,40.41109902968934
Transporte,Bocas de metro,La Latina - Toledo,079,"Calle Toledo, 52",Líneas: 5,079,01,7.263944436978591,0.7402563148225169,0.7377895356032328,0.5596991122757706,0.5288994767336825,0.26421203108479796,0,0.29877160931279695,-3.708246723613205,40.411621017252166
Transporte,Bocas de metro,Chueca - Plaza de Chueca,079,"Plaza Chueca, 4",Líneas: 5,079,01,8.736174585784653,0.7737709359057112,0.5747844423078549,1.2460007334852068,0.8759687015095804,0.9949921280803434,0,0.8471037061661222,-3.697693809432874,40.422604086607905
Transporte,Bocas de metro,Rubén Darío - Almagro,079,"Glorieta Rubén Darío, 2 (Paseo Eduardo Dato-Calle Miguel Ángel)",Líneas: 5,079,07,9.92637419589435,1.3340560598386242,1.0514719729420978,0.6567580436622503,0.5589694737445408,0.27231877994186215,0,0.4512685380322507,-3.6909492238753354,40.43278872144707
Transporte,Bocas de metro,Rubén Darío - Miguel Ángel,079,"Glorieta Rubén Darío, 3 (Paseo Eduardo Dato-Calle Miguel Ángel)",Líneas: 5,079,07,9.954009588598595,1.3187441872160062,1.0934886631983638,0.6254879937961446,0.41929049177901884,0.13474851981775163,0,0.4971772572049136,-3.6909787158997904,40.4331665996876
Transporte,Bocas de metro,Rubén Darío - Castellana,079,"Paseo de la Castellana, 39 (c/v Paseo Eduardo Soto)",Líneas: 5,079,07,10.098133106783552,1.142118406797457,1.1202776021544012,0.7695757782413297,1.0067905782986075,0.09797232133377042,0,0.6936823727107806,-3.688725795605672,40.43326143261648
Transporte,Bocas de metro,Núñez de Balboa - Velázquez,079,"Calle Velázquez, 92 (c/v Calle Juan Bravo, 11)","Líneas: 5, 9",079,04,9.88036604795789,0.7870427051980605,1.2467462020095146,0.3096559946296108,0.2591344602667306,1.6491866145606573,0,1.7548924773940928,-3.68309749014097,40.43280829180045
Transporte,Bocas de metro,Núñez de Balboa - Núñez de Balboa,079,"Calle Núñez de Balboa, 85 (c/v Calle Juan Bravo, 13)","Líneas: 5, 9",079,04,9.821944251048938,0.748876262306975,1.2777617923399267,0.24855393385331964,0.8415200496826578,0.5421138916063636,0,0.07774591601565436,-3.682354327362805,40.43276762779416
Transporte,Bocas de metro,Núñez de Balboa - Pza. Marqués de Salamanca,079,"Plaza Marqués de Salamanca, 10","Líneas: 5, 9",079,04,9.690518937469465,0.7075038329108604,1.2172252425828156,0.2500813257365243,0.7004986940046704,0.25519803176822264,0,0.20225579505640734,-3.679329469180543,40.42975837540047
Transporte,Bocas de metro,Núñez de Balboa - Aparcamiento,079,Aparcamiento Plaza Marqués de Salamanca (Sólo entrada),"Líneas: 5, 9",079,04,9.667121380265009,0.7868505035317778,1.2634206740928602,0.16682175195467616,0.29561639660136546,0.2760070400924463,0,0.6550853185888011,-3.679395933711892,40.43050573548907
Transporte,Bocas de metro,El Carmen - José Villena,079,"Calle Alcalá, 258 (c/v Calle José Villena)",Líneas: 5,079,15,7.731973980214797,1.6366842651323883,3.1485286231697516,1.469800680143498,0.5046013092330088,0.159162678076957,0,0.1770054453828386,-3.655569965689854,40.4320237717684
Transporte,Bocas de metro,El Carmen - Alcalde López Casero,079,"Calle Alcalde López Casero, 2 (Semiesq. Calle Alcalá)",Líneas: 5,079,15,7.699533196321929,1.6041487970135362,3.1778548362688532,1.4847066334640915,0.5424639580324464,1.158439365239017,0,0.38691835563197907,-3.655364035284534,40.43239197173045
Transporte,Bocas de metro,El Carmen - Hermanos Fernández Lanseros,079,"Calle Alcalá, 234 (c/v José María Fernández Lanseros)",Líneas: 5,079,15,7.88477505049066,1.775153628409324,2.992826545156798,1.318128521822018,1.2469781067888273,0.4244609276158966,0,0.19874394073690707,-3.657398474016337,40.43177530732165
Transporte,Bocas de metro,El Carmen - Raquel Meyer,079,"Calle Alcalá, 259 (c/v Calle Raquel Méller)",Líneas: 5,079,15,7.88097359534682,1.7678238503857533,2.9953769680867124,1.3146992173809704,0.2384852298410195,1.6688051047434884,0,1.7531818206805254,-3.657422462440321,40.431902826466526
Transporte,Bocas de metro,Quintana - Hermanos Machado,079,"Calle Alcalá, 306 (c/v Calle Hermanos Machado)",Líneas: 5,079,15,7.195642929226233,1.1090920056828468,3.697642439247693,1.1245276427522608,0.6187029970714628,0.06223355651033462,0,0.3966029913629726,-3.649132149819968,40.43289553750998
Transporte,Bocas de metro,Quintana - Argentina,079,"Calle Alcalá, 333 (c/v Calle Argentina)",Líneas: 5,079,15,7.18413931545699,1.095923308486712,3.7068490259958193,1.1081483646468089,0.019976944346818137,0.1298356691475308,0,0.7812488949662658,-3.649086638351429,40.433066964415765
Transporte,Bocas de metro,Quintana - Ezequiel Solana,079,"Calle Alcalá, 328 (c/v Calle Ezequiel Solana)",Líneas: 5,079,15,7.0013872235025785,0.9177583342219092,3.8912742002321012,0.9502108478577428,0.8466398192283526,0.9134132715654913,0,0.7691331428715356,-3.6470045345951623,40.43355609370688
Transporte,Bocas de metro,Quintana - Virgen del Sagrario,079,"Calle Virgen del Sagrario, 1 (c/v Calle Alcalá)",Líneas: 5,079,15,7.036797243064322,0.949087337557582,3.8523974010291924,0.9704397999241585,0.5404727823251116,0.5559966171196554,0,0.7314400071150499,-3.647524210558916,40.433652288961646
Transporte,Bocas de metro,Pueblo Nuevo - Doctor Vallejo (Pileo-Dr. Vallejo),079,"Calle Alcalá, 387","Líneas: 5, 7",079,15,6.50949964279334,0.4188218587514488,4.370101752829472,0.4933242345039154,0.4068996183942681,0.20120653419989565,0,0.5970247867739856,-3.6421358129658783,40.43608770351702
Transporte,Bocas de metro,Pueblo Nuevo - Vicente Espinel,079,"Calle Alcalá, 380 (Calle Campuzano-Calle Vicente Espinel)","Líneas: 5, 7",079,15,6.490547733373902,0.40240105523071157,4.390291901120935,0.4896910417263415,0.711618162680223,0.3140644846730733,0,0.21554116286107883,-3.641864222197248,40.436044163762126
Transporte,Bocas de metro,Pueblo Nuevo - Campuzano,079,"Calle Alcalá, 378 (Calle Campuzano-Calle Vicente Espinel)","Líneas: 5, 7",079,15,6.512756148176051,0.4248351787462761,4.368515749158215,0.507622616579648,0.4843306924898018,0.2585577956998452,0,0.6404516357378536,-3.642087198225024,40.435934819321425
Transporte,Bocas de metro,Pueblo Nuevo - Hermanos de Pablo,079,"Calle Alcalá, 373 (próx. Calle Hermanos de Pablo)","Líneas: 5, 7",079,15,6.678328293061636,0.5893004761546831,4.204464583307714,0.6398014181332187,2.0400284594202236,0.2943828344923808,0,0.2687359276727827,-3.643837586956963,40.43526744208645
Transporte,Bocas de metro,Pueblo Nuevo - Emilio Ferrari,079,"Calle Alcalá, 364","Líneas: 5, 7",079,15,6.686518499571273,0.6001890751350109,4.1983272999756736,0.6569741659628199,0.5360723619613101,0.1423808244413051,0,0.45841412107122304,-3.6438358693609856,40.435087270776854
Transporte,Bocas de metro,Ciudad Lineal - Hnos. García Noblejas,079,"Avenida de la Institución Libre de Enseñanza, 2",Líneas: 5,079,15,6.128327902711853,0.05785149735160302,4.685633490288496,0.3277272459848546,0.7435471094683651,0.4422275274896938,0,0.5205810111051906,-3.6380942893472894,40.437605541289294
Transporte,Bocas de metro,Ciudad Lineal - Misterios,079,"Calle Alcalá, 413 (c/v Calle Arturo Soria)",Líneas: 5,079,15,6.149423054212856,0.05517612295616725,4.647040673459913,0.2902489977979805,0.5625752414333471,1.0652900597902069,0,0.5264123033539934,-3.638497277148187,40.43782854639967
Transporte,Bocas de metro,Ciudad Lineal - Arturo Soria,079,"Calle Arturo Soria, 2 (c/v Calle Alcalá)",Líneas: 5,079,15,6.096665959893351,0.005430883479730876,4.680309609508721,0.2798356930456743,1.1113484532862552,0.2759372676697899,0,0.21104577846689634,-3.638005161168551,40.43815558380226
Transporte,Bocas de metro,Ciudad Lineal - Albarracín,079,"Calle Alcalá, 434 (Próx. Calle Albarracín)",Líneas: 5,079,20,5.941081436833746,0.1607006305550709,4.836302403792384,0.3878132863022268,0.31173921469903365,0.34357862837641123,0,0.12116764871427743,-3.636084739561332,40.43831029142201
Transporte,Bocas de metro,"Suanzes - Alcalá, pares",079,Calle Alcalá c/v Calle Rufino González,Líneas: 5,079,20,5.141746025360409,0.9596467050804379,4.686495668740685,0.8005651026685533,0.6505762560306487,0.3922351828076961,0,0.28445832593179093,-3.62717009323107,40.44075530780686
Transporte,Bocas de metro,"Suanzes - Alcalá, impares",079,"Calle Alcalá, 527",Líneas: 5,079,20,5.107882104681113,0.991707662420155,4.654997919348996,0.7682607432829209,1.0990847297904318,0.25982313472694846,0,0.22718310677443093,-3.6268775871148016,40.44100013473245
Transporte,Bocas de metro,"Torre Arias - Alcalá, impares",079,"Calle Alcalá, impares",Líneas: 5,079,20,4.234608830249895,0.8892198029248675,4.268074740319722,0.7888880882744199,0.5397119257977767,0.2861374804658966,0,0.470051985107869,-3.617151031565371,40.44371001443276
Transporte,Bocas de metro,"Torre Arias - Alcalá, pares",079,"Calle Alcalá, 550 (c/v Avenida Canillejas a Vicálvaro)",Líneas: 5,079,20,4.235990011428018,0.896120060478941,4.285946664095872,0.8050110305099251,2.417732805845313,0.32632444943511096,0,0.25653765667132267,-3.6170670123788584,40.44354829883109
Transporte,Bocas de metro,"Canillejas - Alcalá, impares/Josefa Valcárcel",079,"Calle Alcalá, frente al 636",Líneas: 5,079,20,3.388802151200112,0.005214688354137084,3.7256587129732086,1.3229840287625343,0.6837203289369109,0.09247005710051424,0,0.26873088806107015,-3.609287884089451,40.4490156048264
Transporte,Bocas de metro,"Canillejas - Alcalá, pares",079,"Calle Alcalá, 640 (semiesq. Calle Cartago, 1)",Líneas: 5,079,20,3.2925351809135677,0.1034745994707424,3.733697083057188,1.4232404054148986,0.723501278276081,0.5672386690359502,0,0.6210795533035278,-3.6081081827703545,40.44910019374757
Transporte,Bocas de metro,El Capricho - Velero,079,"Calle Velero, 15",Líneas: 5,079,21,2.09503987029584,1.296485152730476,3.7112539419748534,2.5988680875978702,0.6077715343330045,0.12861336454032704,0,0.3260691452073384,-3.5948991635550276,40.45297058059145
Transporte,Bocas de metro,El Capricho - Ascensor,079,"Calle Velero, 15",Líneas: 5,079,21,2.0405500531020615,1.3503144964490896,3.7004189202906494,2.6499165631747577,0.22947243983122056,0.2658227451502644,0,0.5510631705827149,-3.5943832157374747,40.45330656315677
Transporte,Bocas de metro,El Capricho - Pinos de Osuna,079,"Calle Pinos de Osuna, 15",Líneas: 5,079,21,1.9689981628102176,1.4218076331758231,3.7094126779887313,2.7204537831214566,0.5406723668333807,0.040903477791625065,0,0.44855691339299125,-3.59360710644738,40.453562794963545
Transporte,Bocas de metro,Alameda de Osuna - Corbeta,079,"Calle Corbeta, 14 (c/v Calle La Rioja)",Líneas: 5,079,21,1.3890572819845046,1.8465783744349924,3.639266939203878,3.2961709316699,0.5823489229701709,0.33992744105457023,0,0.7487103455381826,-3.588027271572971,40.45744711767812
Transporte,Bocas de metro,Alameda de Osuna - Ascensor,079,"Calle Corbeta, 14 (c/v Calle La Rioja)",Líneas: 5,079,21,1.3647412479738115,1.823725157497531,3.647499008258495,3.320801620092323,0.7391710475794573,0.444566278560342,0,0.5252137636569293,-3.587756725335335,40.45752957169215
Transporte,Bocas de metro,Nuevos Ministerios - Ascensor nº1,079,Entrada Corte Inglés,"Líneas: 6, 8, 10 - Renfe",079,06,10.348149769341967,0.022818895589590608,0.0687145107969396,0.9645479594425163,0.610586683778962,0.12114605960028772,0,0.3339092136685542,-3.692994625653622,40.44660907160221
Transporte,Bocas de metro,"Nuevos Ministerios - Pº de la Castellana, pares",079,"Paseo de la Castellana, 110 (c/v Calle Joaquín Costa)","Líneas: 6, 8, 10 - Renfe",079,05,10.17339466238081,0.19937489311603213,0.15264746622035794,0.753317495045801,0.9794446661845597,0.12158831605201147,0,0.3667413449152576,-3.6907403263136342,40.44578999132185
Transporte,Bocas de metro,"Nuevos Ministerios - Pº de la Castellana, impares",079,"Paseo de la Castellana, 67 (c/v Calle Raimundo Fernández Villaverde)","Líneas: 6, 8, 10 - Renfe",079,07,10.251959567903171,0.1297816980394669,0.09229352488715564,0.8295808910600571,0.26612406999824684,1.4566848544236548,0,0.39752324526770927,-3.691697182525261,40.44587122271379
Transporte,Bocas de metro,Nuevos Ministerios - Orense,079,"Calle Orense, 2","Líneas: 6, 8, 10 - Renfe",079,06,10.54285493987697,0.22605283081042046,0.27612128015427984,0.9760153781992281,0.080174797891114,1.1138081367583057,0,0.25259428697538533,-3.6953991497727263,40.44703237069081
Transporte,Bocas de metro,Nuevos Ministerios - Agustín de Betancourt,079,"Calle Agustín de Betancourt, 25","Líneas: 6, 8, 10 - Renfe",079,07,10.546701787655113,0.22230786865958635,0.26706091814664346,0.9933166468871387,0.7069375185866501,9.978327452616325e-4,0,0.23625707765990425,-3.69527186583418,40.44612322304238
Transporte,Bocas de metro,Nuevos Ministerios - Centro Comercial,079,Entrada Corte Inglés,"Líneas: 6, 8, 10 - Renfe",079,06,10.35402340055329,0.042974879029085325,0.08991301506872108,0.994231830297973,0.6626397119222844,0.4073125682243661,0,1.029027384039018,-3.693134453604835,40.44697388157067
Transporte,Bocas de metro,Nuevos Ministerios - Ascensor nº 6,079,"Paseo de la Castellana, 100","Líneas: 6, 8, 10 - Renfe",079,05,10.211402632324708,0.2848076656942027,0.2515386988572268,0.7147976456610076,0.7039221633633637,0.3667422291884355,0,0.21083027132825108,-3.6909282403491246,40.44456364106175
Transporte,Bocas de metro,"Nuevos Ministerios - Pº de la Castellana, pares",079,"Paseo de la Castellana, 100","Líneas: 6, 8, 10 - Renfe",079,05,10.21467365355333,0.29621078820530133,0.26397051443844577,0.7115023728707625,0.6133399831161366,0.15810565480782796,0,0.5343406487036428,-3.690938740826187,40.44443745187898
Transporte,Bocas de metro,República Argentina - República Argentina,079,"Plaza República Argentina, 8",Líneas: 6,079,05,9.701351009002524,0.6891166484999628,0.6390593985632778,0.32093130199324715,0.8409380335123813,0.3031511400157888,0,1.2258203344820533,-3.6849192952966567,40.44504079409946
Transporte,Bocas de metro,"República Argentina - Joaquín Costa, impares",079,"Calle Joaquín Costa, 41 (c/v Calle Rodríguez Marín)",Líneas: 6,079,05,9.622716261477736,0.8449845749158609,0.7958999192984817,0.13069018891018738,0.7668763761574475,2.1096937779633884,0,2.3571584015859823,-3.6836315327374543,40.44363398540392
Transporte,Bocas de metro,"República Argentina - Joaquín Costa, pares",079,"Calle Joaquín Costa, 26",Líneas: 6,079,05,9.65344544960506,0.8305530668904008,0.7819163970487932,0.1281174594336168,0.7720863428169622,0.24011485807115301,0,0.21141035724962545,-3.6839477885840872,40.443424910017875
Transporte,Bocas de metro,O'Donnell - O`Donnell,079,"Calle Dr. Esquerdo, 42 (Semiesq. Calle O'Donnell)",Líneas: 6,079,04,9.274829915218907,0.6411297969048164,1.8549717788733924,0.15544942948771703,0.28007864275533795,1.6466714751852687,0,1.7855946754104846,-3.66918042492116,40.42157418360632
Transporte,Bocas de metro,O'Donnell - Casa de la Moneda,079,"Casa de la Moneda (c/v Calle Doctor Esquerdo, 38)",Líneas: 6,079,04,9.198831522919303,0.5992288733013755,1.8487607461460962,0.20680745258782762,0.354576819655939,1.370560020982875,0,0.3604758972270531,-3.669135676840647,40.42300688144931
Transporte,Bocas de metro,"O'Donnell - J. Juan - Dr. Esquerdo, pares",079,"Calle Dr. Esquerdo, 34 (c/v Calle Jorge Juan)",Líneas: 6,079,04,9.185030678793767,0.6047551956097201,1.8563934265735251,0.22268131693929266,0.7777229180683959,0.3308576987820022,0,0.14988887288982217,-3.66904271653161,40.42314255423421
Transporte,Bocas de metro,"O'Donnell - J. Juan - Dr. Esquerdo, impares",079,"Calle Dr. Esquerdo, 49 (c/v Calle Jorge Juan)",Líneas: 6,079,04,9.172413468947585,0.6409292519815897,1.8882658027522987,0.22779937038447523,0.3579232781392687,0.6611237876494896,0,0.4243531460309955,-3.668674276943989,40.42283837417432
Transporte,Bocas de metro,Sáinz de Baranda - Sáinz de Baranda,079,"Calle Dr. Esquerdo, s/n (próx. Citröen)","Líneas: 6, 9",079,03,9.643349700179208,0.9498781351813204,2.0036328237696566,0.2907494001091188,0.5236791388460081,0.40545428784148035,0,0.6835996075822857,-3.6696739656597352,40.41547219887743
Transporte,Bocas de metro,Sáinz de Baranda - José Martínez de Velasco,079,"Calle Dr. Esquerdo, 103 (semiesq. Calle Rafael Salazar Alonso)","Líneas: 6, 9",079,03,9.620477877568621,0.944141975863464,2.036260772675568,0.2960716955223088,0.32432003935569403,2.0331182465808184,0,2.556755025385031,-3.6692960104894263,40.415393301866125
Transporte,Bocas de metro,"Sáinz de Baranda - Moneda, impares",079,"Calle Dr. Esquerdo, 107 (semiesq. Calle Moneda)","Líneas: 6, 9",079,03,9.662994881777175,0.8726929850179979,2.030678296591519,0.3674925772116813,0.6256391961112238,0.05979398096371571,0,0.4787044110059665,-3.6693721764814256,40.41475321823175
Transporte,Bocas de metro,"Sáinz de Baranda - Moneda, pares",079,"Calle Dr. Esquerdo, s/n (próx. Citröen)","Líneas: 6, 9",079,03,9.687102060162776,0.8725992272564136,2.005453354343362,0.36770453772225375,0.18983378116796945,0.5196609547595417,0,0.7670138251165154,-3.669726020642276,40.41477820004394
Transporte,Bocas de metro,Conde de Casal - Doctor Esquerdo,079,"Calle Dr. Esquerdo, 175 (c/v Plaza Conde de Casal)",Líneas: 6,079,03,9.766376851841974,0.04800964238652303,1.4226496018821984,0.7048226269012524,0.27013569703626256,0.31375587602746213,0,0.5756481476292598,-3.6699890525092593,40.40707786583802
Transporte,Bocas de metro,Conde de Casal - Conde de Casal,079,"Plaza Conde de Casal, 2 (Semiesq. Calle Doctor Esquerdo)",Líneas: 6,079,03,9.721496003247779,0.0032868772998539183,1.390340659154784,0.6637807906952955,1.9262920369993906,0.5514159866738094,0,1.0794219762796584,-3.670494536252604,40.40694881400859
Transporte,Bocas de metro,"Conde de Casal - Doctor Esquerdo, impares - Acceso cerrado temporalmente",079,"Calle Dr. Esquerdo, 157 (Semiesq. Calle Lira)",Líneas: 6,079,03,9.853107257371455,0.20361637262312407,1.5902512891446725,0.7217401694599883,0.2993743711637144,0.6909722533590497,0,0.18992930264448663,-3.6698662831882314,40.40871428598182
Transporte,Bocas de metro,"Conde de Casal - Doctor Esquerdo, pares - Acceso cerrado temporalmente",079,"Calle Dr. Esquerdo, 116 (Semiesq. Calle Ángel Ganivet)",Líneas: 6,079,03,9.826798375379694,0.19999950800192526,1.5800114796100688,0.6921487061538584,0.6994993099921255,0.18557499565355368,0,0.39005429022537474,-3.6702261179021898,40.40873824115878
Transporte,Bocas de metro,"Méndez Álvaro - Méndez Álvaro, impares",079,"Calle Méndez Álvaro, 73 (Semiesq. Calle Pedro Bosch)",Líneas: 6 - Renfe,079,02,8.470844771833175,0.19861747031941643,0.2409256764542685,1.2978539112874536,0.34708216539342734,0.6111993255257402,0,0.5974527840954148,-3.680629346779525,40.396128924367886
Transporte,Bocas de metro,"Méndez Álvaro - Méndez Álvaro, pares",079,"Calle Méndez Álvaro, 62",Líneas: 6 - Renfe,079,02,8.442899705195051,0.21289428678480102,0.26113177414383026,1.3204794471814663,0.5696867050755448,0.2931745894689205,0,0.6696972204605085,-3.680898622625056,40.395956169273006
Transporte,Bocas de metro,Méndez Álvaro - Renfe,079,"Calle Pedro Bosch, s/n. Nivel -2",Líneas: 6 - Renfe,079,02,8.623461213451119,0.10504279352133808,0.10103052832627933,1.2650125597309094,0.30343345830545715,0.8747960273982122,0,0.4971551884682761,-3.678792799848766,40.39629285478584
Transporte,Bocas de metro,Méndez Álvaro - Intercambiador Autobuses,079,Limite del pasillo de acceso de la Estación Sur de autobuses,Líneas: 6 - Renfe,079,02,8.620618025744173,0.011949400396745826,0.06202033468411166,1.3552841227611416,0.6716339871183985,2.000082519786847,0,2.2500160226402057,-3.678454660592263,40.395475008516584
Transporte,Bocas de metro,Usera - Amparo Usera,079,"Calle Amparo Usera, 46",Líneas: 6,079,12,6.05772998084663,0.8594069254696427,1.0965240384589399,1.3798410654127737,0.17635511972309315,0.35789556877185436,0,0.32232530062451353,-3.7066578033831865,40.387026918566896
Transporte,Bocas de metro,Usera - Mirasierra,079,"Calle Mirasierra, 33 (c/v Calle Carmen Bruguera)",Líneas: 6,079,12,6.3175940460987965,0.8599041855765247,1.1196623442797462,1.4348891540654751,2.5120344004323987,0.9494936806839028,0,0.6895864580432366,-3.704021238873422,40.38840336194244
