mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,Target
2019-09,122,Polonia,28903,Tres Cantos,30,903,30
2019-09,123,Portugal,28903,Tres Cantos,183,903,183
2019-09,125,Reino Unido,28903,Tres Cantos,207,903,207
2019-09,126,Alemania,28903,Tres Cantos,172,903,172
2019-09,128,Rumania,28903,Tres Cantos,32,903,32
2019-09,131,Suecia,28903,Tres Cantos,57,903,57
2019-09,302,EE.UU.,28903,Tres Cantos,94,903,94
2019-09,407,China,28903,Tres Cantos,58,903,58
2019-09,430,Republica de corea - corea del sur,28903,Tres Cantos,37,903,37
2019-10,000,Total,28002,Ajalvir,328,002,328
2019-10,010,Total Europa,28002,Ajalvir,280,002,280
2019-10,011,Total Unión Europea,28002,Ajalvir,236,002,236
2019-10,030,Total América,28002,Ajalvir,38,002,38
2019-10,110,Francia,28002,Ajalvir,44,002,44
2019-10,121,Países Bajos,28002,Ajalvir,35,002,35
2019-10,123,Portugal,28002,Ajalvir,55,002,55
2019-10,125,Reino Unido,28002,Ajalvir,31,002,31
2019-10,126,Alemania,28002,Ajalvir,33,002,33
2019-10,000,Total,28004,"Álamo, El",110,004,110
2019-10,010,Total Europa,28004,"Álamo, El",78,004,78
2019-10,011,Total Unión Europea,28004,"Álamo, El",70,004,70
2019-10,000,Total,28005,Alcalá de Henares,9623,005,9623
2019-10,010,Total Europa,28005,Alcalá de Henares,7812,005,7812
2019-10,011,Total Unión Europea,28005,Alcalá de Henares,6781,005,6781
2019-10,020,Total África,28005,Alcalá de Henares,301,005,301
2019-10,030,Total América,28005,Alcalá de Henares,907,005,907
2019-10,031,Total América del Norte,28005,Alcalá de Henares,419,005,419
2019-10,033,Total Sudamérica,28005,Alcalá de Henares,464,005,464
2019-10,040,Total Asia,28005,Alcalá de Henares,600,005,600
2019-10,102,Austria,28005,Alcalá de Henares,417,005,417
2019-10,103,Bélgica,28005,Alcalá de Henares,246,005,246
2019-10,104,Bulgaria,28005,Alcalá de Henares,95,005,95
2019-10,107,Dinamarca,28005,Alcalá de Henares,114,005,114
2019-10,110,Francia,28005,Alcalá de Henares,1155,005,1155
2019-10,112,Hungria,28005,Alcalá de Henares,95,005,95
2019-10,113,Irlanda,28005,Alcalá de Henares,155,005,155
2019-10,115,Italia,28005,Alcalá de Henares,497,005,497
2019-10,116,Liechtenstein,28005,Alcalá de Henares,30,005,30
2019-10,117,Luxemburgo,28005,Alcalá de Henares,187,005,187
2019-10,120,Noruega,28005,Alcalá de Henares,36,005,36
2019-10,121,Países Bajos,28005,Alcalá de Henares,741,005,741
2019-10,122,Polonia,28005,Alcalá de Henares,328,005,328
2019-10,123,Portugal,28005,Alcalá de Henares,354,005,354
2019-10,125,Reino Unido,28005,Alcalá de Henares,688,005,688
2019-10,126,Alemania,28005,Alcalá de Henares,1139,005,1139
2019-10,128,Rumania,28005,Alcalá de Henares,422,005,422
2019-10,131,Suecia,28005,Alcalá de Henares,595,005,595
2019-10,132,Suiza,28005,Alcalá de Henares,102,005,102
2019-10,135,Ucrania,28005,Alcalá de Henares,118,005,118
2019-10,142,Lituania,28005,Alcalá de Henares,96,005,96
2019-10,143,República Checa,28005,Alcalá de Henares,64,005,64
2019-10,154,Rusia,28005,Alcalá de Henares,49,005,49
2019-10,220,Guinea ecuatorial,28005,Alcalá de Henares,56,005,56
2019-10,228,Marruecos,28005,Alcalá de Henares,104,005,104
2019-10,234,Nigeria,28005,Alcalá de Henares,51,005,51
2019-10,302,EE.UU.,28005,Alcalá de Henares,338,005,338
2019-10,340,Argentina,28005,Alcalá de Henares,72,005,72
2019-10,342,Brasil,28005,Alcalá de Henares,48,005,48
2019-10,343,Colombia,28005,Alcalá de Henares,162,005,162
2019-10,348,Peru,28005,Alcalá de Henares,70,005,70
2019-10,351,Venezuela,28005,Alcalá de Henares,43,005,43
2019-10,407,China,28005,Alcalá de Henares,259,005,259
2019-10,415,Japón,28005,Alcalá de Henares,32,005,32
2019-10,430,Republica de corea - corea del sur,28005,Alcalá de Henares,210,005,210
2019-10,000,Total,28006,Alcobendas,8086,006,8086
2019-10,010,Total Europa,28006,Alcobendas,6180,006,6180
2019-10,011,Total Unión Europea,28006,Alcobendas,5068,006,5068
2019-10,020,Total África,28006,Alcobendas,192,006,192
2019-10,030,Total América,28006,Alcobendas,1100,006,1100
2019-10,031,Total América del Norte,28006,Alcobendas,546,006,546
2019-10,033,Total Sudamérica,28006,Alcobendas,542,006,542
2019-10,040,Total Asia,28006,Alcobendas,597,006,597
2019-10,102,Austria,28006,Alcobendas,532,006,532
2019-10,103,Bélgica,28006,Alcobendas,138,006,138
2019-10,107,Dinamarca,28006,Alcobendas,127,006,127
2019-10,110,Francia,28006,Alcobendas,966,006,966
2019-10,113,Irlanda,28006,Alcobendas,99,006,99
2019-10,115,Italia,28006,Alcobendas,378,006,378
2019-10,117,Luxemburgo,28006,Alcobendas,77,006,77
2019-10,120,Noruega,28006,Alcobendas,30,006,30
2019-10,121,Países Bajos,28006,Alcobendas,1157,006,1157
2019-10,122,Polonia,28006,Alcobendas,78,006,78
2019-10,123,Portugal,28006,Alcobendas,384,006,384
2019-10,125,Reino Unido,28006,Alcobendas,854,006,854
2019-10,126,Alemania,28006,Alcobendas,634,006,634
2019-10,128,Rumania,28006,Alcobendas,64,006,64
2019-10,131,Suecia,28006,Alcobendas,292,006,292
2019-10,132,Suiza,28006,Alcobendas,157,006,157
2019-10,135,Ucrania,28006,Alcobendas,36,006,36
2019-10,228,Marruecos,28006,Alcobendas,117,006,117
2019-10,302,EE.UU.,28006,Alcobendas,388,006,388
2019-10,340,Argentina,28006,Alcobendas,65,006,65
2019-10,342,Brasil,28006,Alcobendas,104,006,104
2019-10,343,Colombia,28006,Alcobendas,173,006,173
2019-10,345,Ecuador,28006,Alcobendas,32,006,32
2019-10,348,Peru,28006,Alcobendas,68,006,68
2019-10,351,Venezuela,28006,Alcobendas,49,006,49
2019-10,407,China,28006,Alcobendas,254,006,254
2019-10,408,Emiratos arabes unidos,28006,Alcobendas,31,006,31
2019-10,414,Israel,28006,Alcobendas,60,006,60
2019-10,415,Japón,28006,Alcobendas,54,006,54
2019-10,430,Republica de corea - corea del sur,28006,Alcobendas,52,006,52
2019-10,436,Turquia,28006,Alcobendas,31,006,31
2019-10,000,Total,28007,Alcorcón,4602,007,4602
2019-10,010,Total Europa,28007,Alcorcón,3423,007,3423
2019-10,011,Total Unión Europea,28007,Alcorcón,2849,007,2849
2019-10,020,Total África,28007,Alcorcón,218,007,218
2019-10,030,Total América,28007,Alcorcón,490,007,490
2019-10,031,Total América del Norte,28007,Alcorcón,221,007,221
2019-10,033,Total Sudamérica,28007,Alcorcón,260,007,260
2019-10,040,Total Asia,28007,Alcorcón,464,007,464
2019-10,102,Austria,28007,Alcorcón,305,007,305
2019-10,103,Bélgica,28007,Alcorcón,81,007,81
2019-10,104,Bulgaria,28007,Alcorcón,30,007,30
2019-10,107,Dinamarca,28007,Alcorcón,48,007,48
2019-10,110,Francia,28007,Alcorcón,811,007,811
2019-10,115,Italia,28007,Alcorcón,147,007,147
2019-10,117,Luxemburgo,28007,Alcorcón,107,007,107
2019-10,121,Países Bajos,28007,Alcorcón,567,007,567
2019-10,122,Polonia,28007,Alcorcón,51,007,51
2019-10,123,Portugal,28007,Alcorcón,171,007,171
2019-10,125,Reino Unido,28007,Alcorcón,404,007,404
2019-10,126,Alemania,28007,Alcorcón,298,007,298
2019-10,128,Rumania,28007,Alcorcón,70,007,70
2019-10,131,Suecia,28007,Alcorcón,114,007,114
2019-10,132,Suiza,28007,Alcorcón,55,007,55
2019-10,135,Ucrania,28007,Alcorcón,88,007,88
2019-10,220,Guinea ecuatorial,28007,Alcorcón,44,007,44
2019-10,228,Marruecos,28007,Alcorcón,134,007,134
2019-10,302,EE.UU.,28007,Alcorcón,154,007,154
2019-10,340,Argentina,28007,Alcorcón,37,007,37
2019-10,343,Colombia,28007,Alcorcón,85,007,85
2019-10,348,Peru,28007,Alcorcón,58,007,58
2019-10,407,China,28007,Alcorcón,355,007,355
2019-10,430,Republica de corea - corea del sur,28007,Alcorcón,35,007,35
2019-10,436,Turquia,28007,Alcorcón,41,007,41
2019-10,000,Total,28008,Aldea del Fresno,101,008,101
2019-10,010,Total Europa,28008,Aldea del Fresno,73,008,73
2019-10,011,Total Unión Europea,28008,Aldea del Fresno,71,008,71
2019-10,000,Total,28009,Algete,1093,009,1093
2019-10,010,Total Europa,28009,Algete,933,009,933
2019-10,011,Total Unión Europea,28009,Algete,796,009,796
2019-10,020,Total África,28009,Algete,31,009,31
2019-10,030,Total América,28009,Algete,80,009,80
2019-10,031,Total América del Norte,28009,Algete,59,009,59
2019-10,040,Total Asia,28009,Algete,46,009,46
2019-10,102,Austria,28009,Algete,57,009,57
2019-10,110,Francia,28009,Algete,171,009,171
2019-10,115,Italia,28009,Algete,45,009,45
2019-10,121,Países Bajos,28009,Algete,78,009,78
2019-10,122,Polonia,28009,Algete,92,009,92
2019-10,123,Portugal,28009,Algete,31,009,31
2019-10,125,Reino Unido,28009,Algete,93,009,93
2019-10,126,Alemania,28009,Algete,186,009,186
2019-10,131,Suecia,28009,Algete,54,009,54
2019-10,302,EE.UU.,28009,Algete,41,009,41
2019-10,000,Total,28010,Alpedrete,324,010,324
2019-10,010,Total Europa,28010,Alpedrete,274,010,274
2019-10,011,Total Unión Europea,28010,Alpedrete,237,010,237
2019-10,110,Francia,28010,Alpedrete,91,010,91
2019-10,121,Países Bajos,28010,Alpedrete,42,010,42
2019-10,125,Reino Unido,28010,Alpedrete,30,010,30
2019-10,126,Alemania,28010,Alpedrete,35,010,35
2019-10,000,Total,28011,Ambite,57,011,57
2019-10,010,Total Europa,28011,Ambite,50,011,50
2019-10,011,Total Unión Europea,28011,Ambite,44,011,44
2019-10,000,Total,28012,Anchuelo,61,012,61
2019-10,010,Total Europa,28012,Anchuelo,48,012,48
2019-10,011,Total Unión Europea,28012,Anchuelo,43,012,43
2019-10,000,Total,28013,Aranjuez,2113,013,2113
2019-10,010,Total Europa,28013,Aranjuez,1674,013,1674
2019-10,011,Total Unión Europea,28013,Aranjuez,1473,013,1473
2019-10,020,Total África,28013,Aranjuez,91,013,91
2019-10,030,Total América,28013,Aranjuez,195,013,195
2019-10,031,Total América del Norte,28013,Aranjuez,75,013,75
2019-10,033,Total Sudamérica,28013,Aranjuez,117,013,117
2019-10,040,Total Asia,28013,Aranjuez,150,013,150
2019-10,102,Austria,28013,Aranjuez,72,013,72
2019-10,103,Bélgica,28013,Aranjuez,53,013,53
2019-10,110,Francia,28013,Aranjuez,317,013,317
2019-10,112,Hungria,28013,Aranjuez,39,013,39
2019-10,115,Italia,28013,Aranjuez,88,013,88
2019-10,117,Luxemburgo,28013,Aranjuez,54,013,54
2019-10,121,Países Bajos,28013,Aranjuez,252,013,252
2019-10,122,Polonia,28013,Aranjuez,44,013,44
2019-10,123,Portugal,28013,Aranjuez,93,013,93
2019-10,125,Reino Unido,28013,Aranjuez,161,013,161
2019-10,126,Alemania,28013,Aranjuez,208,013,208
2019-10,128,Rumania,28013,Aranjuez,52,013,52
2019-10,131,Suecia,28013,Aranjuez,121,013,121
2019-10,132,Suiza,28013,Aranjuez,31,013,31
2019-10,228,Marruecos,28013,Aranjuez,81,013,81
2019-10,302,EE.UU.,28013,Aranjuez,59,013,59
2019-10,343,Colombia,28013,Aranjuez,39,013,39
2019-10,407,China,28013,Aranjuez,119,013,119
2019-10,000,Total,28014,Arganda del Rey,2142,014,2142
2019-10,010,Total Europa,28014,Arganda del Rey,1700,014,1700
2019-10,011,Total Unión Europea,28014,Arganda del Rey,1506,014,1506
2019-10,020,Total África,28014,Arganda del Rey,36,014,36
2019-10,030,Total América,28014,Arganda del Rey,300,014,300
2019-10,031,Total América del Norte,28014,Arganda del Rey,115,014,115
2019-10,033,Total Sudamérica,28014,Arganda del Rey,183,014,183
2019-10,040,Total Asia,28014,Arganda del Rey,102,014,102
2019-10,102,Austria,28014,Arganda del Rey,95,014,95
2019-10,110,Francia,28014,Arganda del Rey,334,014,334
2019-10,115,Italia,28014,Arganda del Rey,89,014,89
2019-10,117,Luxemburgo,28014,Arganda del Rey,53,014,53
2019-10,121,Países Bajos,28014,Arganda del Rey,331,014,331
2019-10,123,Portugal,28014,Arganda del Rey,62,014,62
2019-10,125,Reino Unido,28014,Arganda del Rey,107,014,107
2019-10,126,Alemania,28014,Arganda del Rey,203,014,203
2019-10,128,Rumania,28014,Arganda del Rey,148,014,148
2019-10,131,Suecia,28014,Arganda del Rey,84,014,84
2019-10,302,EE.UU.,28014,Arganda del Rey,91,014,91
2019-10,350,Uruguay,28014,Arganda del Rey,48,014,48
2019-10,407,China,28014,Arganda del Rey,73,014,73
2019-10,000,Total,28015,Arroyomolinos,1126,015,1126
2019-10,010,Total Europa,28015,Arroyomolinos,620,015,620
2019-10,011,Total Unión Europea,28015,Arroyomolinos,552,015,552
2019-10,030,Total América,28015,Arroyomolinos,57,015,57
2019-10,033,Total Sudamérica,28015,Arroyomolinos,35,015,35
2019-10,040,Total Asia,28015,Arroyomolinos,445,015,445
2019-10,102,Austria,28015,Arroyomolinos,60,015,60
2019-10,110,Francia,28015,Arroyomolinos,204,015,204
2019-10,121,Países Bajos,28015,Arroyomolinos,83,015,83
2019-10,123,Portugal,28015,Arroyomolinos,30,015,30
2019-10,125,Reino Unido,28015,Arroyomolinos,52,015,52
2019-10,126,Alemania,28015,Arroyomolinos,74,015,74
2019-10,131,Suecia,28015,Arroyomolinos,38,015,38
2019-10,407,China,28015,Arroyomolinos,435,015,435
2019-10,000,Total,28016,"Atazar, El",57,016,57
2019-10,010,Total Europa,28016,"Atazar, El",47,016,47
2019-10,011,Total Unión Europea,28016,"Atazar, El",41,016,41
2019-10,000,Total,28017,Batres,49,017,49
2019-10,010,Total Europa,28017,Batres,37,017,37
2019-10,000,Total,28018,Becerril de la Sierra,72,018,72
2019-10,010,Total Europa,28018,Becerril de la Sierra,60,018,60
2019-10,011,Total Unión Europea,28018,Becerril de la Sierra,48,018,48
2019-10,000,Total,28019,Belmonte de Tajo,74,019,74
2019-10,010,Total Europa,28019,Belmonte de Tajo,56,019,56
2019-10,011,Total Unión Europea,28019,Belmonte de Tajo,49,019,49
2019-10,000,Total,28021,"Berrueco, El",74,021,74
2019-10,010,Total Europa,28021,"Berrueco, El",63,021,63
2019-10,011,Total Unión Europea,28021,"Berrueco, El",51,021,51
2019-10,000,Total,28022,Boadilla del Monte,2891,022,2891
2019-10,010,Total Europa,28022,Boadilla del Monte,2520,022,2520
2019-10,011,Total Unión Europea,28022,Boadilla del Monte,2134,022,2134
2019-10,020,Total África,28022,Boadilla del Monte,30,022,30
2019-10,030,Total América,28022,Boadilla del Monte,235,022,235
2019-10,031,Total América del Norte,28022,Boadilla del Monte,131,022,131
2019-10,033,Total Sudamérica,28022,Boadilla del Monte,98,022,98
2019-10,040,Total Asia,28022,Boadilla del Monte,105,022,105
2019-10,102,Austria,28022,Boadilla del Monte,340,022,340
2019-10,103,Bélgica,28022,Boadilla del Monte,36,022,36
2019-10,107,Dinamarca,28022,Boadilla del Monte,58,022,58
2019-10,110,Francia,28022,Boadilla del Monte,439,022,439
2019-10,115,Italia,28022,Boadilla del Monte,77,022,77
2019-10,117,Luxemburgo,28022,Boadilla del Monte,57,022,57
2019-10,121,Países Bajos,28022,Boadilla del Monte,624,022,624
2019-10,122,Polonia,28022,Boadilla del Monte,50,022,50
2019-10,123,Portugal,28022,Boadilla del Monte,86,022,86
2019-10,125,Reino Unido,28022,Boadilla del Monte,325,022,325
2019-10,126,Alemania,28022,Boadilla del Monte,275,022,275
2019-10,131,Suecia,28022,Boadilla del Monte,42,022,42
2019-10,132,Suiza,28022,Boadilla del Monte,37,022,37
2019-10,302,EE.UU.,28022,Boadilla del Monte,88,022,88
2019-10,407,China,28022,Boadilla del Monte,79,022,79
2019-10,000,Total,28023,"Boalo, El",236,023,236
2019-10,010,Total Europa,28023,"Boalo, El",217,023,217
2019-10,011,Total Unión Europea,28023,"Boalo, El",175,023,175
2019-10,110,Francia,28023,"Boalo, El",51,023,51
2019-10,121,Países Bajos,28023,"Boalo, El",33,023,33
2019-10,125,Reino Unido,28023,"Boalo, El",37,023,37
2019-10,126,Alemania,28023,"Boalo, El",33,023,33
2019-10,000,Total,28025,Brea de Tajo,78,025,78
2019-10,010,Total Europa,28025,Brea de Tajo,52,025,52
2019-10,011,Total Unión Europea,28025,Brea de Tajo,44,025,44
2019-10,000,Total,28026,Brunete,413,026,413
2019-10,010,Total Europa,28026,Brunete,349,026,349
2019-10,011,Total Unión Europea,28026,Brunete,310,026,310
2019-10,030,Total América,28026,Brunete,33,026,33
2019-10,102,Austria,28026,Brunete,43,026,43
2019-10,110,Francia,28026,Brunete,111,026,111
2019-10,121,Países Bajos,28026,Brunete,53,026,53
2019-10,125,Reino Unido,28026,Brunete,30,026,30
2019-10,126,Alemania,28026,Brunete,36,026,36
2019-10,000,Total,28027,Buitrago del Lozoya,151,027,151
2019-10,010,Total Europa,28027,Buitrago del Lozoya,102,027,102
2019-10,011,Total Unión Europea,28027,Buitrago del Lozoya,78,027,78
2019-10,000,Total,28028,Bustarviejo,93,028,93
2019-10,010,Total Europa,28028,Bustarviejo,70,028,70
2019-10,011,Total Unión Europea,28028,Bustarviejo,60,028,60
2019-10,000,Total,28029,Cabanillas de la Sierra,49,029,49
2019-10,010,Total Europa,28029,Cabanillas de la Sierra,37,029,37
2019-10,011,Total Unión Europea,28029,Cabanillas de la Sierra,32,029,32
2019-10,000,Total,28030,"Cabrera, La",290,030,290
2019-10,010,Total Europa,28030,"Cabrera, La",256,030,256
2019-10,011,Total Unión Europea,28030,"Cabrera, La",219,030,219
2019-10,110,Francia,28030,"Cabrera, La",61,030,61
2019-10,125,Reino Unido,28030,"Cabrera, La",31,030,31
2019-10,126,Alemania,28030,"Cabrera, La",38,030,38
2019-10,000,Total,28031,Cadalso de los Vidrios,58,031,58
2019-10,010,Total Europa,28031,Cadalso de los Vidrios,53,031,53
2019-10,011,Total Unión Europea,28031,Cadalso de los Vidrios,52,031,52
2019-10,000,Total,28032,Camarma de Esteruelas,158,032,158
2019-10,010,Total Europa,28032,Camarma de Esteruelas,116,032,116
2019-10,011,Total Unión Europea,28032,Camarma de Esteruelas,101,032,101
2019-10,000,Total,28033,Campo Real,182,033,182
2019-10,010,Total Europa,28033,Campo Real,138,033,138
2019-10,011,Total Unión Europea,28033,Campo Real,125,033,125
2019-10,030,Total América,28033,Campo Real,38,033,38
2019-10,000,Total,28034,Canencia,76,034,76
2019-10,010,Total Europa,28034,Canencia,72,034,72
2019-10,011,Total Unión Europea,28034,Canencia,67,034,67
2019-10,121,Países Bajos,28034,Canencia,36,034,36
2019-10,000,Total,28035,Carabaña,82,035,82
2019-10,010,Total Europa,28035,Carabaña,50,035,50
2019-10,011,Total Unión Europea,28035,Carabaña,45,035,45
2019-10,000,Total,28036,Casarrubuelos,118,036,118
2019-10,010,Total Europa,28036,Casarrubuelos,94,036,94
2019-10,011,Total Unión Europea,28036,Casarrubuelos,94,036,94
2019-10,110,Francia,28036,Casarrubuelos,35,036,35
2019-10,000,Total,28038,Cercedilla,300,038,300
2019-10,010,Total Europa,28038,Cercedilla,266,038,266
2019-10,011,Total Unión Europea,28038,Cercedilla,170,038,170
2019-10,102,Austria,28038,Cercedilla,75,038,75
2019-10,125,Reino Unido,28038,Cercedilla,91,038,91
2019-10,000,Total,28040,Ciempozuelos,1754,040,1754
2019-10,010,Total Europa,28040,Ciempozuelos,1451,040,1451
2019-10,011,Total Unión Europea,28040,Ciempozuelos,1330,040,1330
2019-10,020,Total África,28040,Ciempozuelos,40,040,40
2019-10,030,Total América,28040,Ciempozuelos,97,040,97
2019-10,033,Total Sudamérica,28040,Ciempozuelos,69,040,69
2019-10,040,Total Asia,28040,Ciempozuelos,166,040,166
2019-10,102,Austria,28040,Ciempozuelos,406,040,406
2019-10,107,Dinamarca,28040,Ciempozuelos,178,040,178
2019-10,110,Francia,28040,Ciempozuelos,162,040,162
2019-10,113,Irlanda,28040,Ciempozuelos,37,040,37
2019-10,115,Italia,28040,Ciempozuelos,56,040,56
2019-10,121,Países Bajos,28040,Ciempozuelos,85,040,85
2019-10,122,Polonia,28040,Ciempozuelos,41,040,41
2019-10,123,Portugal,28040,Ciempozuelos,49,040,49
2019-10,125,Reino Unido,28040,Ciempozuelos,67,040,67
2019-10,126,Alemania,28040,Ciempozuelos,128,040,128
2019-10,128,Rumania,28040,Ciempozuelos,31,040,31
2019-10,131,Suecia,28040,Ciempozuelos,92,040,92
2019-10,228,Marruecos,28040,Ciempozuelos,32,040,32
2019-10,343,Colombia,28040,Ciempozuelos,42,040,42
2019-10,407,China,28040,Ciempozuelos,160,040,160
2019-10,000,Total,28041,Cobeña,169,041,169
2019-10,010,Total Europa,28041,Cobeña,142,041,142
2019-10,011,Total Unión Europea,28041,Cobeña,91,041,91
2019-10,110,Francia,28041,Cobeña,35,041,35
2019-10,125,Reino Unido,28041,Cobeña,38,041,38
2019-10,000,Total,28042,Colmenar del Arroyo,36,042,36
2019-10,000,Total,28043,Colmenar de Oreja,126,043,126
2019-10,010,Total Europa,28043,Colmenar de Oreja,94,043,94
2019-10,011,Total Unión Europea,28043,Colmenar de Oreja,84,043,84
2019-10,121,Países Bajos,28043,Colmenar de Oreja,32,043,32
2019-10,000,Total,28044,Colmenarejo,289,044,289
2019-10,010,Total Europa,28044,Colmenarejo,242,044,242
2019-10,011,Total Unión Europea,28044,Colmenarejo,185,044,185
2019-10,030,Total América,28044,Colmenarejo,35,044,35
2019-10,102,Austria,28044,Colmenarejo,30,044,30
2019-10,110,Francia,28044,Colmenarejo,62,044,62
2019-10,121,Países Bajos,28044,Colmenarejo,41,044,41
2019-10,125,Reino Unido,28044,Colmenarejo,48,044,48
2019-10,000,Total,28045,Colmenar Viejo,1430,045,1430
2019-10,010,Total Europa,28045,Colmenar Viejo,1198,045,1198
2019-10,011,Total Unión Europea,28045,Colmenar Viejo,1011,045,1011
2019-10,020,Total África,28045,Colmenar Viejo,49,045,49
2019-10,030,Total América,28045,Colmenar Viejo,160,045,160
2019-10,031,Total América del Norte,28045,Colmenar Viejo,86,045,86
2019-10,033,Total Sudamérica,28045,Colmenar Viejo,69,045,69
2019-10,102,Austria,28045,Colmenar Viejo,80,045,80
2019-10,110,Francia,28045,Colmenar Viejo,275,045,275
2019-10,115,Italia,28045,Colmenar Viejo,53,045,53
2019-10,117,Luxemburgo,28045,Colmenar Viejo,41,045,41
2019-10,121,Países Bajos,28045,Colmenar Viejo,192,045,192
2019-10,123,Portugal,28045,Colmenar Viejo,46,045,46
2019-10,125,Reino Unido,28045,Colmenar Viejo,154,045,154
2019-10,126,Alemania,28045,Colmenar Viejo,151,045,151
2019-10,131,Suecia,28045,Colmenar Viejo,33,045,33
2019-10,228,Marruecos,28045,Colmenar Viejo,41,045,41
2019-10,302,EE.UU.,28045,Colmenar Viejo,70,045,70
2019-10,000,Total,28046,Collado Mediano,205,046,205
2019-10,010,Total Europa,28046,Collado Mediano,162,046,162
2019-10,011,Total Unión Europea,28046,Collado Mediano,140,046,140
2019-10,110,Francia,28046,Collado Mediano,48,046,48
2019-10,000,Total,28047,Collado Villalba,1754,047,1754
2019-10,010,Total Europa,28047,Collado Villalba,1323,047,1323
2019-10,011,Total Unión Europea,28047,Collado Villalba,1138,047,1138
2019-10,020,Total África,28047,Collado Villalba,100,047,100
2019-10,030,Total América,28047,Collado Villalba,193,047,193
2019-10,031,Total América del Norte,28047,Collado Villalba,72,047,72
2019-10,033,Total Sudamérica,28047,Collado Villalba,116,047,116
2019-10,040,Total Asia,28047,Collado Villalba,136,047,136
2019-10,102,Austria,28047,Collado Villalba,164,047,164
2019-10,104,Bulgaria,28047,Collado Villalba,54,047,54
2019-10,110,Francia,28047,Collado Villalba,338,047,338
2019-10,115,Italia,28047,Collado Villalba,42,047,42
2019-10,117,Luxemburgo,28047,Collado Villalba,38,047,38
2019-10,121,Países Bajos,28047,Collado Villalba,207,047,207
2019-10,123,Portugal,28047,Collado Villalba,76,047,76
2019-10,125,Reino Unido,28047,Collado Villalba,149,047,149
2019-10,126,Alemania,28047,Collado Villalba,97,047,97
2019-10,131,Suecia,28047,Collado Villalba,58,047,58
2019-10,228,Marruecos,28047,Collado Villalba,91,047,91
2019-10,302,EE.UU.,28047,Collado Villalba,60,047,60
2019-10,343,Colombia,28047,Collado Villalba,68,047,68
2019-10,407,China,28047,Collado Villalba,47,047,47
2019-10,430,Republica de corea - corea del sur,28047,Collado Villalba,82,047,82
2019-10,000,Total,28048,Corpa,47,048,47
2019-10,010,Total Europa,28048,Corpa,40,048,40
2019-10,011,Total Unión Europea,28048,Corpa,36,048,36
2019-10,000,Total,28049,Coslada,3102,049,3102
2019-10,010,Total Europa,28049,Coslada,2546,049,2546
2019-10,011,Total Unión Europea,28049,Coslada,2065,049,2065
2019-10,020,Total África,28049,Coslada,34,049,34
2019-10,030,Total América,28049,Coslada,336,049,336
2019-10,031,Total América del Norte,28049,Coslada,188,049,188
2019-10,033,Total Sudamérica,28049,Coslada,142,049,142
2019-10,040,Total Asia,28049,Coslada,183,049,183
2019-10,102,Austria,28049,Coslada,85,049,85
2019-10,103,Bélgica,28049,Coslada,127,049,127
2019-10,110,Francia,28049,Coslada,318,049,318
2019-10,115,Italia,28049,Coslada,158,049,158
2019-10,116,Liechtenstein,28049,Coslada,181,049,181
2019-10,121,Países Bajos,28049,Coslada,302,049,302
2019-10,122,Polonia,28049,Coslada,65,049,65
2019-10,123,Portugal,28049,Coslada,112,049,112
2019-10,125,Reino Unido,28049,Coslada,232,049,232
2019-10,126,Alemania,28049,Coslada,366,049,366
2019-10,128,Rumania,28049,Coslada,217,049,217
2019-10,131,Suecia,28049,Coslada,201,049,201
2019-10,302,EE.UU.,28049,Coslada,135,049,135
2019-10,340,Argentina,28049,Coslada,44,049,44
2019-10,343,Colombia,28049,Coslada,40,049,40
2019-10,348,Peru,28049,Coslada,33,049,33
2019-10,407,China,28049,Coslada,77,049,77
2019-10,415,Japón,28049,Coslada,52,049,52
2019-10,000,Total,28050,Cubas de la Sagra,129,050,129
2019-10,010,Total Europa,28050,Cubas de la Sagra,103,050,103
2019-10,011,Total Unión Europea,28050,Cubas de la Sagra,96,050,96
2019-10,126,Alemania,28050,Cubas de la Sagra,34,050,34
2019-10,000,Total,28051,Chapinería,31,051,31
2019-10,000,Total,28052,Chinchón,284,052,284
2019-10,010,Total Europa,28052,Chinchón,235,052,235
2019-10,011,Total Unión Europea,28052,Chinchón,195,052,195
2019-10,030,Total América,28052,Chinchón,33,052,33
2019-10,110,Francia,28052,Chinchón,61,052,61
2019-10,121,Países Bajos,28052,Chinchón,68,052,68
2019-10,126,Alemania,28052,Chinchón,46,052,46
2019-10,000,Total,28053,Daganzo de Arriba,281,053,281
2019-10,010,Total Europa,28053,Daganzo de Arriba,245,053,245
2019-10,011,Total Unión Europea,28053,Daganzo de Arriba,228,053,228
2019-10,110,Francia,28053,Daganzo de Arriba,45,053,45
2019-10,121,Países Bajos,28053,Daganzo de Arriba,32,053,32
2019-10,123,Portugal,28053,Daganzo de Arriba,50,053,50
2019-10,126,Alemania,28053,Daganzo de Arriba,33,053,33
2019-10,131,Suecia,28053,Daganzo de Arriba,33,053,33
2019-10,000,Total,28054,"Escorial, El",576,054,576
2019-10,010,Total Europa,28054,"Escorial, El",496,054,496
2019-10,011,Total Unión Europea,28054,"Escorial, El",411,054,411
2019-10,030,Total América,28054,"Escorial, El",52,054,52
2019-10,031,Total América del Norte,28054,"Escorial, El",45,054,45
2019-10,110,Francia,28054,"Escorial, El",125,054,125
