CMUN,dist,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,X,Y,densidad_hab_km,area_km2
065,02,21,43.04268546626984,34272,0.5182081495098039,0.4817918504901961,0.1416623570261438,0.6717168446545285,0.18662224848272643,0.14329519432773108,0.18400479108309992,0.06662137605042016,0.05125986519607843,0.3122208420868347,0.15331320903361345,0.488577264239029,0.575275306372549,-3.7219719671283116,40.320560458299525,14129.172460351325,2.4256197662087153
065,03,47,41.205525281498666,70249,0.506909968825179,0.493090031174821,0.189976304289029,0.6232932383379123,0.18673066662870644,0.0971746487494484,0.1215978675853037,0.04961928426027417,0.03810734530028897,0.39510061780238864,0.11457447508149582,0.5608851727426725,0.6272644535865278,-3.7441184211886225,40.304733337105674,8034.705445748321,8.743195438131869
065,04,36,41.423689220885926,53548,0.509989771793531,0.49001022820646895,0.16983621797266005,0.6439747777694779,0.18619782251437964,0.13554879173825352,0.17522298872040037,0.04671283894823336,0.03367609247777695,0.32347186449540594,0.13657191678494063,0.5409450268917607,0.6185195469485322,-3.648443161412121,40.30020287707842,976.3191054542856,54.846821803291334
066,01,5,40.60273538945562,10489,0.5017581370960054,0.49824186290399464,0.17860327009247784,0.6708055200686434,0.1506324244446563,0.07741627419201068,0.10640017160835161,0.0635484698255315,0.047269615787968344,0.33506636476308516,0.10797893984173898,0.5452799790256458,0.6111416531604538,-3.8429024290012705,40.21794655213634,613.4404167995004,17.098645137736778
067,01,3,40.4457863725936,6597,0.4967381233894195,0.5032618766105805,0.17564571775049265,0.6821380324389875,0.14218176443838107,0.11974121570410792,0.16599827194179173,0.0540448082461725,0.03696601485523723,0.34663468243140816,0.14053842655752616,0.5341902683037744,0.6210941185387298,-3.6842362922217538,40.76851530415009,109.39384282550944,60.30503938437066
068,01,8,41.96291656515709,16583,0.505928999577881,0.4940710004221191,0.16866742447084362,0.6602508231321232,0.17107428089006813,0.10675144425013568,0.15340436591690285,0.05960335283121269,0.04487013206295604,0.37315691370680815,0.11847739854067417,0.5192522583368511,0.5890507869504914,-4.110066523901475,40.67731808003649,289.34511132735184,57.31218310178654
069,01,1,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.454684720473741,41.06921430853612,4.250603740028167,17.17403090590521
070,01,1,44.568,169,0.4734,0.5266,0.1598,0.6272,0.213,0.1302,0.2012,0.0352,0.0211,0.4013999999999999,0.1279,0.5282,0.6056,-3.5823799673950356,41.079763136994,7.964690335730747,21.21865293893997
071,01,1,46.6509,106,0.4623,0.5377,0.1226,0.6415,0.2358,0.1509,0.1604,0.0538,0.0323,0.3441,0.1373,0.4731,0.5484,-3.543500208435337,41.09112004024354,4.4450858351678395,23.84655863366418
072,01,3,41.102432275925715,8669,0.49670692121351945,0.5032930787864806,0.1649786365209367,0.6899397508363133,0.14514528780712885,0.10440881301188142,0.1739572961125851,0.08639101395778061,0.05909249048333141,0.5223796516322529,0.09986733187218826,0.5360955012112124,0.5953797323797438,-3.8933579196604318,40.61589199957251,191.6609083864523,45.230924099140786
073,01,8,36.41645208026416,19685,0.5029783388366776,0.4970216611633223,0.2274346913893828,0.677207239014478,0.09535426466852934,0.13496916433832867,0.16152074676149353,0.041940822961645925,0.0269991363982728,0.2389966319532639,0.15163421386842774,0.5752829718059436,0.6763317399034798,-3.8261018865957475,40.25150561568266,999.9747162356938,19.68549772348469
074,01,26,46.60490230557015,30448,0.5267391684182869,0.47326083158171306,0.12403685627955859,0.606808696794535,0.2691457928271151,0.13607447451392538,0.19088694495533368,0.039374418681029956,0.02794914280084078,0.22375744548081974,0.14951325538623228,0.43449788163426173,0.5110364917235943,-3.785340415113406,40.316150198852704,1626.6226766650104,18.718538992968014
074,02,20,46.154442674293215,21329,0.5226270289277509,0.4773729710722491,0.12836777626705423,0.6077649444418397,0.2638547329926391,0.18308371700501663,0.24779046837638896,0.03745568943691687,0.026059341741291202,0.19817190679356747,0.17312261709409724,0.426568760842046,0.5156043602606779,-3.760619417472213,40.331089664693145,18563.723544799126,1.1489613034005564
074,03,21,39.48953509079921,34747,0.5071797133565488,0.49282028664345123,0.19814097907733041,0.6521475005036406,0.14972038449362535,0.10040844965032952,0.14042244222522807,0.05034987768728236,0.03768028606786197,0.350320496733531,0.1262817768440441,0.5821603620456443,0.6583230149365412,-3.7798429693360505,40.34479621403785,4567.543806734642,7.607370935067351
074,04,41,49.258038785939554,43441,0.5282570451877259,0.47174509104302387,0.11307486936304413,0.5429657719665754,0.3439610874519463,0.09807041504569415,0.1449968647130591,0.03368006031168711,0.02277956308556433,0.20739997698027207,0.14720065836421814,0.40279664602564397,0.4725517851798992,-3.752202183879772,40.33399681409194,38460.97498662011,1.1294825473122394
074,05,20,41.39549925124013,32053,0.509682179515178,0.49031782048482203,0.1557478207968053,0.7015009390696658,0.14276594390540667,0.054722144573050885,0.09646064018968582,0.07128729916076498,0.05211499079649331,0.3524478020778087,0.12766519826537298,0.5511802140205285,0.6305173774685677,-3.739346631287769,40.3439853781679,3181.60137250375,10.074486476216222
074,06,8,41.03544022316684,13174,0.5069865872172461,0.4930134127827539,0.1805110596629725,0.6453575072111736,0.17411843024138457,0.162758744496736,0.22353523607104903,0.03207307575527554,0.019995498709579475,0.2156172688629118,0.16055332473052983,0.5042381281311674,0.5977093289813269,-3.7709130972899425,40.355729758295134,5664.234927426794,2.3258216102955354
074,07,7,36.75397487217488,13495,0.49586966283808814,0.5041303371619118,0.23957318266024455,0.6685175768803261,0.09188772878844018,0.033072078547610226,0.06311905891070767,0.07870388291959984,0.06310952945535384,0.4365483808818081,0.07901520563171545,0.6456167321230085,0.7010884920340866,-3.7879749181692093,40.31696284466609,5937.869753610592,2.2727005744432516
075,01,5,37.02243138178555,8916,0.49619951772095117,0.50380048227904894,0.20704416778824583,0.7077209623149394,0.08521877523553163,0.10578632794975326,0.13523728129205922,0.051665836698070886,0.033807559443696726,0.29839144235083,0.12298999551368327,0.6120118999551368,0.696791375056079,-3.4177043783809276,40.382409738209475,201.06152280825978,44.344635788433024
076,01,1,49.6928,599,0.4641,0.5359,0.0868,0.6494,0.2638,0.1586,0.177,0.0384,0.0238,0.309,0.1395,0.4625,0.5375,-3.78429398885211,40.962104006371725,10.354022242790029,57.85191358045523
078,01,1,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.5722207685615657,41.04139603988486,6.662317284904661,8.55558172366684
079,01,111,43.55660927594116,138207,0.4912389133690768,0.5087610866309232,0.07625739000195358,0.7659244763289847,0.15782551679726786,0.24062038608753536,0.33454862850651557,0.05400514662788426,0.04790271983329354,0.5916979508997373,0.1244874167010354,0.5389002821854175,0.6156576671225047,-3.7052713957624905,40.417332219563,26505.707348982436,5.21423549201398
079,02,109,44.40976203392046,153005,0.5326882389464396,0.4673117610535603,0.12123736805986733,0.6802508532400902,0.19851058266069738,0.10061791902225417,0.16829662756119082,0.06762316329531715,0.0587953753145322,0.5795406489983987,0.09773636547825235,0.5464775406032482,0.6048714689062449,-3.696617761109578,40.3981204221979,23306.044697874502,6.56503503633776
079,03,94,46.85237477434639,117769,0.5456626404232013,0.45433735957679866,0.12241836221756149,0.6144306787015259,0.26315626183460844,0.07930493933038406,0.13703993920301608,0.06588169382435106,0.0596870203534037,0.6334132522140802,0.0809634691642113,0.4916491224345966,0.535418245039017,-3.676433120975049,40.41138058548941,21923.188771173256,5.37189189169662
079,04,126,45.883105232086244,144149,0.5578905139820602,0.44210948601793976,0.11149900172737931,0.647504056219606,0.2409984897571263,0.1363110933825417,0.2161692110247036,0.06515156053805438,0.060221967547468246,0.6571232835468855,0.08222465365697992,0.4939651874102491,0.5386039826845833,-3.673789506593059,40.43018922815073,26678.754924795256,5.403138205150189
079,05,101,45.062921464658686,144689,0.5493494398330212,0.4506505601669788,0.1372413507592146,0.6276405642446903,0.2351165527441616,0.09552322913282972,0.16500600460297604,0.06256232332796549,0.057723477942345315,0.6669243985375529,0.0790745053183034,0.5134992680853417,0.557745693176399,-3.678151303000365,40.457502929366164,15753.387220191136,9.18462791383379
079,06,118,43.646326134849424,157598,0.5442807231056231,0.4557192768943768,0.11517833601949264,0.6932609785657178,0.19156139418012919,0.19136721087831063,0.30318110889732103,0.05241102171347352,0.04454069785149558,0.4729077811901166,0.11983101816012892,0.5162952791279076,0.587146472670973,-3.699992175277466,40.46064651885532,29311.970815541063,5.37657467632447
079,07,123,45.966539938721915,137080,0.557038732127225,0.442961267872775,0.1071580719288007,0.6487943923256493,0.2440541880653633,0.11437250437700612,0.18641155602567844,0.06665330245112343,0.06182631674934345,0.6625038400933762,0.08070125620075869,0.5098907083454917,0.554957773562883,-3.7035234438203695,40.43755845887384,29264.00353105355,4.684253125329803
079,08,184,42.75609490981606,246219,0.529339031918739,0.470660968081261,0.177763606789078,0.610911098249932,0.21132685982803925,0.08543976784894748,0.14708315402141994,0.06400595445518015,0.05531217330912724,0.5613997782461954,0.09080720090651007,0.5294905961765745,0.5805924916436181,-3.753578070628699,40.54479586881744,1034.2347873606393,238.0687664049179
079,09,85,44.233978107577215,119635,0.5391812513060559,0.46081874869394407,0.14168809545701508,0.6381094186483889,0.22020184728549339,0.105754853512768,0.17256750867221132,0.08003203326785639,0.073278289798136,0.6034905395578217,0.08693516027918251,0.49671835165294437,0.5437663192209637,-3.757224602705135,40.4454355182165,2567.617614796932,46.59377600097268
079,10,200,46.14024566350591,237496,0.5367020404554181,0.46329829639236025,0.12093254917977565,0.6353382840132045,0.24372794910230067,0.1666877715835214,0.2595935851551184,0.049376503183211504,0.03796348485869236,0.3433349012193889,0.14192378271634049,0.4549404566813757,0.5304653434163102,-3.7786103250614422,40.38527599688457,9334.584458159034,25.44258944407676
079,11,180,43.051961325323866,255198,0.5336003969466845,0.46639960305331546,0.14277366162744223,0.6696964243450184,0.18752590929395999,0.20597032578625224,0.31842455896989785,0.04365788720914741,0.03199402228857593,0.3082600541540294,0.15732745515246985,0.4819945505058817,0.5702350202587795,-3.7371143667824946,40.378836400855995,18130.845592101487,14.075350137622612
079,12,92,41.92754363440384,140089,0.5283470065458387,0.4716529934541613,0.15046421132280194,0.68285744062703,0.1666846740286532,0.2317624774250655,0.33934916588740016,0.04087677690610969,0.028718208424644332,0.24363952415964135,0.1765040181598841,0.46646467459971874,0.5649839237913041,-3.7029815390229395,40.37594879724959,18072.156442798292,7.7516482575506425
079,13,177,42.81861951490057,236199,0.5258424315936986,0.47415756840630147,0.13622955600997463,0.6878396352228416,0.17592765464714075,0.19445515984402983,0.29679982980452924,0.03987876070601484,0.027689098599062652,0.23029034034860438,0.18376990038061128,0.46304805566492657,0.566586111287516,-3.6598685909695274,40.38354767873943,15769.357347144674,14.978352941108794
079,14,88,47.47328662424483,93191,0.5450004249337382,0.45499957506626176,0.11406773937397388,0.6242861252696076,0.26165278835939093,0.10002210191971328,0.1757372289169555,0.05669348649547703,0.04537308109152171,0.3935420437595905,0.13295503213829662,0.4509589831636102,0.5215065199429129,-3.641385790381332,40.40660987760663,15263.767519914272,6.105373386905685
079,15,170,45.576367172507595,214692,0.5453145720380824,0.4546854279619176,0.12306019320701284,0.6483332317925213,0.22861084623553743,0.14758377396456318,0.25735763978164067,0.0542630698861625,0.04481371779106813,0.43928809457269014,0.12077652963314889,0.4824787798334358,0.5488884681310902,-3.649953440731036,40.43927568053957,18753.368925837014,11.448183035753813
079,16,122,42.092932731976234,191733,0.5255932953638653,0.47440670463613466,0.1757030020914501,0.6378330011004887,0.18646798360219682,0.10389898243912107,0.1717322672675022,0.06332052124569063,0.05356578053856143,0.5337452196544152,0.10068056359625102,0.5380430510136492,0.5961911105547819,-3.637741791765103,40.48200946153741,6980.558474252791,27.466713545512327
079,17,105,41.66463568878252,152922,0.5224083977452557,0.4775916022547443,0.16089705078405983,0.6713664057493363,0.1677472208053779,0.2074817704450635,0.32344650540798575,0.04058071762074784,0.027707850407397237,0.24651820274388253,0.1811506022678228,0.4814392088777285,0.5851601110369993,-3.6950567819128537,40.34253520350418,7574.025878150593,20.19031918561917
079,18,67,38.81343401270978,113928,0.5153014535496103,0.4846985464503897,0.18963282511761814,0.683443859279545,0.12691630591250616,0.13372489379257074,0.20219880187486836,0.045725276490414996,0.03356079892563724,0.37992076750228215,0.14608865336001686,0.5756310389017625,0.6678611482690823,-3.6160053253144255,40.34992956692812,2212.2172165155466,51.49946359220885
079,19,47,40.73771328750667,74920,0.5165742205018686,0.48342577949813137,0.1744005792845702,0.6840771729845169,0.14151704885210892,0.1261651388147357,0.18931469434063,0.05949362253069941,0.04512397357180993,0.3657036906033102,0.14246206887346502,0.5470740977042179,0.6327179111051788,-3.5728969926549525,40.393571079675596,2120.155053439032,35.3370381465614
079,20,113,42.966124716790056,158981,0.5269685572489794,0.4730314427510205,0.14498729345016073,0.6807686157465357,0.1742419408608576,0.13534699681093967,0.22022531120070954,0.058854677602984004,0.04536778860366962,0.3772527440385958,0.1329033916002541,0.5097829451318082,0.5861909247016939,-3.598641745489858,40.43467367351582,7151.9182714925055,22.229141045095147
079,21,31,41.71942378645655,49751,0.5169622459850053,0.48303775401499466,0.17733619223734198,0.643445193061446,0.17921543486563085,0.09591556752628089,0.16051794737794214,0.06446130128037628,0.05439121625695966,0.5297227653715504,0.09396052943659423,0.5431697292516733,0.5987798375912042,-3.5745484738996347,40.475746047559795,1187.0912847522047,41.91000358526354
080,01,18,41.05203381229728,28673,0.5280967495553308,0.4719032504446692,0.16994859275276392,0.6625049733198479,0.1675528825027029,0.13971508736441948,0.23169014403794508,0.07449433264743836,0.06485092944582012,0.5261392355177344,0.09320430021274369,0.5175092177309664,0.5706790743905416,-3.9085132090716606,40.47116192503013,1019.981739298172,28.11128758023579
080,02,27,40.57017177931035,43500,0.5245086873563218,0.47549131264367817,0.18898916781609196,0.6374940252873563,0.17351666666666668,0.08664697701149425,0.1621872206896552,0.0844025540229885,0.07689711724137932,0.6343604551724138,0.07588067356321838,0.5241930942528735,0.5670899724137931,-3.858885811083224,40.46224120871664,4190.798710732311,10.379882929857708
082,01,4,40.07891376992302,9223,0.49244496367776214,0.5075550363222379,0.18855786620405507,0.6856644584191696,0.12577767537677548,0.10972041635042828,0.15158206657269868,0.05560151794426975,0.040256673533557406,0.45530998590480315,0.1173969207416242,0.5734292854819473,0.6495206548845278,-3.878382237133941,40.74939623107298,71.8229325724698,128.41302449874118
083,01,5,37.31645621657754,14960,0.494181878342246,0.505818121657754,0.19968073529411767,0.7137634090909091,0.08657272727272729,0.12748612967914438,0.15327041443850267,0.05829875,0.040885929144385026,0.33855933823529416,0.11668188502673796,0.6034357620320855,0.6825503275401069,-3.3230702185169365,40.55708317574911,428.0203978667275,34.95160528461096
084,01,11,39.70814745490643,23673,0.5031078655007815,0.4968921344992185,0.1731593587631479,0.6948403962319942,0.13200735436995734,0.14159943817851559,0.15776411101254595,0.03885163688590377,0.02372264605246483,0.213697528830313,0.15040132640560977,0.5421910953406835,0.6371005491488193,-3.4750937680959884,40.40022319755053,1318.892864213489,17.949145561658035
085,01,3,41.52641203703704,6588,0.4869151183970856,0.5130848816029144,0.16438345476624167,0.6886961900425016,0.14692035519125682,0.16756132361870066,0.22071322100789315,0.04982928051001822,0.035518336369156044,0.3778902701882211,0.13385933515482695,0.5252885701275045,0.6060586672738312,-3.7776992769570295,40.79683360897181,115.31032471857935,57.13278508302136
086,01,3,38.92308401934444,9305,0.4924231703385276,0.5075768296614723,0.18776744760881248,0.691259387426115,0.12100727565824826,0.23806093498119293,0.2828221816227835,0.0446489629231596,0.02987301450832885,0.2980183019881784,0.13400703922622248,0.5387872111767866,0.6222661257388501,-3.571593760838479,40.700572806471044,187.6121260050328,49.59700739039857
087,01,2,44.17393542074364,4599,0.501853228962818,0.49814677103718197,0.13264546640574038,0.6753724722765818,0.19198206131767775,0.13068375733855186,0.16219230267449444,0.062435616438356156,0.04786353555120678,0.3466618395303327,0.12840521852576647,0.49121963470319635,0.5633578604044358,-4.093213042222742,40.7209751435691,239.01129565276455,19.241768417009983
088,01,1,49.6938,356,0.486,0.514,0.0843,0.6657,0.25,0.06180000000000001,0.1096,0.0368,0.0276,0.3405,0.10490000000000001,0.4448,0.4969,-3.511367228452352,41.09190717084291,11.051398679689047,32.2131171192185
089,01,3,39.60776499250375,5336,0.49791398050974517,0.5020860194902549,0.18518504497751123,0.6836798350824588,0.1311610944527736,0.06052878560719639,0.0920085832083958,0.05851293103448276,0.042633920539730134,0.2853076461769115,0.11811248125937031,0.5673935157421289,0.6426509370314843,-3.8796968882799137,40.25788387560951,171.07134127868875,31.191665185504295
090,01,5,40.14739004927558,13597,0.5012810105170259,0.4987189894829742,0.18798384937853937,0.679096793410311,0.13290094873869235,0.09274886371993823,0.12790040450099285,0.07246871368684268,0.05607872324777524,0.4620269250569979,0.10796120467750239,0.5562133558873281,0.6233776494815032,-3.946954966555022,40.66467590371046,311.51903667511385,43.64741283589818
091,01,2,42.84509523086269,3292,0.49603557108140944,0.5039644289185906,0.1604070473876063,0.6531211725394896,0.186471780072904,0.13729860267314703,0.1649430133657351,0.03302946537059538,0.019178584447144594,0.1900593256379101,0.1711815309842041,0.47360762454434996,0.5715119380315918,-3.419319218705658,40.228655472633704,187.65061887216382,17.543240836539212
091,02,2,41.0272952339688,4616,0.4926508448873484,0.5073491551126517,0.1776478986135182,0.6607562608318891,0.16159584055459272,0.15494161611785096,0.1758954506065858,0.03449865684575389,0.023449371750433275,0.22759870017331024,0.17719792027729636,0.4864124783362218,0.5909636698440209,-3.465721471957433,40.232408130281605,164.88616235322914,27.99507207955586
092,01,24,42.395565002797134,39326,0.5092388953872756,0.49076110461272443,0.15175984844632048,0.6663270431775415,0.18190801759650102,0.11142512841377206,0.15938944972791536,0.05424866500533997,0.03981397802980217,0.27429092712200576,0.15013500228856227,0.49527303819356144,0.5810659614504399,-3.9122535937098264,40.32165415932225,1931.4234004735788,20.361149186841885
092,02,37,45.450031604753114,52008,0.5152269227811106,0.4847730772188894,0.12962666320566066,0.6172835563759421,0.2530786821258268,0.13462711121365944,0.18889563528687892,0.047091210967543456,0.03378748077218889,0.3064835159975388,0.14071711467466544,0.4535155802953392,0.5272515920627596,-3.8762063450732156,40.339693722808065,6527.764783544768,7.967198838276481
092,03,30,45.181563484261275,42316,0.516803414784006,0.48319658521599396,0.13231398761697702,0.620961737876926,0.2467179931940637,0.14612084081671234,0.19888110171093676,0.03796412940731638,0.025578613290481143,0.22391360950940542,0.16356778996124396,0.44231890065223556,0.5283950656961905,-3.852252809298451,40.32307697799845,23472.127896914113,1.802819079115673
092,04,45,40.84102055560001,74982,0.5128390667093436,0.4871609332906564,0.17797061828172095,0.639335445840335,0.18269887439652183,0.09785190712437651,0.14043741564642181,0.04140624949987997,0.027977707983249316,0.28133207436451413,0.13446826705075884,0.5372974727267877,0.6165397201995145,-3.8725341178725796,40.30311425683928,5106.635077545616,14.683250097447406
093,01,1,43.8895,3232,0.4972,0.5028,0.151,0.6637,0.1853,0.1265,0.1563,0.05029999999999999,0.0401,0.44309999999999994,0.10780000000000001,0.5281,0.5918,-4.005097344100245,40.74908413387218,117.85243762855903,27.42412516053714
094,01,1,39.6677,1586,0.48549999999999993,0.5145,0.1828,0.6960999999999999,0.12110000000000001,0.1816,0.2182,0.0347,0.022400000000000003,0.3642,0.1875,0.5216,0.642,-3.6769583403619173,40.81719398599848,130.15840802697124,12.185152108431991
095,01,1,39.9052,2711,0.4854,0.5146,0.19399999999999998,0.6665,0.1394,0.204,0.2623,0.0394,0.0302,0.2966,0.1489,0.5231,0.6146,-4.130000121366666,40.440131719037474,35.80982127801626,75.70548813836973
096,01,14,37.68127927417253,30696,0.5017962372947615,0.4982037627052385,0.21642380766223612,0.665755909564764,0.11783675723221267,0.11554946247068022,0.16013559095647642,0.046418038180870466,0.03290719963513161,0.3310305740161585,0.13806989184258536,0.5691032316914256,0.6577572159238989,-4.014156017379005,40.28870332131155,304.25824961703864,100.88797933543691
097,01,1,53.6028,141,0.3688,0.6312,0.0355,0.6738,0.2908,NA,0.0213,0.0515,0.0368,0.3971,0.1486,0.4632,0.5441,-3.729199351802689,41.00554808660145,4.939835114057882,28.54346283719863
099,01,1,42.3133,3058,0.4791,0.5209,0.1586,0.653,0.1884,0.2034,0.22299999999999998,0.0385,0.0253,0.2336,0.1876,0.4594,0.5655,-4.27108953320518,40.383222457745035,60.47446737314805,50.56679509273061
100,01,3,41.06005905959868,6678,0.4857920634920635,0.5142079365079366,0.15827243186582812,0.7092001497454328,0.13252741838873913,0.15829573225516622,0.19213538484576223,0.047973884396525904,0.03644318658280922,0.3311341868823001,0.15840092842168316,0.5035697214734951,0.5982427822701408,-3.253340782337461,40.375043231352244,331.91266988391664,20.11975018108097
101,01,1,41.4795,365,0.4822,0.5178,0.18079999999999996,0.6795,0.1397,0.1479,0.1945,0.0635,0.0334,0.4615000000000001,0.1129,0.5518,0.6221,-3.206067011775686,40.368615708105686,22.071820500506682,16.536923177298448
102,01,1,44.5763,1291,0.4864,0.5136,0.1549,0.6352,0.2099,0.1735,0.1782,0.0367,0.029299999999999996,0.1852,0.2098,0.428,0.5417,-3.210699674501169,40.29013587887427,61.01491884486284,21.15875960242625
104,01,11,35.20134537329327,26293,0.49686152588141336,0.5031384741185867,0.2645613889628418,0.6560949073897995,0.07933696421100674,0.11893697181759404,0.18853281101433841,0.055282542882135924,0.045041037538508355,0.5546625793937551,0.08264703533259804,0.6529238314380253,0.7102700870954246,-3.524647120115792,40.514336424060346,600.1127577422906,43.81343282705404
106,01,66,37.757846293374186,130550,0.5021013918039066,0.49789860819609344,0.20783414630409805,0.6674893404825737,0.1246753764841057,0.21567764611260054,0.267353872845653,0.03582463730371505,0.023410314821907318,0.20662117196476446,0.17223413404825738,0.5209124764458062,0.6254570654921485,-3.766944707551809,40.230660617898856,5223.0689736470285,24.99488340259136
107,01,1,48.065,523,0.5163,0.4837,0.1377,0.5774,0.2849,0.0535,0.0765,0.0288,0.02,0.3126,0.0941,0.5122,0.5654,-3.484799403524876,40.88273287012374,14.901983161255172,35.09599993105538
108,01,2,38.2338161154345,6168,0.49890633916990923,0.5010936608300908,0.21192756160830087,0.6819276588845656,0.10619635214007782,0.1760573119325551,0.22065476653696497,0.045081128404669255,0.03294338521400778,0.40509066147859923,0.11382830739299613,0.5754533236057069,0.6493841277561608,-3.624962795789136,40.74190634566212,216.05383276878428,28.548440548151945
109,01,1,43.2484,2814,0.49110000000000004,0.5089,0.1457,0.656,0.1983,0.252,0.2814,0.031199999999999995,0.0183,0.2517,0.2502,0.4064,0.542,-4.32798975092632,40.359930538958025,374.02145128455106,7.523632642821714
110,01,1,41.6826,3037,0.49360000000000004,0.5064,0.1673,0.6727,0.16,0.1712,0.1781,0.034,0.0217,0.2384,0.2099,0.4733,0.5991,-3.352780181401752,40.22641573071045,61.61931002112375,49.286497998093196
111,01,1,43.1838,925,0.4638,0.5362,0.1751,0.6227,0.2022,0.0951,0.0995,0.0328,0.021,0.2267,0.1236,0.5295,0.6042,-3.178091009673265,40.40747358927124,22.17088085945578,41.72139148930078
112,01,1,50.0408,196,0.45919999999999994,0.5408,0.0765,0.648,0.2755,0.06119999999999999,0.0918,0.0552,0.044199999999999996,0.3315,0.1538,0.4254,0.5028,-3.8312774527642306,40.93805334906241,7.7093045700459415,25.42382366906954
113,01,14,38.417184703337455,25888,0.5036946152657602,0.49630538473423985,0.19716029434487023,0.6801243858158219,0.12270655902348578,0.12245461603831892,0.17319067135352287,0.04828692058096415,0.03420441903584673,0.3454397558714462,0.1338279550370828,0.5868116810877627,0.6733600394004945,-3.7167067506823166,40.23618987132198,1022.6259375279701,25.315219426743642
113,02,15,39.59646538198075,27737,0.5065146374878321,0.49348536251216785,0.18770701589934025,0.680536135847424,0.1317516530266431,0.09076024083354364,0.127763034935285,0.056195677254209174,0.040301341168835846,0.3462497494321664,0.1273654937448174,0.5742702563363017,0.6547833111006958,-3.6642064093144255,40.25429151098003,755.2093025659401,36.727566657030394
114,01,1,47.0272,184,0.4783,0.5217,0.1141,0.6685,0.2174,0.0489,0.0761,0.0429,0.0307,0.41720000000000007,0.16,0.5153,0.6135,-3.5990645415427744,41.02940344393016,10.081961594503825,18.250416674896627
115,01,30,41.69100381803412,50471,0.5193472310831962,0.4806527689168037,0.16718303382140237,0.6541547086445683,0.17865637494798992,0.0971012403162212,0.1594325691981534,0.09349407382457253,0.0868710229636821,0.5862675655326822,0.07058039468209468,0.5114317885518417,0.5501512452695607,-3.8317021681472196,40.40127652076943,Inf,0
115,01,30,41.69100381803412,50471,0.5193472310831962,0.4806527689168037,0.16718303382140237,0.6541547086445683,0.17865637494798992,0.0971012403162212,0.1594325691981534,0.09349407382457253,0.0868710229636821,0.5862675655326822,0.07058039468209468,0.5114317885518417,0.5501512452695607,-3.8196537852860795,40.42554219922933,1490.3829271902,33.864451262302325
115,02,21,40.8426567893141,36609,0.5244325002048676,0.4755674997951323,0.18981148351498267,0.6322277964434975,0.17797060285722088,0.0749696795869868,0.13023288808762873,0.0936724493976891,0.08674577016580623,0.6534682018082985,0.06763613319129176,0.5226725914392636,0.5604478570843235,-3.7928339050191338,40.44062027481739,3944.2172502052963,9.28168954133916
116,01,1,37.6277,1214,0.4802,0.5198,0.21660000000000001,0.6837,0.0997,0.12269999999999999,0.1565,0.0263,0.013700000000000002,0.2776,0.1664,0.5899,0.7077,-3.308940601334424,40.36159500011836,39.33427369093486,30.86366890968635
117,01,1,45.723,148,0.4729999999999999,0.527,0.1757,0.6081,0.2162,0.027,0.027,0.0328,0.0164,0.3934,0.0633,0.6066,0.6475,-3.5097301620475037,41.039719744181994,6.572508602164149,22.51803823448289
118,01,1,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.4519802737012,41.00369682614349,1.3226604995887452,56.70389342035976
119,01,2,38.42152493730844,3589,0.4970576483700195,0.5029423516299806,0.20452777932571745,0.6692498467539705,0.12622237392031208,0.1248346614655893,0.19365210365004182,0.06274887155196433,0.043481053218166615,0.38219986068542766,0.12523831150738368,0.5461011702424073,0.6241858456394539,-4.060839718767142,40.4184231749773,138.91007269666397,25.836859273965324
120,01,1,48.0602,1762,0.4557,0.5443,0.0976,0.6555,0.2469,0.2026,0.2162,0.0371,0.022,0.2912,0.1151,0.4692,0.5302,-3.8956761130335567,40.8640802237609,11.80322548199434,149.28122848181684
121,01,1,43.0102,295,0.4441,0.5559,0.1424,0.678,0.1797,0.0915,0.1288,0.0356,0.0316,0.3636,0.1156,0.5138,0.581,-3.5940789211785527,40.81634721167467,22.617900014914813,13.042767003367667
122,01,1,42.67320000000001,863,0.4855,0.5145,0.153,0.6802,0.1669,0.1437,0.1738,0.0356,0.0287,0.3146,0.1354,0.5417,0.6265,-3.412051221248672,40.662887929338574,26.59724597642522,32.446968410373394
123,01,45,36.95752437065786,93272,0.5041144963118621,0.49588550368813794,0.2098905073333905,0.7042886589758984,0.08582252873316751,0.08898850458872974,0.13105497362552535,0.06930986576893387,0.0530153990479458,0.4634678059867913,0.10504229993996055,0.626535810318209,0.6976720183978042,-3.5283103195715206,40.33988148130354,1382.7482320387066,67.45407286652679
124,01,1,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.520516626017517,40.948473033203584,4.615013042897241,21.018358799502927
125,01,2,44.24637870680044,4485,0.47510702341137123,0.5248929765886288,0.14404604236343369,0.6628399108138239,0.1931140468227425,0.11146934225195095,0.15270445930880713,0.043752619843924194,0.02995195094760312,0.33963154960981046,0.17550914158305464,0.4666180602006689,0.5651969899665552,-4.242034636381935,40.48043006598316,47.62204804493585,94.1790658765449
