rank_score_spi,score_spi,score_bhn,score_fow,score_opp,score_nbmc,score_ws,score_sh,score_ps,score_abk,score_aic,score_hw,score_eq,score_pr,score_pfc,score_incl,score_aae,is_train
154,-1.4625223894804111,-2.2117954387681698,-1.3669629512188182,-0.5890999048461045,-2.5682829374930036,-1.8915559157368167,-2.3277808454937863,-1.4258821126947705,-1.408527899513242,-1.7398165808623989,-1.2283813420057195,0.1192097573031449,0.18543830721576385,-0.8299595603340068,-0.4930198357361288,-1.1679309778592968,TRUE
121,-0.5825012235226437,-0.12478914408017328,-0.43064345552783684,-1.0601254894290957,-0.5063504296869331,0.38615779756450214,-0.17106868074203838,-0.3730082894582624,-0.5042104335131624,0.2670426430781525,-0.31748042615821576,-1.3722715032073105,-0.7830620293964698,-0.8412969027577417,-1.4579375413335793,-0.7271334939806543,TRUE
33,0.970893453590069,0.9053205369218879,0.6727629469852977,1.144181723453626,1.1725300220024655,0.6298966352437352,0.7662751917046468,1.0127040789511605,0.7293062863608002,0.16518327031389124,0.8599262942288687,0.736537031483951,1.042361958643725,0.3971543503061741,1.1517828607918654,1.3950514872277957,TRUE
40,0.9979312900715587,0.7056299224143366,1.065575923567086,1.0444077472177598,0.4954773330669713,0.6816289894067259,0.8055213585246345,0.6221624771200912,1.1236590394867227,1.0561146023833796,0.7846981831052947,0.619512063500524,1.0473309705850313,0.9940383092519628,1.1243277323644527,0.594738007838287,TRUE
73,0.18550545204330895,0.17657290609881712,-0.01134907548802703,0.34367020092656,0.2754679931033746,0.14142427477899985,0.2738730110300606,-0.12296139159154378,-0.3807607833882795,-0.1485441435156486,0.5461846322245373,0.07601261945955234,0.9944791286341731,0.387817655508781,0.3111614034575678,-0.5406020554245686,TRUE
155,-1.616381185699568,-1.8751224331005962,-1.5706202627564816,-1.1384363150576695,-1.8480143958315234,-1.6204588733166816,-2.298574444348835,-1.0069070512753373,-1.477600898013265,-2.116923293326253,-1.189892577180026,-0.18081439229699675,-1.2307223416690953,-0.9133232701762514,-0.38120331248162365,-1.559229980585553,TRUE
25,1.3416998223023877,1.025256043688566,1.301389551442881,1.4527847155545437,1.0572869154584807,0.9641669978317156,0.7188147028021596,1.3430335736504502,0.7650672787367055,1.2304078787028314,1.3474507969937406,1.3075251819246971,1.0897933109418638,1.3114874587985104,1.728836418181091,1.132969405810781,TRUE
91,0.006540023212688431,0.5077661330540995,-0.24085761875589298,-0.24569192924549443,0.5544084954795074,0.5836359979301128,0.5517906180149454,0.0894532583324887,-0.023148617138974946,-0.4418996137144128,0.3327466734667267,-0.8436949192341243,-0.46549881070095694,0.2791110522350026,-0.2534128097681795,-0.298840793309373,TRUE
134,-1.066609388156629,-1.3381505679393435,-1.0769244893064698,-0.6169437588758966,-1.1853674074420388,-1.625930400413076,-1.0166860146287349,-1.2402286473962796,-0.27102788563783625,-1.268546424112867,-1.0604302671030876,-1.3015853593562547,-0.2866154147322585,-0.8573028469860284,-0.32529486043178873,-0.8777132336056785,TRUE
155,-1.3163886543166383,-1.0988875671488967,-1.213747038115272,-1.395412147314819,-1.0661957232588233,-1.3831866273460656,-0.8838880397401104,-0.7300989687830853,-1.5765565743881564,-0.6818353973679382,-0.887230714157906,-1.1421485252975785,-1.0423527441686664,-1.3101345799065094,-1.406022631754122,-1.3211159634691674,TRUE
158,-1.472178654405828,-1.598722116160678,-1.3379591771846546,-1.2254484418819875,-1.7026512781846084,-1.2588301162348197,-1.80662871161432,-1.183361728219533,-2.1080758234505055,-0.6392808049907227,-1.5024679972423391,-0.1548959298262208,-0.9357454155651778,-1.3408123640710468,-0.8783879246890673,-1.3601937588220958,TRUE
101,-0.375210407105423,0.39270076655429315,-0.6431282222495782,-0.7973489372303039,0.7803107019019592,0.30557502124822555,0.3989129376923724,-0.08449236813809025,0.041025474486538344,-0.8398309460879559,0.1233910620390119,-1.977817903216783,-1.6042996418124487,0.049027416595089364,-1.007176717808812,-0.0023706574520744378,TRUE
124,-0.8593185717394082,-1.173771373406814,-0.25031548619134547,-0.9736933460856293,-1.505559473724546,-0.741506954110846,-1.0481741332224097,-1.358143811186212,0.3663054159866239,-0.163483626409824,-1.2266319234779066,0.10036023878594319,-0.631733937960677,-0.3897992741292962,-1.3635921951192411,-1.0418399542119845,TRUE
143,-0.9372135717840062,-0.5996619598528825,-1.1967230210455913,-0.8611577417214915,-0.9830371664197929,-0.04212605706310668,-0.7145820634202974,-0.6573428853419865,-1.55843108613793,-0.8606555228239471,-0.5944829643237896,-1.1704228030733859,-0.936197065596325,-0.2517489909830089,-0.6108266726962006,-1.180435860446639,TRUE
164,-2.016800493103598,-1.9299155753591792,-2.2906719169086074,-1.5056275964722672,-1.9364111394503316,-1.2921575701312042,-2.0033157325285,-2.286412094722739,-2.240833116325685,-1.5822738379424066,-2.235504281147012,-2.0657830220483615,-1.1819360392775142,-2.187120782006332,-0.922815037347846,-1.374261789000345,TRUE
136,-0.8432245512884458,-1.0940171946388053,-0.3858767294502857,-0.8826206710455065,-1.1421513049336465,-0.7544401375280846,-0.9646620908288048,-1.517872867369947,0.10030084611172732,-0.41564257624181694,-1.136241443582897,0.1686902677242784,-0.6872961970576313,-0.3651234328437802,-1.1349671253109648,-0.9084544405670473,TRUE
66,0.4455848814689233,0.9004499321685829,0.6664578623773684,-0.26715507985278725,0.8110858922487789,1.0492268058910954,1.045561794341989,0.23329315025186323,0.7983790979866371,1.172460824936605,0.4581268586726875,-0.6120010981800071,-1.2000049699589463,0.472514960831351,-0.586865989141666,0.6687254037283376,TRUE
161,-1.4090901237070883,-1.4952240875851384,-1.0756634242801701,-1.395412147314819,-1.5062144031860227,-1.0986588692025836,-1.6327591263131795,-1.4534794348017281,-1.9723790930135257,-0.12047622823258711,-1.385252173007888,-0.12347996576165168,-1.2957709746175188,-1.386162242577697,-1.029140725339454,-1.3612358572160355,TRUE
15,1.5007088229419858,0.8675740468134355,1.67465614037884,1.688877601968529,0.9047208226473581,0.9353161961724767,0.6152233031423651,0.9115145359216805,1.2196753717369075,1.6500690540227887,1.5608883108333107,1.4253357212841573,1.169748635074742,1.5302337520146816,1.7867416414661201,1.6586962193358563,TRUE
151,-1.1580235520172277,-1.7953682543325875,-0.910467754212129,-0.5827189801403332,-1.6240764782286903,-2.353664756566919,-1.6218068129257652,-0.8613945653784465,-0.3278537103886747,-1.2155794570202487,-1.357843652082652,-0.07399945534051876,0.11767942944097841,-0.8286257104478266,-0.5813749634561814,-0.9756681968964978,TRUE
75,0.2981635952000464,0.5576886705593771,0.44262423198962547,-0.13315632488135704,0.5400030447159107,0.5891077147794853,0.5755206883823074,0.3286287738673868,0.945342940486618,0.5065257936264663,0.055161069944922744,-0.26328170992707606,0.006103088896178706,-0.10036046338078856,-0.4550821343804265,0.06796949343916613,TRUE
65,0.3934399212254523,0.4121827210810736,0.43757997188443365,0.2694197022305069,0.37303200070599585,0.3796913956088595,0.5029611334600007,0.22660277434181472,0.19631717836190668,0.48660682849052694,0.4190548060316409,0.45614797177705263,0.6755607875254835,0.028353124968106654,-0.3208022203639009,0.5009513387432503,TRUE
106,-0.13637495697594093,-0.34944033061071844,-0.13682203906015283,0.09075491688521495,-0.27586471616376784,-0.3744066699325898,0.36240511034506373,-1.6031729271203818,0.03906591173673524,0.3019014364978917,-0.5688236394672492,-0.5028297467031108,-0.06752844552167991,-0.30843621191339454,0.7254819136304337,-0.11335165190717394,TRUE
63,0.3496641659528114,0.6514457218715266,0.525852599536792,-0.15926000718530545,0.4601186356194519,0.8034982184933659,0.8306207727122172,0.11872285540227774,0.6009577293614018,0.2887728314141909,0.6254944233008436,0.31320454132285025,-0.5359681056218384,0.4365017771220929,-0.5883634723567678,0.3180673439459217,TRUE
29,1.2077974542742589,0.9223671890720189,1.1740251105930932,1.3066045372189774,0.8130501810683901,0.878609657466227,0.8520689515469753,0.9909606762581583,1.128557759487047,1.2489687718283222,0.4266359904173616,1.2981007222737897,1.0735311527047562,1.1614327810824703,1.03996595669219,1.4627860939942712,TRUE
64,0.3973028201160358,0.7738169955012859,0.2547296319717866,0.1029365615326286,0.972818999261315,0.60253805099688,0.608834424652394,0.8797355693635982,0.11303781711126824,0.71839366199693,0.1659619517356776,-0.38109224928653634,0.2509384178756006,-0.12236835048809624,-0.11813470055664947,0.29878902055792655,TRUE
19,1.3404120256220187,0.94611080663633,1.1563706812720436,1.6569729784396547,0.8516830262584809,0.952726031826861,0.9460773816395669,0.7768737513712861,0.9561203487363559,0.9959045557859064,0.9858893223319418,1.1732212389607557,1.1964006395453484,1.3348291957919978,1.4073634853735835,2.0614582050154575,TRUE
55,0.2827129819387406,0.7695553324637554,-0.11601506743514221,0.13832152851317875,0.9688904216220776,0.6298966352437352,0.5422069521122201,0.9374389450364446,0.06992818411231141,-0.014089488247329444,-0.025898807036559075,-0.6324214598415945,0.4912565572645926,-0.12570284800061882,-0.13560597280810763,0.17061370074276402,TRUE
30,1.2380542913061507,0.9174965843187141,1.456496941824095,1.1320000788062066,0.9256740693312873,0.6861056416438762,0.7493900995995678,1.333834466281461,1.0516466968619929,1.575371984941541,1.3981857139732339,0.9540935638463162,0.9511134882150499,0.9880363663729417,0.7619221317710391,1.4023459772254208,TRUE
70,0.2453752277669114,0.7847756239530044,0.3203035701979045,-0.3796906842169246,0.8025738075088344,0.999484201446597,0.8374657509745003,0.07272763757203635,0.502491850236867,0.947917157282462,0.07790440064295052,-0.958364071912512,-0.9998905761315723,0.4698472610589907,-0.6457694076217045,0.09558440521872114,TRUE
87,0.1623300233018781,0.623440441269678,0.33165291491102566,-0.4614820745804518,1.02454743629205,0.40008566608801044,0.5695882578324062,0.40222099478991047,0.009183233861866712,0.8786527216326337,0.6948909910256378,-0.8217037144281524,-1.4633612242904197,-0.10436175863347384,-0.8748936702387767,1.0245939554804464,TRUE
146,-1.2140306744255058,-1.7296164836222867,-1.0151337461592442,-0.6998953374844044,-1.5684192137763198,-2.498913165339917,-1.840854995596789,0.0760728255270606,-0.4782466942637191,-1.2368568395562662,-1.5240450859983485,-0.09363454523376215,0.009716633784835981,-0.8759762365808197,-0.7815468048533266,-1.0246457282318926,TRUE
47,0.717251534114728,0.8620945003443573,0.8228265583084374,0.3604925985539128,0.9577591186010457,0.7109769438661253,0.8388347466269528,0.7810547577930491,1.069282387861858,0.918490997294137,0.17879161416395337,0.5519673063305411,-0.5463577795356025,1.082070366492904,0.22230698771742302,0.8479623522867983,TRUE
112,-0.46276191765070335,0.15343776576384047,-0.5031531311368145,-0.9348280356534094,0.6676873132038743,0.6781470222758499,0.17119415908265315,-1.4643508171335486,-0.49637236938813134,-0.38983817187443703,-0.22883958725013598,-0.7250991081063205,-1.2225912625505415,-1.2554480066024594,-0.72414086958839,-0.21234861421195636,TRUE
86,0.050315778485328394,0.5607329146517999,0.09205585143278235,-0.48236502042360946,0.7907875750263261,0.694562172823964,0.8014140233994984,-0.5645159931853946,0.27077906786098704,0.5472696808880213,0.4680405269424449,-1.5552706848240336,-0.9569765857435918,0.013014232885831258,-0.47754533471985966,-0.13992446529278887,TRUE
143,-0.9726203676610683,-0.9460759427838521,-0.5706185466406006,-1.202825324312992,-0.7905293686252494,-1.2255024725854566,-0.28469984607686494,-1.6073545715715065,-0.38321033026262996,-0.39436519370580436,-0.9700400096672006,-0.23736354706399784,-1.7343967353895615,-0.28709512254624914,-1.0426185503318206,-1.0074515022518058,TRUE
89,0.03679636909405662,0.7932989500280725,0.4823466979619785,-1.1001509881063014,1.0376430281327005,0.9671514326564828,0.8452239732846922,-0.1396866933373201,0.3148679216122797,1.0185400103323679,0.8989981244107975,-1.079315997953045,-1.909214591798983,0.10104629012677849,-1.6201714909524347,-0.1378402685049095,TRUE
60,0.2646877576177524,0.5643856359735641,0.09457798148537512,0.09075491688521495,0.5596469320416909,0.5846306830363821,0.3916115114900143,0.6857191341775338,1.0741811078621817,-0.4903394726282543,-0.19793178435104056,-0.1352608399329774,0.09057560261948605,-0.48450032639527574,0.1748847182058536,0.4175854548276474,TRUE
89,-0.14216881416129887,0.20396924498489236,-0.172761550477176,-0.4197161828941303,0.23028785155776282,0.11754765766302072,0.2519683842552269,0.16555452972862003,0.5377632322366017,-0.7338970119027242,0.017838435831689432,-0.47298462578291844,-1.1037874875889602,0.10304693775311473,0.24227431922416232,-0.5682171659640654,TRUE
12,1.5052151290222335,1.1701535159375347,1.71942334750351,1.3727337182001313,0.8477544486192445,0.9800846160737161,1.0898274958317264,1.700960390456688,1.1726469869867164,1.605250950729892,1.7375867008341108,1.5612108070001731,1.1778797141932957,1.4402010471473985,0.9685833844712611,1.4382972786365884,TRUE
90,0.03357785969417816,0.17779032504392495,-0.10277424544435325,0.01650463947244579,-0.2405060187162484,-0.14161126595210344,0.4568696402099667,0.6840468592147019,-0.04421344951390319,-0.024049143510111334,-0.20551296873675542,-0.12426523752999566,0.2577143745809734,0.057697313652319206,-0.37221803234585366,0.10652614021515121,TRUE
17,1.4395512505380144,1.0867461513613355,1.5762954735632158,1.4052181039265799,1.0310952322123748,0.8860711240340927,0.8726049308371151,1.5638108744473707,0.9071324012363622,1.7492124554609672,1.6600263282856176,1.1300244007248519,1.0441689034077877,1.1807732228232728,0.9880514279579079,1.8915999432424915,TRUE
156,-1.3189637565268526,-1.540276020337118,-1.0517039103511923,-1.1303152186260603,-1.1604853333364737,-1.9204067173960555,-1.546052470590705,-0.9174253470737773,-1.4320420918883348,-1.1621597704750188,-0.7227786987700225,0.04538192716331883,-1.1534772623625749,-0.6345550041113159,-1.1908754821495087,-0.9923414730595933,TRUE
17,1.4665895781700278,1.0063830308775588,1.6330421971288125,1.5044118753983173,0.8510280967970045,0.945762097565109,0.7352433469671634,1.5069439552706245,0.9742460238607685,1.6794952140111137,1.4868267753404305,1.6578157129297033,1.0274552674592707,1.572915930748979,1.3564471518343104,1.5742880382663726,TRUE
30,1.1756094133723338,0.893752966754403,1.2742772546863785,1.1546231963752076,0.9387701607367417,0.5518007614461116,0.7735769660747687,1.3681221642984756,1.0109869844857637,1.3164223296676847,1.1439269514239336,0.903042809496193,1.0098379868089864,1.0353868925059282,0.844786233805612,1.291885932587312,TRUE
93,-0.026291916029424288,0.26850313226364564,0.035939780642116836,-0.35996792661874755,0.7318564126137892,-0.2480604091028522,0.6120288638973799,-0.16393882748925354,0.498572724737256,-0.04759003696180997,0.25227008430059766,-0.8782528691951534,-0.4795023741428507,-0.6438916989087151,-0.4530853631452325,0.23678545805824586,TRUE
40,0.9477180248486381,0.7038035617534546,0.9356893526647055,1.0299057260803735,0.4876201777885041,0.6657113711647252,0.8055213585246345,0.6497591611976885,1.1025942071117896,0.7405766561329948,0.7759506455479965,0.563748480109564,1.139483085715479,0.8686594728214391,1.1238284443443607,0.533776742492493,TRUE
23,1.2856924543188506,0.9954244024258412,1.2812129920692386,1.3483699863387377,0.8922801602681838,1.0367911547799709,0.7384377862121486,1.2351536547109132,1.2412301882363832,0.6753864365145034,1.4104325335043966,1.3232336133685245,1.118251915537065,1.1454270912600322,1.2356453484440353,1.370562671870113,TRUE
33,1.118314739858946,0.8791416169809212,1.075663962730351,1.1952286785332649,0.76132224360246,0.8731379406168538,0.8027833672197192,0.9173684553356358,1.1035741753608794,1.1163249943704776,0.31116969594027594,1.234482623553215,1.0482346152868034,1.2694723322102304,0.7085097389764854,1.3549313947209851,TRUE
10,1.4672329853596855,1.0301266484418699,1.4262323432871937,1.6720552043411758,0.9027565338277459,1.0044583859898566,0.9396885031495958,1.096331863738764,1.1927322248609369,0.8121044300036941,1.5369788494228174,1.7159354112333922,1.121413982714308,1.6622820922819483,1.6714304829161546,1.6696379543322866,TRUE
38,1.0507196575046938,0.6879747930348702,1.0416164096381144,1.2265530972980045,0.6801279755830552,0.7905654145820848,0.6791120880420967,0.3369914247402756,0.6249617189868513,1.3793488656756758,0.8890844561410344,0.5975208586945604,0.9578894449204227,0.9813673713479033,1.375915195320958,1.0985811526105496,TRUE
146,-1.369820920089961,-1.828852849160295,-1.4073160699661085,-0.6650903539847116,-1.99665166122101,-1.591608071657443,-1.956767965422275,-1.2385560534187634,-1.5422649737633205,-1.6700994257599497,-1.3228537243125786,0.1404156903407734,0.04946872931530701,-1.4448503655402736,-0.07220991426018157,-1.2419182743693762,TRUE
120,-0.5084688767933769,0.5120277960916301,-0.33417426598988126,-1.5549344904677074,0.29511188042915487,0.4727098230362607,0.7338743513147058,0.2960139888425658,0.7038323443617134,-0.436014519872597,-0.4055379772509428,-1.490082042566771,-2.2439435272735,-0.7212532114660835,-1.6081910539638737,-0.7563114539711399,TRUE
