GEOCODIGO,tmed,prec,velmedia,presMax,benzene,co,no,no2,nox,o3,pm10,pm2.5,so2,capacidad_zona,prop_riesgo,tasa_riesgo,tasa_mayores,poblacion_mayores,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,area,densidad_hab_km,tuits_gripe,interes_gripe,scampana
001,23.822230672223206,-0.00630234843839408,3.5737277265186167,940.9840958267744,0.1713566898197098,0.1680325070490652,4.0983706157678474,20.094800787446896,26.481354256330786,50.03434029360383,17.447651703879213,3.0086754089171457,6.861544865599756,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,97,13,1
001,20.160014123201098,3.5537258041829825,2.4947437665623236,940.7610144832192,0.15738291519511313,0.213860743245786,6.515572359824203,27.425942128559456,37.459442503730315,42.412805363357386,17.658398744903877,10.083070349175548,6.589638254128649,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,79,15,2
001,18.551057882329246,3.976905217782748,3.3161484595983337,943.1539796939804,0.18580593169853105,0.2034376315237581,5.477654125434787,20.74836051362405,25.611277116129187,56.29918082974651,12.84443587274862,7.218588103076269,4.3643043984194785,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,112,19,3
001,18.81538662138636,1.4806472324383,2.384261599688045,944.6697207215424,0.14864365491619205,0.2399882098492031,9.5933906148789,37.085236881521624,52.43744750454736,46.79482529611511,16.395896196337226,9.426029405214274,3.123598208631916,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,143,29,4
001,17.494474788829034,-0.03379089976524643,1.8508394220159536,944.2972759636828,0.1428036932901522,0.2693450267975407,18.86053505946403,40.19475299095623,74.04903416203679,41.065997299513,14.909383876132614,8.131753221375053,1.2911371704789782,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,112,38,5
001,17.56177901025108,0.20660746476104555,1.527084515152432,943.073271874912,0.14139798475607143,0.28395225287593723,17.000220565543856,44.4278467426943,75.16833427222326,44.01452770903879,21.123852778306073,12.378901840795995,1.841903530781064,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,130,65,6
001,16.488757131809983,0,1.991813938592436,945.3906223520628,0.1124066951438644,0.2366984814774761,16.37358803206991,NA,67.28628356785651,41.26627244551631,21.380305370164887,10.133495612930728,2.6411454968302226,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,254,100,7
001,14.729849689840922,15.981786931491962,2.956808812197135,940.4316724288702,0.18487079964566944,0.2242397887202148,18.686022126533334,41.96040352708377,72.68817911808391,36.31508356941782,21.39232903745319,13.282338261193216,2.8947376574304,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,190,94,8
001,9.530559127880704,1.5010567942956394,3.050654951178783,941.20881732314206,0.10194111246321746,0.1968659924133969,6.787199601751469,28.15293333334266,39.012044323204734,45.45434054882513,8.214653569048885,5.000288318411993,2.0706942731858873,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,198,63,9
001,11.037124512629756,-0.00156743992158365,1.2415536652565249,941.4140325757292,0.2325276812520909,0.3929923178568,42.902881142100654,57.16890772664088,142.69734350528512,20.790672851774104,20.966554407294595,13.736828120099917,2.649321962662341,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,160,70,10
001,10.205574981785963,0.04488437987820992,2.194427867501411,944.5016433141806,0.4194085237015768,0.2871232065838476,13.134228698567934,38.043340291479026,54.96106215556253,32.36689438530024,13.871707572742956,8.69301759602529,2.4446143926145267,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,206,64,11
001,5.928999642912222,1.4577009717744596,2.9684836273444293,934.6258908400032,0.39699829548455184,0.17994557455180293,14.639673908954158,34.50624324190245,57.15851496464864,31.097225256680403,9.743369815772503,6.365878609338374,2.430519036365098,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,280,64,12
001,7.674766787313875,0.12454366704264008,3.7354636234727767,944.7482473688774,0.46714911913387003,0.23757603409898276,26.162948375762276,42.82469830862169,84.94804209060808,36.473076892900465,11.149096723430295,6.874967915132498,2.296870649358049,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,312,57,13
001,9.485183875408516,0.085625937266119,4.532006794777535,944.500020450947,0.3997651272894931,0.18570956995705623,14.208606430595855,28.73018059208845,46.419329405675526,43.24425997028472,10.73211295600414,6.728540461598338,2.4001993259131797,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,220,67,14
001,8.715923293567416,-5.688612386982247e-4,1.389938103798889,948.505629434118,0.8004028757464852,0.46237830187856965,72.98113122507996,57.06600047690927,179.70399373247272,14.339336161503326,24.604781872552667,14.23352044511717,3.70639423092389,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,262,78,15
001,9.623923695116329,3.1429882392719324,2.086531891860871,939.5165204042464,0.5598012455780086,0.2717572435140406,34.01623326808297,41.96857155629388,93.44670952899077,18.896538598292153,19.992857486190847,13.516979422676336,2.8915464323686093,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,300,88,16
001,10.67445758368888,-0.00299166494347535,3.263428399662422,946.8961818215872,0.4925428697733412,0.25496537099661376,29.20368845839742,35.10583558857878,83.28340918380917,30.622559061193996,16.43510342620814,10.58963734744686,2.531867047767925,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,780,88,17
001,6.827132159568219,1.4837271727677446,2.696068947954063,946.1787097447916,0.5164406706746555,0.22588335286631556,26.503106386534153,36.19477304578064,81.48159088444835,31.12980078658768,13.814811673121705,10.160360873196224,2.895690467618774,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,380,99,18
001,6.879958373699662,-0.0157073125906216,1.6167242840793996,950.5647539577204,0.6152317854466675,0.3316689755488585,39.34292587535069,50.760470258781915,128.27606727442452,24.628841974008736,17.099280405185112,11.786133298116129,2.4584223594390036,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,508,69,19
001,6.038618139096812,0,1.2869365996957267,950.775750594188,0.7922290731369691,0.4170743870243108,52.62234471734094,58.05609714200136,153.4210874658978,23.965592932989097,18.980351565742428,14.273572357736311,3.620393371690825,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,382,42,20
001,8.050632803660095,-0.00141239168997727,1.677943648161162,952.1102573424516,0.681116817007043,0.332564150324776,53.77025760990607,58.14977646799212,143.36619298264102,27.61803230592577,16.557646842594497,8.480027479147056,4.618792411391937,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,218,39,21
001,10.143010974844024,0,1.9900411012494417,948.4360842287764,0.5154602598887357,0.27454866805655187,39.914040781891565,49.63996772343735,115.5507547652405,32.981294990875895,18.151086485105367,10.20692050534224,3.7696033470873287,7477,0.19535422697567523,0.00686773094628833,0.03324258630177273,0.1781619041242635,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.02880326392608462,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184,144,20,22
002,23.683498015509635,-9.331420332168576e-4,3.516479935698916,940.283462812042,0.1702870248356412,0.19762836957785165,4.0983706157678474,20.094800787446896,26.481354256330786,50.47218712101999,17.45814326886734,14.64767477753684,7.520983509771666,4482,0.26312124516039614,0.01091821662111041,0.0129876833075308,0.23909410945938425,11,46.15717402705863,17961,0.5328775402260454,0.4671224597739546,0.10929873058292967,0.6516214576025834,0.23909410945938425,0.0431364456322031,0.07700824564333834,0.0849459272868994,0.07576303657925505,0.6368488280162575,0.08377986749067423,0.5083022493179667,0.5548572685262513,771569.702479085,23278.519027238333,97,13,1
002,20.076363356320627,3.7503491096333903,2.48636521779661,938.199137154466,0.1604966956923884,0.21090178052942793,6.487489100631018,28.136936548482424,41.99921808372768,42.00826882542307,17.658140546319252,10.29376535724896,7.262054132937454,4482,0.26312124516039614,0.01091821662111041,0.0129876833075308,0.23909410945938425,11,46.15717402705863,17961,0.5328775402260454,0.4671224597739546,0.10929873058292967,0.6516214576025834,0.23909410945938425,0.0431364456322031,0.07700824564333834,0.0849459272868994,0.07576303657925505,0.6368488280162575,0.08377986749067423,0.5083022493179667,0.5548572685262513,771569.702479085,23278.519027238333,79,15,2
