grupo,tipo,nombre,CODMUN,DIRECCION,X,Y,info,CMUN,CDIS
Transporte,Bocas de metro,Simancas - Castillo de Uclés,079,"Calle Castillo de Uclés, s/n (c/v Calle Castillo de Madrigal de las Altas Torres)",-3.6258125539173425,40.427861685788386,Líneas: 7,079,20
Transporte,Bocas de metro,Simancas - Zaratán,079,"Calle Zaratán, s/n (c/v Calle Castillo de Madrigal de las Altas Torres)",-3.625629196497216,40.4284302466658,Líneas: 7,079,20
Transporte,Bocas de metro,"San Blas - Pobladura del Valle, pares",079,"Calle Pobladura del Valle, 4",-3.61595351170358,40.42752979325608,Líneas: 7,079,20
Transporte,Bocas de metro,"San Blas - Pobladura del Valle, impares",079,"Calle Pobladura del Valle, s/n",-3.6156746421024586,40.42795678123515,Líneas: 7,079,20
Transporte,Bocas de metro,"Las Musas - Avda. Niza, impares",079,Avenida Niza s/n c/v Trva. Ronda,-3.607900259513153,40.4325516514805,Líneas: 7,079,20
Transporte,Bocas de metro,Estadio Metropolitano - Estocolmo,079,Calle Estocolmo c/v Calle Sofía,-3.601667316055707,40.43298057694145,Líneas: 7,079,20
Transporte,Bocas de metro,Barrio del Puerto - Avda. España,049,"Avenida de España, s/n (junto a parque Avenida España)",-3.5691416186733043,40.42249633209928,Líneas: 7,049,01
Transporte,Bocas de metro,Coslada Central - Doctor Fleming,049,"Calle Doctor Fleming, s/n (en Parque Dr. Fleming)",-3.561975200334067,40.42383049491873,Líneas: 7 - Renfe,049,01
Transporte,Bocas de metro,Coslada Central - Ascensor,049,"Calle Doctor Fleming, s/n (junto a Parque Dr. Fleming)",-3.5619916578130075,40.42357614517341,Líneas: 7 - Renfe,049,01
Transporte,Bocas de metro,Coslada Central - Renfe,049,Estación Renfe,-3.561181963857869,40.42314752675575,Líneas: 7 - Renfe,049,02
Transporte,Bocas de metro,La Rambla - Honduras,049,"Calle Honduras, s/n semiesquina a Calle Méjico",-3.5479720415792286,40.425165670367534,Líneas: 7,049,02
Transporte,Bocas de metro,La Rambla - Ascensor,049,"Calle Honduras, s/n semiesquina a Calle Méjico",-3.547912955381425,40.42514793134054,Líneas: 7,049,02
Transporte,Bocas de metro,San Fernando - Gonzalo de Córdoba,130,"Plaza Fábrica de Paños frente a Calle Gonzalo de Córdoba, 33",-3.5354030597549455,40.424425424695535,Líneas: 7,130,01
Transporte,Bocas de metro,Jarama - Plaza Guernica,130,Plaza de Guernica c/v Avenida San Sebastián,-3.525433997224384,40.422914426637064,Líneas: 7,130,01
Transporte,Bocas de metro,Henares - Algorta,130,"Avenida Algorta, 12",-3.527170330819633,40.41779128298757,Líneas: 7,130,01
Transporte,Bocas de metro,"Colombia - Príncipe Vergara, impares - Colombia",079,"Calle Príncipe de Vergara, 261",-3.677182035939108,40.45661785809077,"Líneas: 8, 9",079,05
Transporte,Bocas de metro,"Colombia - Príncipe Vergara, pares - Colombia",079,"Calle Príncipe de Vergara, 260",-3.676898818601016,40.45660149601895,"Líneas: 8, 9",079,05
Transporte,Bocas de metro,"Colombia - Ppe. Vergara, impares - Pza. Rep. Dominicana",079,"Calle Príncipe de Vergara, 273",-3.677051722798271,40.45773573858896,"Líneas: 8, 9",079,05
Transporte,Bocas de metro,"Colombia - Ppe. Vergara, pares - Pza. Rep. Dominicana",079,"Calle Príncipe de Vergara, 266",-3.676768591113497,40.45772838472938,"Líneas: 8, 9",079,05
Transporte,Bocas de metro,Colombia - Ascensor,079,"Calle Colombia, 3",-3.6772350839578793,40.457203134161425,"Líneas: 8, 9",079,05
Transporte,Bocas de metro,Feria de Madrid - Avda. Capital de España - Madrid,079,"Avenida Capital de España Madrid, s/n",-3.61621099357006,40.46345383139965,Líneas: 8,079,21
Transporte,Bocas de metro,"Feria de Madrid - Feria de Madrid, pabellones, impares",079,"Pabellones, impares",-3.616817949763108,40.46404519744134,Líneas: 8,079,21
Transporte,Bocas de metro,"Feria de Madrid - Feria de Madrid, pabellones, pares",079,"Pabellones, pares",-3.615899034834458,40.464167203358905,Líneas: 8,079,21
Transporte,Bocas de metro,Feria de Madrid - Ascensor,079,"Pabellones, pares",-3.616017721691725,40.46424765360661,Líneas: 8,079,21
Transporte,Bocas de metro,"Aeropuerto T1-T2-T3 - Acceso Terminales 1, 2 y 3",079,Próximo a Terminal 2,-3.570993479803331,40.468235043323816,Líneas: 8,079,21
Transporte,Bocas de metro,Aeropuerto T1-T2-T3 - Ascensor,079,Terminal T1-T2-T3,-3.571135026196007,40.46823434597715,Líneas: 8,079,21
Transporte,Bocas de metro,Barajas - Avda. Logroño,079,"Avenida de Logroño, 347",-3.582583692611841,40.475826018362206,Líneas: 8,079,21
Transporte,Bocas de metro,Barajas - Ascensor,079,"Avenida de Logroño, 347",-3.582642132077437,40.47576266135571,Líneas: 8,079,21
Transporte,Bocas de metro,Herrera Oria - Ginzo de Limia,079,Calle Ginzo de Limia c/v Calle Fermín Caballero,-3.7069157142570295,40.48376437860976,Líneas: 9,079,08
Transporte,Bocas de metro,Herrera Oria - Cardenal Herrera Oria,079,Calle Ginzo de Limia c/v Avenida Cardenal Herrera Oria,-3.708524421353648,40.485277057537786,Líneas: 9,079,08
Transporte,Bocas de metro,"Barrio del Pilar - Ginzo de Limia, impares",079,"Calle Ginzo de Limia, 29 (Próx. C.Comercial)",-3.7039876095665663,40.47791738201724,Líneas: 9,079,08
Transporte,Bocas de metro,"Barrio del Pilar - Ginzo de Limia, pares",079,"Calle Ginzo de Limia, 38",-3.703516864191141,40.47802835215981,Líneas: 9,079,08
Transporte,Bocas de metro,Barrio del Pilar - Melchor Fernández Almagro,079,"Calle Ginzo de Limia, 11",-3.7033208403081734,40.47620071989991,Líneas: 9,079,08
Transporte,Bocas de metro,"Barrio del Pilar - Ginzo de Limia, pares",079,"Calle Ginzo de Limia, 2",-3.702908619065405,40.47626628700872,Líneas: 9,079,08
Transporte,Bocas de metro,"Ventilla - Avda. Asturias, pares",079,"Avenida Asturias, 32",-3.6955368828420094,40.46955407806317,Líneas: 9,079,06
Transporte,Bocas de metro,"Ventilla - Avda. Asturias, impares",079,"Avenida Asturias, 39",-3.69574743446923,40.46938164168376,Líneas: 9,079,06
Transporte,Bocas de metro,Duque de Pastrana - Mateo Inurria,079,"Calle Mateo Inurria, 36 (c/v Paseo de la Habana)",-3.679310257385517,40.46752179465777,Líneas: 9,079,05
Transporte,Bocas de metro,Pío XII - Avda. Pío XII,079,"Avenida Pío XII, 4 (Centro Comercial)",-3.6760035720606288,40.46259772191214,Líneas: 9,079,05
Transporte,Bocas de metro,Pío XII - Avda. Pío XII,079,"Avenida Pío XII, 16 (c/v Calle Manuel Montilla)",-3.6754972689924,40.46504211843733,Líneas: 9,079,05
Transporte,Bocas de metro,Concha Espina - Plaza de Cataluña,079,"Calle Príncipe de Vergara, 204 (Plaza Cataluña)",-3.677689176679064,40.44956983271471,Líneas: 9,079,05
Transporte,Bocas de metro,Concha Espina - Príncipe de Vergara,079,"Calle Príncipe de Vergara, 246 (Parque Automovilismo Guardia Civil)",-3.6773532718672346,40.45252675969568,Líneas: 9,079,05
Transporte,Bocas de metro,"Cruz del Rayo - Príncipe de Vergara, pares",079,Calle Príncipe de Vergara c/v Calle Sánchez Pacheco,-3.678009372611145,40.446225606733485,Líneas: 9,079,05
Transporte,Bocas de metro,"Cruz del Rayo - Príncipe de Vergara, impares",079,"Calle Príncipe de Vergara, 181",-3.6783870585596343,40.44625943088883,Líneas: 9,079,05
Transporte,Bocas de metro,"Cruz del Rayo - Príncipe de Vergara, impares",079,"Calle Príncipe de Vergara, 133",-3.6787332322496056,40.44315829333338,Líneas: 9,079,05
Transporte,Bocas de metro,"Cruz del Rayo - Príncipe de Vergara, pares",079,"Calle Príncipe de Vergara, 128",-3.6783438631072616,40.443133547803434,Líneas: 9,079,05
Transporte,Bocas de metro,Ibiza - Ibiza,079,"Calle Ibiza 4 - 7, bulevar (Semiesq. Calle Lope de Rueda)",-3.678000771072007,40.41836070959612,Líneas: 9,079,03
Transporte,Bocas de metro,"Estrella - Camino de los Vinateros, impares",079,"Calle Camino de los Vinateros, 1",-3.660096839341704,40.41120281940121,Líneas: 9,079,14
Transporte,Bocas de metro,"Estrella - Camino de los Vinateros, pares",079,"Calle Camino de los Vinateros, 10",-3.6602322785566943,40.41058943050599,Líneas: 9,079,14
Transporte,Bocas de metro,Estrella - Estrella Polar,079,"Calle Sirio, 34",-3.6634848724756544,40.41176004352869,Líneas: 9,079,03
Transporte,Bocas de metro,"Vinateros - Vinateros, impares",079,"Calle Camino de los Vinateros, 75",-3.650136620098488,40.40986274179325,Líneas: 9,079,14
Transporte,Bocas de metro,Vinateros - Corregidor José de Pasamonte,079,"Calle Camino de los Vinateros, 104",-3.6499681642159625,40.40950332390339,Líneas: 9,079,14
Transporte,Bocas de metro,"Vinateros - Vinateros, pares",079,"Calle Camino de los Vinateros, 70",-3.65254216436517,40.40999336135178,Líneas: 9,079,14
Transporte,Bocas de metro,Vinateros - Arroyo Belincoso,079,"Calle Arroyo Belincoso, 36",-3.6528390536805606,40.41022592458353,Líneas: 9,079,14
Transporte,Bocas de metro,"Artilleros - Vinateros, impares",079,"Calle Camino de los Vinateros, 119 (Semiesq. Calle Cañada, 47)",-3.644110290700742,40.40698647218912,Líneas: 9,079,14
Transporte,Bocas de metro,"Artilleros - Vinateros, pares",079,"Calle Camino de los Vinateros, 172 (c/v Calle Corregidor Juan de Bobadilla)",-3.644236658833812,40.40664342421174,Líneas: 9,079,14
Transporte,Bocas de metro,Artilleros - Vinateros,079,"Calle Pico de los Artilleros, 126 (c/v Calle Camino de los Vinateros, impares)",-3.64150212538829,40.40536129016563,Líneas: 9,079,14
Transporte,Bocas de metro,Artilleros - Pico de Artilleros,079,"Calle Pico de los Artilleros, 59",-3.641722777813678,40.40501772267909,Líneas: 9,079,14
Transporte,Bocas de metro,"Pavones - Hacienda de Pavones, impares",079,"Calle Hacienda de Pavones, 215",-3.6354490347970967,40.400809020375206,Líneas: 9,079,14
Transporte,Bocas de metro,Pavones - Ascensor,079,"Calle Hacienda de Pavones, 340",-3.6355182966290704,40.400655485767494,Líneas: 9,079,14
Transporte,Bocas de metro,Valdebernardo - Bulevar Indalecio Prieto - Raya,079,"Bulevar Indalecio Prieto, parcela 23 (c/v Calle Raya)",-3.621179973326966,40.40097647572726,Líneas: 9,079,19
Transporte,Bocas de metro,Valdebernardo - Bulevar Indalecio Prieto - Los Pinillas,079,"Bulevar Indalecio Prieto, 33 (semiesq. Calle Los Pinillas)",-3.621917141684164,40.399125656105205,Líneas: 9,079,19
Transporte,Bocas de metro,Valdebernardo - Ascensor,079,"Bulevar Indalecio Prieto, parcela 24 (semiesq. Calle Raya)",-3.621343288549893,40.4007954182981,Líneas: 9,079,19
Transporte,Bocas de metro,"Vicálvaro - Pº Artilleros, impares",079,"Paseo de los Artilleros, s/n (Centro Comercial)",-3.608897142023093,40.40449213540697,Líneas: 9,079,19
Transporte,Bocas de metro,"Vicálvaro - Pº Artilleros, pares",079,"Paseo de los Artilleros, s/n (Universidad)",-3.609170939017294,40.40479700637264,Líneas: 9,079,19
Transporte,Bocas de metro,Vicálvaro - Ascensor,079,"Paseo de los Artilleros, s/n (Universidad)",-3.609272696015292,40.40431898905214,Líneas: 9,079,19
Transporte,Bocas de metro,"San Cipriano - San Cipriano, pares",079,"Calle San Cipriano, 44",-3.604001041101128,40.40388711324718,Líneas: 9,079,19
Transporte,Bocas de metro,"San Cipriano - San Cipriano, impares",079,"Calle San Cipriano, 55",-3.603661712872223,40.40415915405114,Líneas: 9,079,19
Transporte,Bocas de metro,San Cipriano - Ascensor,079,"Calle San Cipriano, 50",-3.603564785980189,40.4038623582428,Líneas: 9,079,19
Transporte,Bocas de metro,Puerta de Arganda - Terminal de Autobuses,079,"Calle San Cipriano, 85",-3.595869278628894,40.40126621238948,Líneas: 9 - Renfe,079,19
Transporte,Bocas de metro,Puerta de Arganda - Ascensor no acceso independiente,079,"Estación Renfe. En el interior del edificio de acceso- no es exterior, ni un acceso independente",-3.5956471781004105,40.401380761188534,Líneas: 9 - Renfe,079,19
Transporte,Bocas de metro,Puerta de Arganda - Renfe-Edificio de acceso,079,"Estación Renfe. Nivel 0, en el interior del edificio de acceso",-3.595764856789049,40.40136213824174,Líneas: 9 - Renfe,079,19
Transporte,Bocas de metro,Rivas Urbanizaciones - Paseo del Ferrocarril,123,"Paseo del Ferrocarril, 9",-3.5477847276810293,40.367102700886875,"Líneas: 9, Zona B1",123,01
Transporte,Bocas de metro,Rivas Vaciamadrid - Wenceslao García,123,"Calle Wenceslao García, s/n",-3.5202424018871317,40.32815658918269,"Líneas: 9, Zona B2",123,01
Transporte,Bocas de metro,La Poveda - Ctra. Campo Real,014,Ctra. de Campo Real (M-300) Km.2,-3.477822955439404,40.31887917915805,"Líneas: 9, Zona B3",014,01
Transporte,Bocas de metro,Arganda del Rey - Pº de la Estación,014,"Paseo de la Estación, 37",-3.4475208737404723,40.30367518770694,"Líneas: 9, Zona B3",014,01
Transporte,Bocas de metro,Fuencarral - Barrio Santa Ana,079,"Calle Molins de Rey, 4",-3.6932634829647566,40.49511717635668,Líneas: 10,079,08
Transporte,Bocas de metro,Tres Olivos - Retablo de Melisendra,079,"Calle Retablo de Melisendra, 1",-3.694334322915544,40.50055216579088,Líneas: 10,079,08
Transporte,Bocas de metro,Montecarmelo - Avda. Monasterio de Silos,079,"Avenida Monasterio de Silos, 63",-3.695965027956083,40.50532612375105,Líneas: 10,079,08
Transporte,Bocas de metro,Montecarmelo - Ascensor,079,"Avenida Monasterio de Silos, 63",-3.696000153807285,40.50529888566627,Líneas: 10,079,08
Transporte,Bocas de metro,Rda. de la Comunicación - Maestro Mateo,079,"Calle Maestro Mateo, s/n",-3.6628785148215206,40.51568242383293,Líneas: 10,079,08
Transporte,Bocas de metro,Rda. de la Comunicación - Ascensor,079,"Calle Maestro Mateo, s/n",-3.6628558826208826,40.515781651785,Líneas: 10,079,08
Transporte,Bocas de metro,La Granja - La Granja,006,"Calle Sepúlveda, 3 c/v Calle La Granja",-3.658569477838908,40.527706917677605,Líneas: 10,006,01
Transporte,Bocas de metro,La Granja - Ascensor,006,"Calle Sepúlveda, 3 c/v Calle La Granja",-3.658581019248071,40.5276798252408,Líneas: 10,006,01
Transporte,Bocas de metro,La Moraleja - Avda. de Bruselas,006,"Avenida de Bruselas, 14",-3.635469415052173,40.531989149338585,Líneas: 10,006,01
Transporte,Bocas de metro,La Moraleja - Ascensor,006,"Avenida de Bruselas, 14",-3.635480286396857,40.53188999148839,Líneas: 10,006,01
Transporte,Bocas de metro,Marqués de la Valdavia - Marqués de la Valdavia,006,"Calle Marqués de la Valdavia, 21",-3.637426101016598,40.54109023475216,Líneas: 10,006,01
Transporte,Bocas de metro,Marqués de la Valdavia - Ascensor,006,"Calle Marqués de la Valdavia, 21",-3.6375506967564393,40.54105869341986,Líneas: 10,006,01
Transporte,Bocas de metro,Marqués de la Valdavia - Pº de la Chopera,006,"Paseo de la Chopera, 48, en el Parque de Cataluña",-3.639256447504255,40.54054519652352,Líneas: 10,006,01
Transporte,Bocas de metro,Manuel de Falla - Manuel de Falla,006,"Calle Manuel de Falla, frente al nº 32",-3.646995880760169,40.55049734855727,Líneas: 10,006,01
Transporte,Bocas de metro,Manuel de Falla - Ascensor,006,"Calle Manuel de Falla, frente al nº 32",-3.6468414787000367,40.550610634293214,Líneas: 10,006,01
Transporte,Bocas de metro,Baunatal - Avda. Lomas del Rey,134,"Avenida Lomas del Rey, 1, esquina Avenida de la Independencia",-3.6350665638783486,40.554369485775325,Líneas: 10,134,01
Transporte,Bocas de metro,Baunatal - Ascensor,134,"Avenida Lomas del Rey, 1, esquina Avenida de la Independencia",-3.6354589174147303,40.5543422127293,Líneas: 10,134,01
Transporte,Bocas de metro,Reyes Católicos - Avda. Plaza de Toros,134,"Avenida Plaza de Toros, frente al nº 7",-3.6233648081541054,40.5503429148489,Líneas: 10,134,01
Transporte,Bocas de metro,Reyes Católicos - Ascensor,134,"Avenida Plaza de Toros, frente al nº 7",-3.623329295333856,40.55033409714562,Líneas: 10,134,01
Transporte,Bocas de metro,Hospital Infanta Sofía - Ascensor,134,"Paseo de Europa, s/n",-3.610689829147893,40.55974186554413,Líneas: 10,134,01
Transporte,Bocas de metro,Hospital Infanta Sofía - Hospital Infanta Sofía,134,"Paseo de Europa, s/n",-3.610736851557729,40.55969852186172,Líneas: 10,134,01
Transporte,Bocas de metro,Hospital Infanta Sofía - Poeta Rafael Morales,134,"Calle Poeta Rafael Morales, s/n",-3.611394664062503,40.56023022823725,Líneas: 10,134,01
Transporte,Bocas de metro,Begoña - Ciudad Sanitaria La Paz,079,Ciudad Sanitaria La Paz c/v Calle Arzobispo Morcillo,-3.685925473120879,40.480233034782664,Líneas: 10,079,08
Transporte,Bocas de metro,Begoña - San Modesto,079,"Calle San Modesto, 10",-3.687023518235124,40.48345016933108,Líneas: 10,079,08
Transporte,Bocas de metro,Chamartín - Renfe,079,Andenes RENFE,-3.682182705856939,40.472957870103606,"Líneas: 1, 10 - Renfe",079,05
Transporte,Bocas de metro,Chamartín - Chamartín,079,Vest. Cercanías Renfe,-3.6830315647089233,40.472907820552955,"Líneas: 1, 10 - Renfe",079,05
Transporte,Bocas de metro,"Cuzco - Pº de la Castellana, impares",079,"Paseo de la Castellana, 125 (bulevar central)",-3.690370915166555,40.45836839245786,Líneas: 10,079,06
Transporte,Bocas de metro,"Cuzco - Pº de la Castellana, pares",079,"Paseo de la Castellana, 162 (bulevar central)",-3.6898191287024313,40.458345056047605,Líneas: 10,079,05
Transporte,Bocas de metro,Santiago Bernabeu - Plaza de Lima-Azca,079,"Paseo de la Castellana, 95",-3.691258475747245,40.45148060502894,Líneas: 10,079,06
Transporte,Bocas de metro,"Santiago Bernabeu - Pº de la Castellana, pares",079,"Paseo de la Castellana, 136 (bulevar central)",-3.690490046057302,40.45129600187325,Líneas: 10,079,05
Transporte,Bocas de metro,"Santiago Bernabeu - Pº de la Castellana, impares",079,"Paseo de la Castellana, 103 (bulevar central)",-3.690788698371283,40.45385684247139,Líneas: 10,079,06
Transporte,Bocas de metro,"Santiago Bernabeu - Pº de la Castellana, pares",079,"Paseo de la Castellana, bulevar central (frente estadio Santiago Bernabeu)",-3.690313161903301,40.453603367030034,Líneas: 10,079,05
Transporte,Bocas de metro,Lago - El Lago,079,Puerta del Ángel (piscina municipal Casa de Campo),-3.7348305146096648,40.41654541129933,Líneas: 10,079,09
Transporte,Bocas de metro,Batán - Villamanín,079,"Calle Villamanín, 27",-3.752902217341479,40.40766934239019,Líneas: 10,079,09
Transporte,Bocas de metro,Batán - Venta del Batán,079,Parque de Atracciones / Casa de campo,-3.7532293113495503,40.408048721899185,Líneas: 10,079,09
Transporte,Bocas de metro,Casa de Campo - Camino de Campamento,079,"Camino de Campamento, s/n",-3.760875305024998,40.403212643228734,"Líneas: 5, 10",079,09
Transporte,Bocas de metro,Aviación Española - Fuente de Lima,079,"Calle Fuente de Lima, 2",-3.7838952019522623,40.38370079191618,Líneas: 10,079,10
Transporte,Bocas de metro,Cuatro Vientos - Pº de los Húsares,079,"Paseo de los Húsares, 46",-3.792563034171927,40.378367538496626,Líneas: 10 - Renfe,079,10
Transporte,Bocas de metro,"Joaquín Vilumbrales - Avda. de la LIbertad, pares",007,Avenida Libertad s/n c/v Calle Parque Ordesa,-3.807335727645333,40.34965010818375,Líneas: 10,007,02
Transporte,Bocas de metro,"Campamento - Padre Piquer, impares",079,"Avenida Padre Piquer, 5",-3.7681037704089704,40.39468962337241,Líneas: 5,079,10
Transporte,Bocas de metro,"Campamento - Padre Piquer, pares",079,"Avenida Padre Piquer, 8",-3.7684442221061225,40.394579255054424,Líneas: 5,079,10
Transporte,Bocas de metro,Empalme - Padre Piquer,079,"Calle Tembleque, 119",-3.7658217119911335,40.39086686801637,Líneas: 5,079,10
Transporte,Bocas de metro,"Abrantes - Avenida de Abrantes, pares",079,"Avenida Abrantes, 52 (c/v Calle Papagayo y Calle Alfonso Martínez Conde)",-3.72815410044897,40.38105577162176,Líneas: 11,079,11
Transporte,Bocas de metro,"Abrantes - Avenida de Abrantes, impares",079,"Avenida Abrantes, 79",-3.7281846928104585,40.38061413308832,Líneas: 11,079,11
Transporte,Bocas de metro,"Pan Bendito - Avenida de Abrantes, pares - Besolla",079,"Avenida Abrantes, 122 (c/v Calle Besolla)",-3.7346478867128408,40.37587053748207,Líneas: 11,079,11
Transporte,Bocas de metro,"Pan Bendito - Avenida de Abrantes, impares - Besolla",079,"Avenida Abrantes, 289 (c/v Calle Besolla)",-3.73432751092066,40.375656351915495,Líneas: 11,079,11
Transporte,Bocas de metro,Pan Bendito - Ascensor,079,"Avenida Abrantes, 122",-3.73448503339473,40.3760607622394,Líneas: 11,079,11
Transporte,Bocas de metro,San Francisco - Ascensor,079,"Avenida de los Poblados, 102",-3.7402754786697137,40.37342925121115,Líneas: 11,079,11
Transporte,Bocas de metro,"San Francisco - Avenida Los Poblados, impares",079,"Avenida de los Poblados, 91 / Calle Albox, 35",-3.7400208801245385,40.37384529798525,Líneas: 11,079,11
Transporte,Bocas de metro,"San Francisco - Avenida Los Poblados, pares",079,"Avenida de los Poblados, 102",-3.739934099386098,40.37344945210544,Líneas: 11,079,11
Transporte,Bocas de metro,Carabanchel Alto - Avenida Carabachel Alto,079,"Avenida Carabanchel Alto, 15",-3.7517911591346,40.37196764303841,Líneas: 11,079,11
Transporte,Bocas de metro,La Peseta - Avda. La Peseta,079,"Avenida de la Peseta, 61",-3.7573124065914336,40.36321206047936,Líneas: 11,079,11
Transporte,Bocas de metro,"Puerta del Sur - Avda. de la Libertad, pares",007,Avenida de la Libertad c/v Avenida Leganés,-3.811596714282271,40.34547873387873,"Líneas: 10, 12 (Metrosur)",007,02
Transporte,Bocas de metro,Parque de Lisboa - Avenida de Leganés,007,"Avenida de Leganés, 20 (c/v Calle Porto Lagos)",-3.8214664991963705,40.34983620856077,Líneas: 12 (Metrosur),007,02
Transporte,Bocas de metro,Alcorcón Central - Avenida Móstoles - Bailén,007,"Paseo Extremadura, 15 (también Avenida de Móstoles)",-3.8319546892410536,40.34955408553187,Líneas: 12 (Metrosur) - Renfe,007,01
Transporte,Bocas de metro,Parque Oeste - Estambul,007,"Calle Estambul, 16",-3.849291033721142,40.34606775541019,Líneas: 12 (Metrosur),007,01
Transporte,Bocas de metro,Univ. Rey Juan Carlos - Avenida Alcalde de Móstoles,092,"Avenida Alcalde de Móstoles, 35; Izda al salir C2",-3.8721768624647734,40.33478022026608,Líneas: 12 (Metrosur),092,02
Transporte,Bocas de metro,Móstoles Central - Paseo de la Estación,092,"Paseo de la Estación, s/n",-3.863398843718039,40.328647729304706,Líneas: 12 (Metrosur) - Renfe,092,02
Transporte,Bocas de metro,Pradillo - Plaza del Pradillo,092,"Plaza Pradillo, s/n",-3.8646503481080634,40.32154816218463,Líneas: 12 (Metrosur),092,04
Transporte,Bocas de metro,Hospital de Móstoles - Río Ebro - Río Sella,092,"Calle Río Sella, s/n",-3.8746000915689143,40.31636520142053,Líneas: 12 (Metrosur),092,04
Transporte,Bocas de metro,Manuela Malasaña - Manuela Malasaña,092,Plaza del Sol s/n (altura del nº 30),-3.8648215205974297,40.309114195410835,Líneas: 12 (Metrosur),092,04
Transporte,Bocas de metro,Loranca - Plaza de la Concordia,058,"Plaza de la Concordia, s/n",-3.837582280793516,40.29702591961933,Líneas: 12 (Metrosur),058,09
Transporte,Bocas de metro,Hospital de Fuenlabrada - Camino del Molino - Hospital,058,"Camino del Molino, s/n (pares)",-3.81664463441741,40.28576082216806,Líneas: 12 (Metrosur),058,07
Transporte,Bocas de metro,Parque Europa - Francia,058,"Calle Francia, 34 (c/v Avenida de las Naciones)",-3.806038207948042,40.285168481101216,Líneas: 12 (Metrosur),058,07
Transporte,Bocas de metro,Fuenlabrada Central - Paseo de la Estación,058,"Paseo de la Estación, s/n (templete)",-3.7989388997814526,40.28268609721475,Líneas: 12 (Metrosur) - Renfe,058,04
Transporte,Bocas de metro,Parque de los Estados - Avenida de los Estados,058,"Avenida de los Estados, 10 (c/v Calle Venezuela)",-3.787349424297133,40.28654038302342,Líneas: 12 (Metrosur),058,02
Transporte,Bocas de metro,Arroyo Culebro - Las Ciencias,065,"Calle Ciencias, 14 (c/v Calle Islas Canarias 143)",-3.756848383502532,40.288969097908776,Líneas: 12 (Metrosur),065,03
Transporte,Bocas de metro,Conservatorio - Senda de Mafalda,065,"Avenida Arcas del Agua, 9 (c/v Senda de Mafalda)",-3.7461442600633696,40.29340807318178,Líneas: 12 (Metrosur),065,03
Transporte,Bocas de metro,Alonso de Mendoza - Ferrocarril - El Greco,065,"Calle El Greco, 2 (c/v Calle Ferrocarril)",-3.736352857130497,40.300768250211725,Líneas: 12 (Metrosur),065,03
Transporte,Bocas de metro,Getafe Central - Renfe,065,"Calle Muelle, s/n (estación Cercanías). Nivel -1,5 al terminar las escaleras mecanicas",-3.734016141971244,40.30992745935598,Líneas: 12 (Metrosur) - Renfe,065,03
Transporte,Bocas de metro,"Juan de la Cierva - Avenida de España, pares",065,"Avenida de España, 16",-3.7223725643103,40.311694407205295,Líneas: 12 (Metrosur),065,04
Transporte,Bocas de metro,El Casar - Avenida del Casar,065,"Avenida del Casar, s/n (templete)",-3.710005855341653,40.31864491959356,Líneas: 12 (Metrosur) - Renfe,065,02
Transporte,Bocas de metro,Los Espartales - Avenida de Rigoberta Menchú,065,"Avenida de Rigoberta Menchú, 3 (c/v Calle Rosa de Luxemburgo)",-3.7183161152214415,40.32427848695989,Líneas: 12 (Metrosur),065,02
Transporte,Bocas de metro,El Bercial - El Bercial,065,Barrio de El Bercial - Próximo Calle Turquía,-3.729953882920288,40.32942204773888,Líneas: 12 (Metrosur),065,03
Transporte,Bocas de metro,"El Carrascal - Avenida Rey Juan Carlos I, pares",074,"Avenida Rey Juan Carlos I, 110",-3.740047918028082,40.336421180111685,Líneas: 12 (Metrosur),074,05
Transporte,Bocas de metro,"Julián Besteiro - Avenida Rey Juan Carlos I, pares",074,"Avenida Rey Juan Carlos I, 30",-3.7524111686576656,40.33445856421397,Líneas: 12 (Metrosur),074,04
Transporte,Bocas de metro,Casa del Reloj - Casa del Reloj,074,"Avenida de Gibraltar, 2",-3.759364292044791,40.32670129358317,Líneas: 12 (Metrosur),074,02
Transporte,Bocas de metro,Hospital Severo Ochoa - Hospital Severo Ochoa,074,"Avenida Orellana, s/n",-3.7686630895352824,40.321468635854025,Líneas: 12 (Metrosur),074,01
Transporte,Bocas de metro,Leganés Central - Avenida del Cobre,074,Avenida del Cobre (templete),-3.7717499051216,40.32897978845696,Líneas: 12 (Metrosur) - Renfe,074,01
Transporte,Bocas de metro,San Nicasio - Avenida del Mar Mediterráneo,074,"Avenida del Mar Mediterréneo, s/n, junto a puente ctra. Alcorcón a Leganés",-3.775983767757574,40.33584350747088,Líneas: 12 (Metrosur),074,03
Transporte,Bocas de metro,Pinar del Rey - Gran Vía de Hortaleza,079,"Avenida Gran Vía de Hortaleza, 47",-3.6481974621087416,40.468171132908815,Líneas: 8,079,16
Transporte,Bocas de metro,Pinar del Rey - Ascensor,079,"Avenida Gran Vía de Hortaleza, frente 47 y 62",-3.648172227327824,40.468000102955216,Líneas: 8,079,16
Transporte,Bocas de metro,Aeropuerto T-4 - Aeropuerto T-4,079,Planta 0 de la terminal T-4,-3.5928316822521973,40.49149474975584,Líneas: 8 - Renfe,079,21
Transporte,Bocas de metro,Fuente de la Mora - Avda. Fuente de la Mora,079,"Camino Fuente de la Mora, 6",-3.6631488109915606,40.48557292762245,Líneas: ML 1 - Renfe,079,16
