CMUN,id_zona,nombre_zona,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,area,densidad_hab_km
062,121,La Cabrera,1,46.2603,411,0.472,0.528,0.0973,0.6959000000000001,0.20679999999999998,0.0633,0.0973,0.0431,0.027,0.3666,0.1239,0.5526,0.6307,228243524.603294,1.8007082598043114
063,033,Buitrago de Lozoya,1,47.17530000000001,348,0.4483,0.5517,0.1322,0.6638,0.20399999999999996,0.092,0.1437,0.0331,0.0199,0.3974,0.1761,0.4801,0.5828,519448373.768941,0.6699414563087958
064,033,Buitrago de Lozoya,1,42.8953,191,0.466,0.534,0.1623,0.6492,0.1885,0.1257,0.1309,0.0313,0.0313,0.36880000000000007,0.0935,0.6063,0.6688,519448373.768941,0.367697753318908
065,073,El Bercial,15,34.6893892621549,32744,0.49758188064989006,0.5024181193501099,0.26002185133154165,0.6627456938675788,0.07723157219643292,0.061551395675543616,0.08224612448082091,0.05218793672123137,0.040863739921817736,0.50520439775226,0.08236015758612264,0.7077437667969705,0.7682431559980455,1935983.28972986,16913.369125499517
065,076,El Greco,14,46.102174709609294,17046,0.5219451836207908,0.47805481637920916,0.12854626891939458,0.6095210606593922,0.26193399624545344,0.222111216707732,0.25631077085533266,0.03600863545699871,0.02434511322304353,0.20249438577965503,0.18066840901091163,0.4283717059720755,0.5225846650240525,520059.55038962,32777.01560759613
065,104,Getafe Norte,6,40.72584333451202,11312,0.5076815417256012,0.4923184582743989,0.1428527492927864,0.7394805339462518,0.11764387376237626,0.04544390912305517,0.07599679985855728,0.09211395862800564,0.06958171852899575,0.3541509193776521,0.13290395155586987,0.5406262022630834,0.6232420792079209,1162781.37105576,9728.398030430386
065,119,Juan de la Cierva,20,45.57387537247408,28257,0.5204338570973563,0.4795661429026436,0.127017199278055,0.6317718795342747,0.24122221042573522,0.16693049863750575,0.2054657960859256,0.045167388611671445,0.034024868174257705,0.2667656793007043,0.157279152068514,0.4491637328803482,0.5327805641080087,20981146.3666731,1346.780557466775
065,134,Las Ciudades,12,44.383747398343836,16182,0.5145849215177357,0.48541507848226423,0.12991841552342107,0.6441160857743171,0.22599672475590163,0.14059618712149302,0.18124954270176738,0.053588462489185515,0.036135496230379434,0.22287509578544062,0.15873945124212085,0.463905617352614,0.5494899332591769,820981.305776313,19710.558433116134
065,136,Las Margaritas,15,43.40449869737346,23491,0.5222024307181474,0.47779756928185263,0.151337542037376,0.6413548891064663,0.20732068451747476,0.18100610446554,0.22432072283002003,0.05681728321484824,0.04478297220211996,0.31402199140096204,0.15562271508237197,0.4818608105231791,0.567345285428462,1788154.72449873,13137.006366484975
065,202,Perales del Río,10,34.27441797904867,19951,0.49639960904215324,0.5036003909578468,0.241898371008972,0.6924577615157135,0.06564386747531452,0.06416953034935592,0.09402320685679916,0.05203434915543081,0.039365585684928074,0.5043211518219638,0.0850821211969325,0.716440403989775,0.7789227256779109,45350061.8955625,439.93324741089725
065,246,Sector III,17,48.684307243417514,18610,0.5081709027404621,0.4918290972595379,0.11592323481998926,0.5639379204728641,0.32013997313272435,0.05050087049973133,0.07291937667920473,0.055074680279419676,0.04332039226222461,0.36314931219774316,0.11715139172487908,0.41166443847393874,0.46592305749596996,5638440.23933438,3300.5581703561547
065,255,Sánchez Morate,15,46.821546882486636,16279,0.5225933349714356,0.4774066650285644,0.1259888445236194,0.5849996007125745,0.28900952146937775,0.2156143804902021,0.2660490877818048,0.03381080533202285,0.024214951778364763,0.20184532833712143,0.1739541372320167,0.4097814546348056,0.49619289268382577,448426.026615771,36302.531596696295
066,107,Griñón,5,40.60273538945562,10489,0.5017581370960054,0.49824186290399464,0.17860327009247784,0.6708055200686434,0.1506324244446563,0.07741627419201068,0.10640017160835161,0.0635484698255315,0.047269615787968344,0.33506636476308516,0.10797893984173898,0.5452799790256458,0.6111416531604538,130918127.519093,80.11877498377979
067,254,Soto del Real,3,40.4457863725936,6597,0.4967381233894195,0.5032618766105805,0.17564571775049265,0.6821380324389875,0.14218176443838107,0.11974121570410792,0.16599827194179173,0.0540448082461725,0.03696601485523723,0.34663468243140816,0.14053842655752616,0.5341902683037744,0.6210941185387298,228083251.711091,28.923649371486086
068,108,Guadarrama,8,41.96291656515709,16583,0.505928999577881,0.4940710004221191,0.16866742447084362,0.6602508231321232,0.17107428089006813,0.10675144425013568,0.15340436591690285,0.05960335283121269,0.04487013206295604,0.37315691370680815,0.11847739854067417,0.5192522583368511,0.5890507869504914,57286064.9596949,289.47703096149826
069,033,Buitrago de Lozoya,1,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519448373.768941,0.14053369629466117
070,033,Buitrago de Lozoya,1,44.568,169,0.4734,0.5266,0.1598,0.6272,0.213,0.1302,0.2012,0.0352,0.0211,0.4013999999999999,0.1279,0.5282,0.6056,519448373.768941,0.32534513251777725
071,033,Buitrago de Lozoya,1,46.6509,106,0.4623,0.5377,0.1226,0.6415,0.2358,0.1509,0.1604,0.0538,0.0323,0.3441,0.1373,0.4731,0.5484,519448373.768941,0.20406262749635734
072,257,Torrelodones,3,41.102432275925715,8669,0.49670692121351945,0.5032930787864806,0.1649786365209367,0.6899397508363133,0.14514528780712885,0.10440881301188142,0.1739572961125851,0.08639101395778061,0.05909249048333141,0.5223796516322529,0.09986733187218826,0.5360955012112124,0.5953797323797438,66978026.6865623,129.43050771812673
073,112,Humanes de Madrid,8,36.41645208026416,19685,0.5029783388366776,0.4970216611633223,0.2274346913893828,0.677207239014478,0.09535426466852934,0.13496916433832867,0.16152074676149353,0.041940822961645925,0.0269991363982728,0.2389966319532639,0.15163421386842774,0.5752829718059436,0.6763317399034798,50877048.9574066,386.91316425368825
074,090,Europa,18,49.68436801011623,18584,0.5277726915626345,0.47222730843736543,0.11412186289281102,0.5324517595781317,0.3534064679294016,0.09449353745157124,0.13904112139474817,0.0335489560912613,0.02248588570813603,0.19507961687473094,0.1449037451571244,0.39352956844597503,0.46046704692208357,493421.947118377,37663.50505593037
074,111,Huerta de Los Frailes,8,37.58653296200902,15530,0.5015344236960722,0.4984655763039279,0.23014205408886027,0.6614130843528654,0.10843927237604638,0.04091173213135866,0.07422847392144237,0.073802601416613,0.05854820347714102,0.41337475209272373,0.08573539600772699,0.6260769671603348,0.6840159175788796,10403950.640926,1492.7021990002213
074,142,Leganés Norte,9,37.75762510297893,16751,0.5066574353769925,0.4933425646230076,0.20083521580801147,0.7066014984180049,0.09260205360873977,0.05456979284818817,0.10273417706405588,0.07641611247089726,0.05366427675959644,0.35515402065548324,0.13833760969494358,0.5836159871052475,0.6733861262014208,1024852.58039758,16344.789797476664
074,150,Los Pedroches,20,48.947057337835936,21321,0.5297987101918297,0.47020564232446876,0.11186942920125698,0.552360635054641,0.33577990713381173,0.1026323906008161,0.15252064162093712,0.03340604099244876,0.022421626565358097,0.21477024529806293,0.14943365226771727,0.41126098213029405,0.4836207448055907,541806.284497885,39351.7030164371
074,163,María Curie,8,41.03544022316684,13174,0.5069865872172461,0.4930134127827539,0.1805110596629725,0.6453575072111736,0.17411843024138457,0.162758744496736,0.22353523607104903,0.03207307575527554,0.019995498709579475,0.2156172688629118,0.16055332473052983,0.5042381281311674,0.5977093289813269,2491707.90247202,5287.136580868926
074,164,María Montessori,10,46.43391087197693,13521,0.5138486576436654,0.4861513423563346,0.09400797278307817,0.6944707492049405,0.21152127801198134,0.046812965017380366,0.07927836698469048,0.06728940906737668,0.05234462687671031,0.35667535685230384,0.11462310479994083,0.5061723393240145,0.5718383033799275,6708530.0644609,2015.4936878987594
074,169,Mendiguchía Carriche,19,46.3824559157915,20758,0.5219811253492629,0.47801887465073706,0.12539253781674534,0.6041571490509683,0.2704537913093747,0.1358440938433375,0.19018842855766452,0.038793380865208595,0.027534502360535697,0.22080369014355913,0.15819435880142596,0.4317923932941517,0.5129976057423644,2967108.69334571,6996.036257975198
074,181,María Jesús Hereza,28,40.276637797939415,39018,0.5085359680147624,0.4914640319852375,0.18949737557024965,0.6483697114152442,0.1621383822850992,0.1073071479829822,0.14962857655441078,0.04872418114716284,0.036485839868778513,0.33526978317699524,0.1282332205648675,0.5647576656927572,0.6404204290327541,17468128.8797007,2233.6679714644133
074,193,Palomares,12,46.31502239200706,13612,0.5215343814281517,0.47846561857184833,0.1282653320599471,0.6044676608874523,0.2672473479282986,0.17683754775198354,0.23898768733470466,0.0416602189244784,0.02928852483103144,0.2071904422568322,0.171065243902439,0.4249599030267411,0.5121584925066118,696906.237210919,19532.03928045821
074,208,Pizarro,15,46.445068430990375,16418,0.5287385369716164,0.47126146302838345,0.12661124984772812,0.6064076927762212,0.26695729077841396,0.14965832622731148,0.2069860518942624,0.037290248507735414,0.025707034961627483,0.2149469911073212,0.1518114203922524,0.44008538798879276,0.5189479656474602,480689.427171616,34155.10945727216
075,168,Mejorada del Campo,5,37.02243138178555,8916,0.49619951772095117,0.50380048227904894,0.20704416778824583,0.7077209623149394,0.08521877523553163,0.10578632794975326,0.13523728129205922,0.051665836698070886,0.033807559443696726,0.29839144235083,0.12298999551368327,0.6120118999551368,0.696791375056079,76676559.2772007,116.28064801091196
076,222,Rascafría,1,49.6928,599,0.4641,0.5359,0.0868,0.6494,0.2638,0.1586,0.177,0.0384,0.0238,0.309,0.1395,0.4625,0.5375,258284986.107943,2.319143706439308
078,033,Buitrago de Lozoya,1,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519448373.768941,0.10973179025747518
079,001,Abrantes,23,42.31248969603642,29872,0.5345094134975897,0.46549058650241026,0.15619346210498125,0.6656458523031602,0.1781619041242635,0.21839930369576863,0.34508551486341726,0.04090796063203,0.028803263926084628,0.268571625602571,0.16656065546331011,0.4723181005623996,0.56373812265666845,1571618.82331336,19007.153361158184
079,002,Acacias,11,46.15717402705863,17961,0.5328775402260454,0.4671224597739546,0.10929873058292969,0.6516214576025834,0.23909410945938422,0.043136445632203105,0.07700824564333834,0.0849459272868994,0.07576303657925505,0.6368488280162575,0.08377986749067423,0.5083022493179667,0.5548572685262513,771569.702479085,23278.519027238333
079,003,Adelfas,19,45.30472446341548,28933,0.5383134379428335,0.46168656205716657,0.1240881726748004,0.6541986347768984,0.22173278609200567,0.0723694846714824,0.12420792175025058,0.07195007776587288,0.0653240037327619,0.6031800055300177,0.08766431756126224,0.5262385131165106,0.5770965541077663,854805.600959363,33847.46188785848
079,004,Alameda,18,43.70574911419623,21393,0.49198053568924416,0.5080194643107558,0.0740900761931473,0.7685362641985696,0.15740287944654793,0.26145727574440236,0.35309699434394426,0.049496302528864576,0.043231127004160236,0.567235006777918,0.12302997709531156,0.5410469733090263,0.617150960594587,547596.125621364,39067.11351495612
079,005,Alameda de Osuna,18,43.31967808797094,27259,0.5153615943358157,0.4846384056641843,0.17427653618988226,0.6063697494405518,0.21934189808870463,0.07059010602003007,0.12803027990755347,0.07156026266554166,0.06267664624527679,0.5862647309145603,0.0851813162625188,0.5028546791885249,0.5490471330569721,35137989.8668105,775.770045563916
079,007,Alcalá  de Guadaira,10,44.972662100752004,12367,0.5392503679146115,0.4607496320853885,0.12266048354491792,0.6599792188889787,0.21734675345678012,0.18880299991913965,0.30080680844182095,0.04468144254871837,0.03374930055793644,0.25916658850165764,0.14870522357887928,0.4618906768011644,0.5430907172313415,504815.475354494,24498.06038793796
079,009,Alcocer,11,42.05643420773715,15096,0.5237921966083731,0.4762078033916269,0.15022894806571277,0.6844287427133016,0.16534525039745626,0.17746807763645997,0.266024960254372,0.04107322469528352,0.027987254901960787,0.2196678391626921,0.2217009207737149,0.4555099960254372,0.5830294382617913,3837912.70154456,3933.3880611522627
079,012,Almendrales,17,40.15908835766423,27400,0.5287221605839416,0.4712778394160584,0.16252895620437957,0.6984305729927007,0.13905306569343065,0.2623228138686131,0.3891182773722628,0.043637835766423355,0.03166663503649635,0.29363567518248174,0.16045517518248176,0.5044455218978102,0.5984957700729927,776155.94895804,35302.183841769765
079,014,Alpes,20,42.77304750383276,35875,0.523536593728223,0.476463406271777,0.1448481505226481,0.6958588097560975,0.1592718243902439,0.06506384111498258,0.11141502439024391,0.08810727804878049,0.07032268710801394,0.4424602174216028,0.09769199442508711,0.5406908989547038,0.5976912864111498,9523456.29786909,3767.0147137680647
079,015,Andrés Mellado,22,47.8172057646356,23436,0.5655489930022188,0.43445100699778116,0.10313334186721283,0.6129021804062127,0.2839678016726404,0.08713834272060078,0.1430267451783581,0.0771247653183137,0.07293147294760198,0.6876346134152586,0.07450893923877794,0.48119366359447,0.5202294973544973,749504.097390158,31268.674956689763
079,016,Ángela Uriarte,19,42.621565597292225,27181,0.5237460652661786,0.4762539347338214,0.12590633898679224,0.7251959236231191,0.14889243221367868,0.13649714506456717,0.20713158824178654,0.06405017843346456,0.04650942570177697,0.2858797358448917,0.16216747360288436,0.49936209852470476,0.5950804275045068,1152365.7276852,23587.12980348651
079,017,Antonio Leyva,11,44.204263804701625,13825,0.5393158625678119,0.46068413743218806,0.11782975768535262,0.6826008318264014,0.19956941048824595,0.21179048101265824,0.32106452079566,0.04538835443037975,0.035189041591320074,0.35915760578661843,0.14333450994575045,0.4844702857142857,0.5652924195298372,486985.863850803,28388.914394105577
079,018,Aquitania,20,42.78045341363822,24490,0.528907970600245,0.471092029399755,0.1462736463862801,0.6832606206614944,0.17048784810126583,0.11223159248672927,0.20196270722743978,0.05366750510412413,0.03817495712535729,0.2899343037974684,0.15861355655369538,0.49503104124132297,0.5869759616169865,1305256.36489359,18762.597646475777
079,020,Aravaca,14,39.53854663581583,30037,0.5338681725871426,0.46613182741285747,0.20217174817724806,0.6413767420181776,0.15643616872523888,0.10160153144455171,0.16013144122249226,0.09556619502613443,0.09101460864933249,0.6470394446848887,0.06524841695242534,0.518881362985651,0.5548845224223458,12446214.497666,2413.3442345568405
079,023,Argüelles,20,46.591062223249175,23803,0.5456437381842625,0.4543562618157375,0.10070849472755534,0.6502111960677226,0.2490911397722976,0.1325557408729992,0.2088394067974625,0.07232770659160609,0.0666102256018149,0.6634498634625888,0.08499368987102467,0.4938824433894887,0.539972297609545,758449.460373054,31383.76548951879
079,025,Barajas,13,39.78000834963542,22492,0.5189021429841721,0.4810978570158279,0.18104431797972612,0.6883784812377735,0.1305844878178908,0.12660855859861284,0.19989111684154365,0.055857771652142986,0.04434975546861106,0.4611971812199893,0.10460042681842432,0.5920292326160412,0.6590529921749955,3816571.99222461,5893.246621791045
079,028,Baviera,13,47.021173692632196,13749,0.5434502436540839,0.4565497563459161,0.1261021965233835,0.613202392901302,0.26068723543530437,0.06473137682740562,0.12030948432613281,0.07086854316677577,0.06464730525856426,0.6601068368608626,0.08721863408247874,0.4880179940359299,0.5346881009527966,736483.500287725,18668.44266657518
079,029,Benita de Ávila,15,46.83162099155572,19303,0.536846003211936,0.463153996788064,0.13163081386313008,0.6025517743355955,0.26582108998601256,0.11659765839506812,0.18006465834326268,0.05145674247526291,0.04197945397088535,0.43084542299124484,0.11540202559187691,0.4531176708283686,0.5128151789877221,1602635.55912411,12044.534947514636
079,032,Buenavista,16,44.00996860465116,22360,0.5237533452593918,0.47624665474060823,0.13998067531305905,0.6513366055456172,0.20866850178890875,0.19999005813953485,0.29414047853309483,0.04020488819320215,0.027064427549194994,0.2615502951699464,0.1517155769230769,0.4753384838998211,0.5602080992844365,1075324.80305072,20793.717336905273
079,034,Bustarviejo,16,46.29376986079,20329,0.5505904471444734,0.4494095528555266,0.09582223424664273,0.665504299276895,0.2386686261006444,0.14787625559545475,0.23685206847360912,0.05349742732057651,0.0478940577500123,0.6121071080722121,0.09426336268385066,0.5114992621378327,0.5652836981651828,706292.180441024,28782.705745526076
079,035,Butarque,12,36.59792755472361,26177,0.5143734690759063,0.48562653092409364,0.2242947893188677,0.6872160446193222,0.08851191503992054,0.12530983687970357,0.20674504335867366,0.050373109982045305,0.03628915078122016,0.3785893226878558,0.12093215800129885,0.6236842457118844,0.7065146922871223,6367530.0877466,4111.013161975298
079,037,Campamento,11,44.10251131780929,15374,0.5444174385325875,0.4555825614674125,0.13242620658254198,0.6586512423572265,0.20893165083907894,0.25172417718225576,0.3613226941589697,0.04800945102120463,0.03722192662937427,0.3176410888513074,0.13927828801873293,0.4583257837908157,0.5317701704175881,668980.905070063,22981.2239534548
079,039,Campo de la Paloma,14,42.81159434542422,19188,0.5251367521367521,0.47486324786324785,0.14189843131123617,0.6838666301855326,0.17422187304565354,0.13687415572232645,0.21654220867208673,0.038151745882843445,0.02442351469668543,0.20455471648947257,0.19697445799457994,0.458997951844903,0.5708405722326454,654264.672566659,29327.580724672327
079,040,Canal de Panamá,27,47.25791334461659,30724,0.5555568806145033,0.4444431193854967,0.11707860304647832,0.623352831662544,0.259571527144903,0.11687376969144643,0.20075437768519724,0.05260023108970186,0.0448078375211561,0.48668661632599924,0.12070471292800418,0.4696157401380029,0.5343906620231741,1394676.08642404,22029.487921296884
079,041,Canillejas,22,45.44881689231628,28658,0.5316594354107056,0.46834056458929446,0.12603707167283132,0.6423306441482308,0.2316187417126108,0.1655069823434992,0.2511756752041315,0.0437964407844232,0.03207778979691535,0.31296306092539605,0.13926118710307767,0.46007296042989737,0.5346481924767953,1597474.50794515,17939.566395249163
079,042,Carabanchel Alto,15,36.317477722288565,27633,0.512607585133717,0.4873924148662831,0.2334503781710274,0.6936286143379292,0.07291296999963812,0.08964121159483227,0.150251025947237,0.0623767741468534,0.04810315564723338,0.47901245974016576,0.09478713856620707,0.6522461115333117,0.7190836861723302,4565899.72257672,6052.038301096459
079,043,Caramuel,22,45.428769980180576,22705,0.5409700506496367,0.45902994935036334,0.10860918299933936,0.6772408015855538,0.21414251046025104,0.178422356309183,0.2772554547456508,0.053435278573001545,0.042306240916097776,0.42290648755780663,0.14810840783968288,0.47744016736401673,0.560703602730676,834946.125046903,27193.371307309855
079,045,Casa de Campo,11,47.68762570834616,12988,0.5357361179550354,0.4642638820449646,0.09693467046504466,0.6539280181706191,0.2491561287342162,0.09308256852479212,0.14897843393902063,0.0704060594394826,0.06303095934708962,0.5733046119494918,0.1034613566368956,0.48474370187865723,0.5409088235294117,17485221.1143654,742.7987278541991
079,046,Castelló,14,46.131705637540456,15450,0.5511909644012946,0.44880903559870555,0.11592968284789644,0.641173572815534,0.2428931003236246,0.16589389644012945,0.2614806925566343,0.06153271197411003,0.0585304142394822,0.7018126472491909,0.0611428284789644,0.47176991585760514,0.5025317281553399,870986.784502726,17738.50105983054
079,048,Cea Bermúdez,18,45.58633649864045,19124,0.5546977462873875,0.44530225371261245,0.10938509725998745,0.6536335076343861,0.23697321690023007,0.10184857247437776,0.17177476469357875,0.07348769085965279,0.06643020288642544,0.625336885588789,0.08407328487764067,0.5193737032001674,0.5672566408701109,478439.809959899,39971.59016011419
079,050,Chopera,25,45.60806066670916,31378,0.5452158008795972,0.45478419912040285,0.10524112754158965,0.6722216202434828,0.2225506979412327,0.14165806297405825,0.24164593664350817,0.05230806297405826,0.04298820829880808,0.48940152336031617,0.11528857479762891,0.5143472496653706,0.5813194977372681,797154.533232979,39362.50587792789
079,053,Ciudad de los Periodistas,20,49.490521985701015,24757,0.5363804378559599,0.46361956214404004,0.12489100052510402,0.5264012602496264,0.3487099285050692,0.04491532899785919,0.0881011269539928,0.05933224138627459,0.051630880155107646,0.5920956699115402,0.08281104738053884,0.4242127519489437,0.4625044310700004,1113452.19567158,22234.45253980373
079,060,Comillas,17,45.99440808869456,22414,0.5393047336486125,0.4606952663513875,0.10983511644507896,0.6561992683144463,0.23394878201124297,0.19095170429196037,0.30159527527438207,0.04284648434014455,0.033217011689122874,0.36360511287588115,0.15366602123672704,0.45821060051753365,0.5421149817078612,665253.623219087,33692.41326569736
079,061,Cortes,23,43.97008221194435,27243,0.48815900598318834,0.5118409940168116,0.0701526777520831,0.7640517050251441,0.16581252431817348,0.25169369012223325,0.36045838931101565,0.059850926843592854,0.0541215064420218,0.6314304702125317,0.11561337958374628,0.5222032338582389,0.5904955584920897,2090020.7409469,13034.798873650101
079,065,Daroca,32,46.672227008902425,34148,0.5511609728241771,0.44883902717582286,0.11096545039240951,0.6473383009253837,0.24170875600327985,0.170748816914607,0.2964197786107532,0.04350146714302448,0.03348353051423217,0.3621637167623287,0.1330442104954902,0.4726519766897036,0.5453497452266605,2813686.75594805,12136.390068230641
079,068,Doctor Cirajas,27,44.970834022756904,33748,0.5438495999762949,0.4561504000237051,0.1142222709493896,0.6713930306981154,0.2143751629726206,0.21702033009363517,0.3749911046580538,0.04084850065189048,0.03146516534313145,0.31583531764845324,0.13731311485125045,0.4757996503496503,0.5516317322508001,861510.385732075,39173.06228563035
079,075,El Espinillo,11,43.60906608855604,15222,0.5230069570358692,0.47699304296413086,0.12068240047299962,0.6980740441466299,0.18126461043226907,0.17356687031927473,0.28024509919852847,0.05818261726448561,0.04122650768624359,0.2511684732623834,0.17102695440809354,0.46899943502824853,0.5652378071212718,814533.335780325,18688.00125340148
079,080,El Pardo,4,46.903778401162796,3440,0.49912220930232554,0.5008777906976745,0.12036686046511628,0.632836773255814,0.24681686046511628,0.04766154069767442,0.07819398255813953,0.046342325581395345,0.03508863372093023,0.3573784593023256,0.09643793604651163,0.5080438081395349,0.5617813953488372,187983215.714218,18.29950608585008
079,083,Eloy Gonzalo,29,45.179385545309394,30689,0.5512015119423898,0.4487984880576102,0.10310728599824041,0.6774499723027795,0.21946130535370978,0.1328721463716641,0.21603770080484863,0.05886122714979308,0.05422751800319333,0.6635059304636841,0.08327581869725309,0.5282730685261819,0.5766774740134901,1055383.29347096,29078.5349643631
079,084,Embajadores,18,45.445851432271226,25484,0.5319728535551719,0.4680271464448281,0.09641548030136556,0.6946742544341546,0.20890811881965157,0.14463198085072987,0.2334345314707267,0.05967950871134829,0.05196293360539947,0.5583591390676503,0.10910315492073457,0.5304331933762361,0.5954684429445927,647263.469955336,39371.91141307343
079,085,Ensanche Vallecas,28,34.347240030385414,62530,0.5077572813049737,0.4922427186950264,0.2375603390372621,0.7018912378058533,0.060531316168239244,0.1274489253158484,0.19323644170798016,0.04601376619222773,0.034541479289940835,0.46037612026227415,0.1394557604349912,0.6560315224692148,0.7524378842155766,48678625.5782104,1284.547360515244
079,086,Entrevías,25,42.831177147289054,27721,0.5198155297427943,0.48018447025720573,0.14381636665343964,0.6726267594964106,0.18353713790988782,0.18189578658778544,0.2784469211067422,0.03406106922549692,0.021520439378088813,0.1603403123985426,0.21527847119512286,0.43086363767540853,0.5484532448324375,5531420.11103127,5011.552086726557
079,087,Espronceda,36,45.59947799889581,39848,0.5592468254366593,0.4407531745633407,0.11584409004216022,0.6438509661714514,0.24031343856655293,0.11998660409556314,0.1959225255972696,0.059702158201164424,0.0554750803051596,0.6625600030114435,0.07734028558522385,0.5120063942983336,0.5551313265408553,1471998.79759729,27070.674286584326
079,088,Estrecho de Corea,28,45.8177488966209,31902,0.5524135163939565,0.44758648360604353,0.11440378659645163,0.6627297943702589,0.22286723089461474,0.17044836373895053,0.2920757664096295,0.04881768854617265,0.03982090464547677,0.4369234311328443,0.12215760453890039,0.492131358535515,0.5607100557958749,1270222.145996,25115.291920048498
079,089,Estrella,13,48.177552015341696,14340,0.5429120083682009,0.4570879916317992,0.12998882147838214,0.5685592538354254,0.30145931659693165,0.04254129009762901,0.08710032078103207,0.06959505578800558,0.06391072524407253,0.6519616317991632,0.06808572524407253,0.4650447489539749,0.4989498256624825,490189.475005399,29253.994080232053
079,091,Federica Montseny,17,44.99800525427197,19546,0.5263584979023841,0.4736415020976159,0.12334316484191138,0.669453499437225,0.20720990995600122,0.1268796991711859,0.20582798014939116,0.038365691190013304,0.026795589890514688,0.21957465466080017,0.1769847334492991,0.4558619871073365,0.5538514325181623,1732177.07546196,11284.065744137166
079,094,Fuencarral,16,43.125771016022256,20846,0.535015868751799,0.4649841312482011,0.1404196824330807,0.6746023793533532,0.184974158111868,0.1359408519620071,0.22450319965461,0.06679304902619207,0.05191625731555215,0.37866532188429436,0.1439976830087307,0.4872773241868944,0.5682713662093447,1768111.52381308,11789.980280793523
079,096,Fuentelarreina,17,46.00147367651835,18474,0.5335742881888058,0.46642571181119413,0.13608064306593048,0.6014949496589802,0.26242858070802205,0.07853247266428494,0.13662006603875718,0.06420905597055321,0.055337555483382046,0.5318583522788785,0.09700932120818448,0.4628226372198766,0.5129713110317202,2818704.03524732,6554.0758337826155
079,098,Gandhi,14,44.33841133646674,19574,0.5355656483089813,0.4644343516910187,0.13437012363339124,0.6563334014509042,0.20930797486461633,0.16883833146010013,0.30776813630325944,0.047844252579953,0.034457331153571066,0.31807670889956063,0.13341837641769694,0.49085599775212013,0.5661136558700317,818534.58756139,23913.46718568805
079,099,García Noblejas,21,44.429487093450405,22322,0.531852360899561,0.468147639100439,0.1333641564375952,0.6635659394319505,0.20307422721978316,0.14330713197742137,0.24486443419048473,0.04411897231430875,0.031723886748499235,0.28310115581041123,0.18010892841143267,0.4584299211540185,0.5593088791326942,1326653.99275498,16825.788880825883
079,100,General Fanjul,19,47.34979396566672,23068,0.528431788624935,0.47156821137506505,0.11504881220738686,0.6193920192474424,0.2655597927865441,0.1142342162302757,0.1889966967227328,0.05410451707993757,0.0407632911392405,0.35866132737992024,0.11826930813247788,0.4539766299635859,0.5151059693081325,10249388.4052949,2250.670877891887
079,101,General Moscardó,17,45.02333771991555,19894,0.5484496431084749,0.45155035689152506,0.10446210415200563,0.6682451241580376,0.22730963104453603,0.1620981904091686,0.2612329395797728,0.059816040012063934,0.054385603699607925,0.5959989242987835,0.09025723836332564,0.5124925907308736,0.5635158590529807,677673.048990676,29356.339358087294
079,102,General Oráa,24,44.75616135012632,26916,0.5601596745430227,0.43984032545697727,0.12040980086194086,0.6465679558626839,0.23302086862832516,0.1549658381631743,0.2372973324416704,0.07409015455491158,0.07124269579432307,0.686157504829841,0.06743226333779165,0.4773601426660722,0.5119452407489968,1008042.12137411,26701.265184543605
079,103,General Ricardos,18,43.393788708253645,27188,0.5404589524790349,0.45954104752096514,0.13236373767838752,0.6787983926732382,0.1888352287774018,0.24039023466235104,0.3754206010004414,0.041147565102250996,0.029198436810357508,0.2668129616007062,0.17033202148006474,0.4657585074297484,0.5611092540826835,798328.374436394,34056.161437571674
079,105,Goya,51,46.4682706214496,58444,0.5585656081034837,0.4414343918965163,0.11036780850044486,0.6353376480049278,0.25429403189377864,0.1222368386831839,0.19810942098419002,0.06000263157894737,0.054457771541988914,0.6412241273697898,0.08618296831154611,0.4933923140099925,0.5402792399561974,2169170.78288769,26943.014566237583
079,109,Guayaba,13,42.30739874778309,18607,0.5298088192615683,0.47019118073843175,0.15017428387166123,0.6706169721072714,0.1792422582898909,0.20261517170957166,0.30170327833611005,0.04252525393669049,0.02962832804858387,0.26145298006126727,0.18915930563766326,0.4558069060031171,0.5600646584618693,782309.573321762,23784.70190642418
079,110,Guzmán el Bueno,20,45.88962029794278,21145,0.5466956396311184,0.4533043603688815,0.0959971955545046,0.6610619484511705,0.24294474343816505,0.13270874911326555,0.20738467722865928,0.07029594230314495,0.06527837313785766,0.6669075147789075,0.08709170489477418,0.5071205911563017,0.5555199905414991,644215.54589535,32822.86516481382
079,113,Ibiza,31,46.15251056245522,33496,0.5479128791497493,0.45208712085025077,0.12977816754239313,0.618345500955338,0.2518832577024122,0.10209233938380702,0.17104690112252208,0.06471924707427752,0.05899050931454502,0.6583175841891569,0.0776781108192023,0.4942418318605207,0.5361316007881538,2731037.28057185,12264.936930112612
