anyo,mun_dest,receptor,Andalucía,Aragón,"Asturias, Principado de","Balears, Illes",Canarias,Cantabria,Castilla - La Mancha,Castilla y León,Cataluña,Ceuta,Comunitat Valenciana,Extremadura,Galicia,"Madrid, Comunidad de",Melilla,"Murcia, Región de","Navarra, Comunidad Foral de",País Vasco,"Rioja, La",comercio,hosteleria,turismo,cluster
2020,Manzanares el Real,1982,903,37,114,0,0,0,1520,1700,324,0,515,105,994,0,0,35,0,160,0,3,3,3,3
2020,Meco,8303,3224,1894,194,39,73,146,79372,1532,1142,0,1727,748,2677,0,0,392,453,228,182,5,3.5,3,4
2020,Mejorada del Campo,6963,3645,870,527,110,261,0,11091,2346,1250,0,3022,753,1903,0,0,1026,0,324,0,3,3.5,1,3
2020,Miraflores de la Sierra,1462,381,0,0,0,0,0,5523,872,97,0,177,0,241,0,0,34,0,87,0,2,3,3,3
2020,"Molar, El",2981,1336,109,131,36,45,192,9656,1420,1872,0,943,125,1340,0,0,110,34,878,0,3,3,3,3
2020,"Molinos, Los",594,486,0,0,0,0,0,641,838,173,0,273,0,618,0,0,0,0,0,0,4,4,2,3
2020,Montejo de la Sierra,211,0,0,0,0,0,0,291,362,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3
2020,Moraleja de Enmedio,1266,1785,167,0,0,0,0,11495,1088,178,0,601,647,735,0,0,77,0,71,0,3,4.5,3,3
2020,Moralzarzal,2036,1111,108,277,33,56,32,1253,1720,492,0,923,80,1662,0,0,94,32,128,0,3,3,2,3
2020,Morata de Tajuña,1512,673,0,0,32,0,0,3192,304,194,0,725,42,96,0,0,32,0,66,0,2.5,3,3,3
2020,Móstoles,37399,20621,3078,3194,1676,1945,1190,107374,27791,6947,0,13316,14783,16943,0,37,3300,729,2558,532,3,3,4,4
2020,Navacerrada,761,600,0,65,0,0,0,1116,1451,209,0,339,36,545,0,0,0,0,80,0,4,4,4,3
2020,Navalafuente,419,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3
2020,Navalagamella,622,0,0,0,0,0,0,552,382,35,0,43,41,33,0,0,0,0,0,0,3,3,3,3
2020,Navalcarnero,6194,7403,470,413,152,190,65,35455,2937,1472,0,2398,2603,2585,0,0,592,183,471,36,3,3,3,3
2020,Navas del Rey,241,34,0,0,0,0,0,925,1008,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3
2020,Nuevo Baztán,904,567,0,0,0,0,0,2066,173,152,0,359,0,187,0,0,0,0,62,0,3,3,2.5,3
2020,Paracuellos de Jarama,11385,5781,934,825,1797,1491,494,11037,3780,5219,0,3986,824,5690,0,0,998,551,1689,111,3,3,3,3
2020,Parla,25304,10799,1434,1454,766,908,622,95370,8439,4026,33,7584,5143,7543,0,0,1799,555,1499,306,3,3,3,4
2020,Patones,33,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3
2020,Pedrezuela,982,568,0,0,0,0,0,3002,416,35,0,322,0,583,0,0,0,0,79,0,2,2.5,1,3
2020,Pelayos de la Presa,555,243,0,0,0,0,0,1212,5184,67,0,173,0,159,0,0,0,0,0,0,3,3,3,3
2020,Perales de Tajuña,1439,271,0,0,0,0,0,5706,414,126,0,3784,0,746,0,0,1300,0,32,0,3,3.5,3,3
2020,Pezuela de las Torres,539,0,0,0,0,0,0,10940,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,3
2020,Pinto,28284,19560,2322,2303,671,761,968,43690,7079,5708,0,10841,3274,9624,0,80,4081,1207,2762,627,3,3,3,4
2020,Pozuelo de Alarcón,35020,16487,2554,3914,1442,1478,1867,21056,13052,6177,0,8804,4421,11503,0,0,2004,1112,3105,607,3,3,2,3
2020,Pozuelo del Rey,907,35,0,0,0,0,0,585,0,0,0,30,0,140,0,0,0,0,0,0,4,2,3,3
2020,Prádena del Rincón,354,0,0,0,0,0,0,460,42,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,3
2020,Puebla de la Sierra,126,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,3
2020,Puentes Viejas,948,1632,0,0,0,0,0,845,585,0,0,0,0,0,0,0,0,63,105,0,3,4,4,3
2020,Quijorna,870,365,0,36,0,0,0,379,513,32,0,64,0,147,0,0,0,0,0,0,1,3,3,3
2020,Rascafría,2122,444,0,35,0,0,0,1493,1716,34,0,388,0,245,0,0,0,0,94,0,3,4,3.5,3
2020,Ribatejada,30,36,0,0,0,0,0,1976,41,0,0,0,0,0,0,0,0,0,0,0,4,1.5,5,3
2020,Rivas-Vaciamadrid,22634,9699,1785,1723,1032,1017,850,25816,9188,4557,0,9372,3491,9195,0,0,2773,302,1905,116,3,3,3,3
2020,Robledillo de la Jara,346,0,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,33,0,1,5,3,3
2020,Robledo de Chavela,1531,560,63,73,0,0,0,1425,5311,354,0,341,158,175,0,0,0,0,47,0,5,2,4,3
2020,"Rozas de Madrid, Las",34317,16893,2418,4986,1351,1741,1979,15361,17049,7711,0,10712,3248,19912,0,75,3092,1208,3780,709,3,3,2,3
2020,San Agustín del Guadalix,3759,2946,193,269,35,37,73,5910,1375,795,0,1551,162,2532,0,0,278,0,974,0,3,3,3,3
2020,San Fernando de Henares,20814,13521,2564,1835,968,1516,1126,44940,8143,8461,0,8567,3359,10382,0,0,2611,938,2185,566,3,3,1.5,4
2020,San Lorenzo de El Escorial,4595,3542,522,1293,649,315,391,3831,7951,1575,0,2571,781,3311,0,0,523,166,1055,0,3,3,3,3
2020,San Martín de Valdeiglesias,1906,820,78,165,0,76,0,3794,14979,432,0,686,142,717,0,0,0,0,77,0,3,3,3.5,3
2020,San Martín de la Vega,5864,2448,306,204,63,124,82,8628,1500,816,0,1552,940,2526,0,0,816,0,350,0,3,3,3,3
2020,San Sebastián de los Reyes,29156,16339,2533,3266,1252,1857,2219,44658,18049,6993,0,10218,4903,11496,0,0,2713,1018,4007,666,3,3,3,4
2020,Santa María de la Alameda,641,0,0,0,0,0,0,131,4000,0,0,35,0,0,0,0,0,0,0,0,4,4,3,3
2020,Santorcaz,280,33,99,0,0,0,0,2427,0,270,0,0,0,538,0,0,0,0,0,0,3,3,3,3
2020,Sevilla la Nueva,2211,720,30,34,30,0,0,2720,1346,78,0,386,105,1018,0,0,32,0,0,0,4,2,3,3
2020,Somosierra,568,182,0,0,0,0,0,105,1008,0,0,0,0,0,0,0,0,0,97,0,4.5,3.5,3,3
2020,Soto del Real,2437,1596,268,401,65,0,0,2406,3011,743,0,630,566,998,0,0,104,0,239,0,3,2,4,3
2020,Talamanca de Jarama,637,606,0,0,0,0,0,13492,365,68,0,244,33,75,0,0,0,0,31,0,3,3,3,3
2020,Tielmes,968,151,0,0,0,0,0,1197,32,0,0,306,0,121,0,0,179,0,0,0,4,3,1,3
2020,Titulcia,477,32,0,0,0,0,0,3289,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3
2020,Torrejón de Ardoz,28576,20791,4070,2732,1485,2141,1597,78979,14229,7740,0,12998,6211,14679,0,0,4185,804,2519,794,3,3,3,4
2020,Torrejón de Velasco,1853,4430,0,0,0,0,0,23672,488,115,0,734,213,215,0,0,168,0,30,0,3,2.5,3,3
2020,Torrejón de la Calzada,2146,1673,42,67,0,0,0,18784,1174,517,0,1213,843,738,0,0,123,0,32,0,3,3,3,3
2020,Torrelaguna,1196,253,0,0,0,0,0,9890,208,0,0,101,0,337,0,0,0,0,46,0,2,3,3,3
2020,Torrelodones,11357,2938,631,1178,391,315,249,2812,5056,1481,0,2073,431,3376,0,0,632,181,739,0,3,3,5,3
2020,Torres de la Alameda,3146,1006,219,0,0,0,0,3546,457,516,0,1035,0,615,0,0,0,0,0,0,2.5,3.5,3,3
2020,Tres Cantos,15631,7989,1599,1913,584,943,1149,11723,10815,3432,0,5093,2161,7883,0,0,1427,653,2097,402,3,3,3,3
2020,Valdelaguna,422,78,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3,1,3
2020,Valdemanco,716,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,74,0,3,5,3,3
2020,Valdemaqueda,1326,0,0,0,0,0,0,303,15641,35,0,69,208,0,0,0,0,0,0,0,5,5,3,3
2020,Valdemorillo,3423,1565,74,399,141,102,111,2395,2064,684,0,1097,474,1632,0,0,200,115,317,52,4.5,2,2,3
2020,Valdemoro,28037,21770,3834,3071,1045,1411,780,77477,10090,4609,175,9385,3878,10706,0,135,4540,1170,1617,852,2,3,4,4
2020,Valdeolmos-Alalpardo,1029,500,0,0,0,0,67,9615,68,135,0,253,0,180,0,0,0,0,0,0,3,2,3,3
2020,Valdepiélagos,119,114,0,0,0,0,0,4556,61,0,0,35,0,0,0,0,0,0,0,0,3,5,3,3
2020,Valdilecha,1014,828,0,0,0,0,0,534,439,106,0,269,223,279,0,0,68,0,0,0,3,5,3,3
2020,Velilla de San Antonio,3062,2635,1100,479,32,148,71,5904,1678,1105,0,2268,511,2322,0,0,1048,67,295,0,2,3,2,3
2020,"Vellón, El",401,358,0,0,0,0,0,4115,293,31,0,202,0,353,0,0,0,0,34,0,3,2,3,3
2020,Venturada,1032,30,0,0,0,0,0,1396,267,0,0,41,0,45,0,0,0,0,0,0,4,3.5,3,3
2020,Villa del Prado,1712,812,0,0,0,0,0,27443,900,61,0,334,100,253,0,0,32,0,31,0,3,3,3,3
2020,Villaconejos,528,207,0,0,0,0,0,5969,0,0,0,43,0,0,0,0,0,0,0,0,2,3,5,3
2020,Villalbilla,3276,1130,123,96,31,0,0,5773,614,364,0,781,298,695,0,0,337,0,318,0,2,3,2,3
2020,Villamanrique de Tajo,364,0,0,0,0,0,0,7287,0,0,0,286,0,0,0,0,0,0,0,0,3,1,3,3
2020,Villamanta,313,641,0,0,0,0,0,2925,81,0,0,138,43,0,0,0,0,0,0,0,4,3,3,3
2020,Villanueva de Perales,69,0,0,0,0,0,0,62,82,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
2020,Villanueva de la Cañada,14416,4772,604,817,349,658,384,4685,3766,1318,0,1869,1515,4611,0,0,626,159,970,132,2,3,3,3
2020,Villanueva del Pardillo,4648,1764,115,279,0,197,31,1903,1543,588,0,772,707,2130,0,0,197,32,337,0,2.5,3,3,3
2020,Villar del Olmo,575,0,0,0,0,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,5,3
2020,Villarejo de Salvanés,1511,765,0,0,0,0,0,8136,569,180,0,1799,0,1103,0,0,248,0,0,0,3,2.5,3,3
2020,Villaviciosa de Odón,13896,5733,593,1220,649,577,596,9299,6058,1598,0,3334,1233,5163,0,0,658,225,1302,74,3,3,4,3
2020,Zarzalejo,462,0,0,0,0,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3
2020,"Álamo, El",1350,815,0,30,0,0,0,21740,476,112,0,596,538,481,0,0,0,0,0,0,3,2.5,3,3
2021,Ajalvir,2701,1311,121,35,33,45,96,3772,808,194,0,762,79,150,0,0,206,0,367,0,4,3,3,3
2021,Alcalá de Henares,75064,49980,11149,5861,2915,4124,3488,253701,33174,22085,142,30847,13134,11275,0,240,9315,3643,8733,2473,3,3,3,2
2021,Alcobendas,51335,33724,5042,6115,2987,3603,3638,45052,24723,14729,0,19362,8579,9037,0,209,4919,2332,9566,1520,3,3,2,1
2021,Alcorcón,33326,40831,4662,6234,3093,3942,3449,104038,46820,11366,35,24808,21658,9896,0,67,5903,1831,5645,1349,4,3,5,2
2021,Aldea del Fresno,1086,674,0,31,0,0,0,10516,376,36,0,454,146,30,0,0,0,0,133,0,2,2,3,3
2021,Algete,6951,5529,683,854,362,414,687,17726,3333,2086,0,2759,795,1202,0,0,788,399,1182,276,2.5,3,2.5,3
2021,Alpedrete,1725,2408,237,613,39,131,100,2106,5396,550,0,1673,549,1167,0,0,422,45,550,0,3,3,1,3
2021,Aranjuez,19953,21060,1857,2176,888,1525,891,205636,6765,5035,0,12206,3615,3216,0,0,3368,909,2591,370,3,3,2.5,2
2021,Arganda del Rey,21586,11282,1726,1559,692,793,1009,21359,6430,4126,0,12854,1997,2557,0,0,2803,596,1942,430,3,3,2,3
2021,Arroyomolinos,10542,6715,617,693,346,288,287,19781,4208,1606,0,3203,6338,1129,1645,0,890,66,750,0,2,3.5,3,3
2021,Becerril de la Sierra,670,1071,36,141,0,0,0,981,1206,417,0,960,125,360,0,0,72,0,77,0,2,3,2,3
2021,"Berrueco, El",417,0,0,0,0,0,0,170,0,31,0,0,0,0,0,0,30,0,31,0,2,4,3,3
2021,Boadilla del Monte,27955,17293,2094,2680,1343,1630,2460,19110,12767,4784,0,9858,3658,5344,0,0,2399,856,3135,615,3,3,1,1
2021,"Boalo, El",2086,1655,222,339,92,503,200,1413,1651,672,0,935,154,474,0,0,198,33,574,0,2,3,3,3
2021,Braojos,62,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3
2021,Brunete,7408,4205,458,632,73,176,386,4206,3350,898,0,1948,1352,994,0,0,443,124,889,0,4,3,3,3
2021,Buitrago del Lozoya,1199,772,0,0,0,0,0,1538,1231,40,0,291,0,0,0,0,0,0,371,0,3,3,3,3
2021,Bustarviejo,2096,700,0,68,0,30,0,1478,475,158,0,419,90,147,0,0,0,0,97,0,3,4,1,3
2021,"Cabrera, La",3467,1735,166,209,0,0,1069,3646,1714,524,0,865,182,329,0,0,97,66,2661,0,3,3,3,3
2021,Cadalso de los Vidrios,140,82,0,0,0,0,0,1910,2869,0,0,131,0,0,0,0,0,0,0,0,4,3.5,3,3
2021,Camarma de Esteruelas,1803,1069,155,34,0,0,0,14859,392,548,0,615,0,266,0,0,40,0,35,0,1.5,1,1,3
2021,Campo Real,1741,1274,73,0,0,0,0,2273,542,219,0,1066,155,0,0,0,0,0,36,0,3.5,4,4,3
2021,Carabaña,1215,170,40,0,0,0,0,1082,0,0,0,98,0,0,0,0,0,0,0,0,3,3,3,3
2021,Casarrubuelos,435,618,0,0,0,0,0,21535,219,0,0,284,164,0,0,0,30,0,0,0,3.5,3,3,3
2021,Cercedilla,1374,1761,183,129,35,0,77,1874,2718,697,0,1176,85,631,0,0,82,0,331,0,3,3,4,3
2021,Chinchón,2664,2888,436,142,0,0,32,6946,919,1051,0,2393,601,226,0,0,270,38,430,0,3,3,3,3
2021,Ciempozuelos,6917,11281,817,1159,133,730,603,66512,3168,1622,0,5593,1469,1573,0,0,1561,390,1312,134,3,2,3,1
2021,Cobeña,712,1435,189,227,93,40,30,5813,1022,751,0,916,237,380,0,0,73,30,201,0,3,3,3,3
2021,Collado Mediano,1741,1914,200,500,36,36,32,1818,4381,453,0,1409,347,885,0,0,284,38,380,0,3,3,3,3
2021,Collado Villalba,15337,13369,1521,3239,831,1074,1568,12366,21001,3342,0,8677,3470,4998,0,50,1903,603,2163,429,3,3,3,3
2021,Colmenar Viejo,14601,13659,1618,2320,842,1518,1620,11465,11404,3483,0,7583,3484,3887,0,0,2081,553,2153,469,3,2,4.5,3
2021,Colmenar de Oreja,1815,2061,132,145,35,0,0,15527,502,418,0,1098,257,163,0,0,356,30,0,0,3,4,2,3
2021,Colmenar del Arroyo,72,0,0,0,0,0,0,166,93,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,3
2021,Colmenarejo,2789,1856,0,235,0,172,171,1581,1127,378,0,1018,353,401,0,0,102,0,67,82,3,3,2,3
2021,Coslada,22376,27985,3177,3213,1409,2340,1666,53015,16132,12356,0,15896,7851,7042,0,89,4126,1232,3757,935,4,4,3,1
2021,Cubas de la Sagra,1735,1386,0,0,0,0,0,35001,681,135,0,681,585,100,0,0,291,0,37,0,3.5,2,4,3
2021,Daganzo de Arriba,4379,4032,335,510,0,356,40,9380,2241,992,0,2005,871,536,0,0,257,0,2210,0,4.5,3,3,3
2021,"Escorial, El",5906,3436,410,969,132,136,524,3149,5717,1444,0,2133,596,1101,0,0,448,163,1124,33,3,3,4,3
2021,Fresno de Torote,341,128,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
2021,Fuenlabrada,36744,42221,3883,6418,2046,3294,2985,129559,31093,9116,72,27155,20978,8303,0,99,6171,1331,5195,847,3,3,3,2
2021,Fuente el Saz de Jarama,766,1432,0,0,0,0,0,22643,564,453,0,614,347,40,0,0,0,0,77,0,4,2,3,3
2021,Fuentidueña de Tajo,1340,721,0,0,0,0,0,6881,330,72,0,1196,0,0,0,0,284,0,0,0,3,2,3,3
2021,Galapagar,11156,6337,774,1932,722,1024,994,4439,8519,1887,0,3872,1236,2120,0,32,1062,342,1066,34,3,3,3,3
2021,Garganta de los Montes,633,0,0,0,0,0,0,408,0,0,0,0,39,0,0,0,0,0,0,0,3,4,3,3
2021,Getafe,60608,72984,9503,8858,2978,4861,5638,165298,40730,18137,70,38285,22815,13471,0,466,11978,2892,9406,1849,3,3,2.5,2
2021,Griñón,1738,2588,196,198,30,72,109,18830,1400,722,0,1661,1005,362,0,0,388,0,406,0,3,2.5,4,3
2021,Guadalix de la Sierra,1341,1225,42,0,0,34,0,1541,1447,264,0,587,222,122,0,0,49,0,175,0,3,3,3,3
2021,Guadarrama,5181,5355,532,1978,394,536,436,5737,33888,1389,0,3610,1113,4056,0,0,1184,96,811,115,2,3,3,3
2021,Horcajo de la Sierra-Aoslos,837,612,0,0,0,0,98,464,1026,0,0,103,0,0,0,0,0,0,635,0,3,4.5,3,3
2021,Horcajuelo de la Sierra,46,0,0,0,0,0,0,44,0,0,0,32,0,0,0,0,0,0,0,0,3,4,3,3
2021,Hoyo de Manzanares,1619,1623,214,683,0,333,161,1079,1712,488,0,971,124,415,0,0,0,45,128,0,3,3,1,3
2021,Humanes de Madrid,3347,7510,1321,913,552,354,897,27960,7121,2070,35,6803,4644,1675,0,0,1249,703,2146,399,3,3,3,3
2021,Leganés,43366,49314,4788,6170,3231,3468,3249,148229,50608,12449,37,28426,29112,8442,0,249,6871,2052,5782,1078,4,4,4,2
2021,Loeches,5155,2100,100,110,0,0,0,5993,1097,861,0,1479,302,233,0,0,196,32,468,0,3,3,3,3
2021,Lozoya,193,58,0,0,0,0,0,248,90,0,0,75,0,0,0,0,0,0,0,0,4,4,3,3
2021,Lozoyuela-Navas-Sieteiglesias,1744,502,0,0,0,0,0,1172,602,70,0,202,0,0,0,0,36,0,76,0,5,4.5,3,3
2021,Madrid,2106393,1420507,219916,229341,162209,211980,129715,1677728,1107644,728431,6606,800773,294594,396843,0,9481,203612,114413,352487,65758,4,4,4,4
2021,Majadahonda,34737,19599,2162,4068,1867,1739,2598,16312,15901,4833,0,11446,3586,5788,0,41,2811,1075,3176,426,3,3,4,1
2021,Manzanares el Real,2189,1341,167,190,0,0,139,1677,2043,468,0,886,199,751,0,0,109,0,301,0,3,3,3,3
2021,Meco,3617,4812,1538,182,42,0,303,48740,1421,1652,0,2271,918,1127,0,0,230,949,281,32,5,3.5,3,1
2021,Mejorada del Campo,3690,4546,854,463,31,187,85,10497,2782,1049,0,3570,999,878,0,0,989,132,373,0,3,3.5,1,3
2021,Miraflores de la Sierra,1557,829,105,31,0,176,0,1597,1064,442,0,689,35,115,0,0,0,74,218,0,2,3,3,3
2021,"Molar, El",2684,1771,109,143,0,0,201,9113,1692,3027,0,1209,256,716,0,0,106,0,747,0,3,3,3,3
2021,"Molinos, Los",642,877,32,0,0,0,0,904,1158,225,0,520,31,185,0,0,0,0,78,0,4,4,2,3
2021,Moraleja de Enmedio,2103,3482,270,221,67,110,195,13639,2270,500,0,1726,1479,473,0,0,247,132,624,0,3,4.5,3,3
2021,Moralzarzal,2178,2049,294,376,0,95,46,1632,2598,783,0,1739,377,715,0,0,297,0,270,35,3,3,2,3
2021,Morata de Tajuña,758,1055,34,0,0,0,0,2280,201,247,0,855,96,0,0,0,0,0,0,0,2.5,3,3,3
2021,Móstoles,35795,34689,3764,4280,2030,2545,1812,131200,41558,7852,31,19953,22198,7197,0,0,4639,1321,3806,821,3,3,4,2
2021,Navacerrada,1162,936,141,115,0,0,0,1368,1550,345,0,769,173,502,0,0,41,0,144,0,4,4,4,3
2021,Navalagamella,1449,448,0,51,0,0,0,1174,653,130,0,373,0,43,0,0,0,0,0,0,3,3,3,3
2021,Navalcarnero,8797,6245,861,947,272,425,249,39968,4082,1941,0,3798,3617,1387,0,0,934,258,855,0,3,3,3,1
2021,Navarredonda y San Mamés,181,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3
2021,Navas del Rey,294,351,0,0,0,0,0,1343,1326,64,0,227,99,0,0,0,0,0,0,0,3,5,3,3
2021,Nuevo Baztán,1168,918,0,0,0,0,0,2762,182,252,0,516,32,77,0,0,0,0,36,0,3,3,2.5,3
2021,Paracuellos de Jarama,13972,8705,1292,1296,2174,1989,722,9542,4367,8312,0,5065,1112,3739,0,0,1559,1055,2611,225,3,3,3,3
2021,Parla,21732,18963,1661,2060,1138,1558,1108,93258,12335,5115,180,10480,8011,3144,0,0,2066,856,2743,258,3,3,3,1
2021,Patones,142,0,0,0,0,0,0,2689,33,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3
2021,Pedrezuela,713,879,0,0,0,0,0,2681,663,118,0,362,0,179,0,0,0,0,140,0,2,2.5,1,3
2021,Pelayos de la Presa,381,355,0,32,0,35,0,1021,3140,62,0,197,34,51,0,0,0,0,49,0,3,3,3,3
2021,Perales de Tajuña,2078,632,0,0,0,0,0,4118,252,93,0,2817,0,33,0,0,1116,0,48,0,3,3.5,3,3
2021,Pezuela de las Torres,1552,0,0,0,0,0,0,9444,0,70,0,34,0,0,0,0,0,0,0,0,3,2,5,3
2021,Pinilla del Valle,442,43,0,0,0,0,0,381,93,0,0,34,0,0,0,0,0,0,0,0,3,3,3,3
2021,Pinto,26120,33425,3266,4597,1193,1322,2409,53188,13202,8174,0,18220,5714,5708,0,35,5603,1320,4410,758,3,3,3,1
2021,Pozuelo de Alarcón,42634,26759,3449,4889,2331,1833,2752,25833,18969,7939,0,14237,4747,7095,0,0,3322,1410,4546,1066,3,3,2,1
2021,Pozuelo del Rey,292,116,0,0,0,0,0,337,0,30,0,37,0,0,0,0,0,0,0,0,4,2,3,3
2021,Puebla de la Sierra,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,3,3
2021,Puentes Viejas,1080,561,0,0,0,0,0,1253,836,34,0,239,0,0,0,0,0,0,224,0,3,4,4,3
2021,Quijorna,1306,923,0,32,0,40,33,1001,960,147,0,380,210,0,0,0,0,0,31,0,1,3,3,3
2021,Rascafría,2762,487,0,31,0,0,0,873,2595,0,0,495,0,45,0,0,0,0,62,0,3,4,3.5,3
2021,Redueña,328,30,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
2021,Ribatejada,398,298,0,0,0,0,0,7929,77,0,0,106,32,0,0,0,0,0,0,0,4,1.5,5,3
2021,Rivas-Vaciamadrid,23828,19805,2739,3333,1454,1631,1964,28005,13576,5258,0,16205,4891,4543,0,0,3734,767,2931,371,3,3,3,1
2021,Robledo de Chavela,2497,855,0,84,0,36,0,2163,12466,377,0,754,157,136,0,0,93,0,73,0,5,2,4,3
2021,"Rozas de Madrid, Las",36525,30546,3695,8793,3236,3028,4539,20682,25535,10751,0,19572,4867,11997,0,0,4521,1832,5688,862,3,3,2,1
2021,San Agustín del Guadalix,4225,3145,295,352,69,33,302,4823,2325,1065,0,2244,426,1089,0,0,462,44,1276,0,3,3,3,3
2021,San Fernando de Henares,29886,18405,3327,1969,1134,1197,1225,42317,9395,9092,34,10995,3548,4178,0,0,3286,1421,3160,586,3,3,1.5,1
2021,San Lorenzo de El Escorial,7013,5843,813,1570,328,296,683,4729,9491,2397,0,3794,1161,1875,0,0,843,342,1595,100,3,3,3,3
2021,San Martín de Valdeiglesias,2868,1442,254,387,0,108,111,5368,16833,666,0,868,455,511,0,0,166,0,336,0,3,3,3.5,3
2021,San Martín de la Vega,4568,6749,764,1107,34,310,752,11858,4144,1385,0,3960,1888,1525,0,32,1275,85,1409,49,3,3,3,3
2021,San Sebastián de los Reyes,36006,26068,3383,4072,1842,2453,3123,49241,24999,9564,0,14329,6598,6067,0,35,3804,1337,6083,914,3,3,3,1
2021,Santa María de la Alameda,774,154,0,65,0,0,0,249,6734,0,0,64,0,0,0,0,0,0,0,0,4,4,3,3
2021,Santorcaz,472,0,0,0,0,0,0,6975,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
2021,Sevilla la Nueva,777,1114,79,0,0,0,41,2207,920,116,0,497,0,122,0,0,0,0,0,0,4,2,3,3
2021,Somosierra,308,58,0,0,0,0,0,30,173,0,0,0,0,0,0,0,0,0,0,0,4.5,3.5,3,3
2021,Soto del Real,2295,2047,307,552,35,125,110,2259,2422,1104,0,1175,567,809,0,0,282,78,421,0,3,2,4,3
2021,Talamanca de Jarama,912,903,0,0,0,0,0,14837,282,208,0,351,31,32,0,0,0,0,0,0,3,3,3,3
2021,Tielmes,752,114,0,0,0,0,0,1341,83,0,0,169,0,0,0,0,0,0,0,0,4,3,1,3
2021,Titulcia,91,33,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3
2021,Torrejón de Ardoz,28865,33497,5126,3270,1841,2855,2019,92659,18771,8825,32,15837,8578,5516,0,0,5099,1329,3749,1096,3,3,3,1
2021,Torrejón de Velasco,2936,1602,0,65,0,0,0,32500,890,275,0,708,405,237,0,0,140,0,34,0,3,2.5,3,3
2021,Torrejón de la Calzada,2008,1557,0,31,0,35,0,11986,1011,302,0,1154,740,103,0,0,101,0,0,0,3,3,3,3
2021,Torrelaguna,1456,474,0,0,0,0,0,11183,279,0,0,93,0,0,0,0,0,0,0,0,2,3,3,3
2021,Torrelodones,9587,5667,782,1755,509,442,883,3089,6673,1804,0,3561,923,2078,0,0,775,457,1376,132,3,3,5,3
2021,Torres de la Alameda,6290,1296,86,40,0,0,0,5262,822,207,0,1173,79,210,0,0,62,0,81,0,2.5,3.5,3,3
2021,Tres Cantos,16705,12646,2094,2225,740,1021,1391,11327,10304,3657,0,6324,1885,3127,0,0,1762,756,2370,421,3,3,3,3
2021,Valdemanco,499,43,0,0,0,0,0,724,70,0,0,0,0,0,0,0,0,0,34,0,3,5,3,3
2021,Valdemaqueda,614,0,0,0,0,0,0,152,3333,0,0,41,0,0,0,0,0,0,0,0,5,5,3,3
2021,Valdemorillo,3632,2360,94,435,63,92,209,2507,2111,782,0,1521,722,607,0,0,337,33,556,35,4.5,2,2,3
2021,Valdemoro,29883,32345,2977,3844,1322,1554,1695,65693,11271,5242,66,13965,6153,4998,0,218,5337,1072,2100,908,2,3,4,1
2021,Valdeolmos-Alalpardo,833,757,0,0,0,0,0,7285,31,40,0,50,32,0,0,0,0,0,0,0,3,2,3,3
2021,Valdepiélagos,32,0,0,0,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3
2021,Valdilecha,462,872,0,0,0,66,0,1068,554,67,0,251,442,0,0,0,108,0,60,0,3,5,3,3
2021,Velilla de San Antonio,2619,3653,1007,454,0,133,285,5421,1855,1342,0,2662,821,970,0,0,1139,37,327,0,2,3,2,3
2021,"Vellón, El",1232,837,0,0,0,0,0,3949,627,207,0,386,0,141,0,0,0,0,138,0,3,2,3,3
2021,Venturada,714,630,0,0,0,0,115,1229,481,146,0,252,0,38,0,0,0,0,103,0,4,3.5,3,3
2021,Villa del Prado,1965,1106,33,0,0,67,0,28966,1287,54,0,645,142,100,0,0,40,0,0,0,3,3,3,3
2021,Villaconejos,62,81,0,0,0,0,0,628,0,0,0,35,0,0,0,0,0,0,0,0,2,3,5,3
