GEOCODIGO,ano,semana,n_vacunas,lower,upper,dato,campana,tuits_gripe,interes_gripe
096,2023,13,101.11869531020213,-102.890941751221,305.128332371625,Predicción,NA,NA,NA
096,2023,14,100.92301602107827,-103.088472887186,304.934504929342,Predicción,NA,NA,NA
097,2022,45,464.24266813726365,174.493027944793,753.992308329734,Predicción,NA,NA,NA
097,2022,46,414.75607155053217,45.7608915852895,783.751251515775,Predicción,NA,NA,NA
097,2022,47,375.7339657813732,-34.8956449478029,786.363576510549,Predicción,NA,NA,NA
097,2022,48,344.96351794928876,-89.5472651220123,779.47430102059,Predicción,NA,NA,NA
097,2022,49,320.69982327868115,-128.019738524696,769.419385082058,Predicción,NA,NA,NA
097,2022,50,301.5669565007526,-155.765002866909,758.898915868414,Predicción,NA,NA,NA
097,2022,51,286.4799470361386,-176.126308747813,749.08620282009,Predicción,NA,NA,NA
097,2022,52,274.583253392302,-191.272418465905,740.438925250509,Predicción,NA,NA,NA
097,2023,1,265.20224783336363,-202.662511254052,733.067006920779,Predicción,NA,NA,NA
097,2023,2,257.80496015567127,-211.304698029339,726.914618340681,Predicción,NA,NA,NA
097,2023,3,251.9719111671861,-217.910154285667,721.853976620039,Predicción,NA,NA,NA
097,2023,4,247.37232521290807,-222.989378570075,717.734028995891,Predicción,NA,NA,NA
097,2023,5,243.74537282616222,-226.914320537009,714.405066189333,Predicción,NA,NA,NA
097,2023,6,240.88537982973037,-229.959506449707,711.730266109168,Predicción,NA,NA,NA
097,2023,7,238.63016413692716,-232.329837190289,709.590165464143,Predicción,NA,NA,NA
097,2023,8,236.8518388657076,-234.179726073773,707.883403805188,Predicción,NA,NA,NA
097,2023,9,235.44956023650593,-235.626497015748,706.52561748876,Predicción,NA,NA,NA
097,2023,10,234.34380900767295,-236.759911160144,705.44752917549,Predicción,NA,NA,NA
097,2023,11,233.4718811649434,-237.649038807067,704.592801136953,Predicción,NA,NA,NA
097,2023,12,232.78433215472936,-238.347282228425,703.915946537883,Predicción,NA,NA,NA
097,2023,13,232.24217302380126,-238.896090953097,703.380437000699,Predicción,NA,NA,NA
097,2023,14,231.8146594663936,-239.327739137854,702.957058070641,Predicción,NA,NA,NA
098,2022,45,195.93123145962812,61.1001521812239,330.762310738032,Predicción,NA,NA,NA
098,2022,46,166.90890200559292,-10.2126922789627,344.030496290148,Predicción,NA,NA,NA
098,2022,47,142.18550744143573,-60.1652699383296,344.536284821201,Predicción,NA,NA,NA
098,2022,48,121.12426769005488,-97.7214323615944,339.969967741704,Predicción,NA,NA,NA
098,2022,49,103.18272577460043,-126.893897961756,333.259349510957,Predicción,NA,NA,NA
098,2022,50,87.89877620164597,-149.996263739807,325.793816143099,Predicción,NA,NA,NA
098,2022,51,74.87876289122934,-168.532834635379,318.290360417837,Predicción,NA,NA,NA
098,2022,52,63.78734010196552,-183.550542442679,311.12522264661,Predicción,NA,NA,NA
098,2023,1,54.33883520744446,-195.809731711309,304.487402126198,Predicción,NA,NA,NA
098,2023,2,46.28989086207127,-205.878748501795,298.458530225937,Predicción,NA,NA,NA
098,2023,3,39.43319704668439,-214.191316075226,293.057710168595,Predicción,NA,NA,NA
098,2023,4,33.59215155542193,-221.083664646037,288.26796775688,Predicción,NA,NA,NA
098,2023,5,28.616311398401223,-226.819716564482,284.052339361285,Predicción,NA,NA,NA
098,2023,6,24.377517965743237,-231.608775107395,280.363811038881,Predicción,NA,NA,NA
098,2023,7,20.76659615198818,-235.618279796696,277.151472100672,Predicción,NA,NA,NA
098,2023,8,17.690542422973124,-238.983193921632,274.364278767578,Predicción,NA,NA,NA
098,2023,9,15.070129400530076,-241.813026910703,271.953285711763,Predicción,NA,NA,NA
098,2023,10,12.837865268268718,-244.197158363813,269.872888900351,Predicción,NA,NA,NA
098,2023,11,10.936255440542084,-246.20892075998,268.081431641064,Predicción,NA,NA,NA
098,2023,12,9.31632172183682,-247.908761656216,266.54140509989,Predicción,NA,NA,NA
098,2023,13,7.936340815798136,-249.346714932312,265.219396563908,Predicción,NA,NA,NA
098,2023,14,6.760769692707124,-250.564347897593,264.085887283007,Predicción,NA,NA,NA
099,2022,45,243.95422537002014,91.7340257647263,396.174424975314,Predicción,NA,NA,NA
099,2022,46,215.95542406643668,23.2088746075046,408.701973525369,Predicción,NA,NA,NA
099,2022,47,194.20716418064308,-19.302152329793,407.716480691079,Predicción,NA,NA,NA
099,2022,48,177.31405497458996,-47.7981232631235,402.426233212303,Predicción,NA,NA,NA
099,2022,49,164.19221717486553,-67.639848027802,396.024282377533,Predicción,NA,NA,NA
099,2022,50,153.9997401629617,-81.7941629996572,389.79364332558,Predicción,NA,NA,NA
099,2022,51,146.0826641234782,-92.0697415079258,384.235069754882,Predicción,NA,NA,NA
099,2022,52,139.9330213092967,-99.6311587523127,379.497201370906,Predicción,NA,NA,NA
099,2023,1,135.1562443081147,-105.255721534539,375.568210150768,Predicción,NA,NA,NA
099,2023,2,131.4458501911747,-109.476185194998,372.367885577347,Predicción,NA,NA,NA
099,2023,3,128.56377625311643,-112.665488511588,369.79304101782,Predicción,NA,NA,NA
099,2023,4,126.32510566378153,-115.089337185286,367.739548512849,Predicción,NA,NA,NA
099,2023,5,124.58620301407034,-116.939898574089,366.11230460223,Predicción,NA,NA,NA
099,2023,6,123.2354985202614,-118.35794753609,364.828944576613,Predicción,NA,NA,NA
099,2023,7,122.18632959185778,-119.447739748895,363.82039893261,Predicción,NA,NA,NA
099,2023,8,121.3713804705859,-120.287195672815,363.029956613987,Predicción,NA,NA,NA
099,2023,9,120.73836318206179,-120.934997967086,362.41172433121,Predicción,NA,NA,NA
099,2023,10,120.24666268553872,-121.435618576468,361.928943947545,Predicción,NA,NA,NA
099,2023,11,119.86473097109105,-121.822932092103,361.552394034285,Predicción,NA,NA,NA
099,2023,12,119.56806290682746,-122.122847214383,361.258973028038,Predicción,NA,NA,NA
099,2023,13,119.33762396440767,-122.355245251919,361.030493180734,Predicción,NA,NA,NA
099,2023,14,119.15862894411329,-122.535422286841,360.852680175067,Predicción,NA,NA,NA
100,2022,45,251.87510139994072,110.219621723116,393.530581076766,Predicción,NA,NA,NA
100,2022,46,227.37837367825944,44.7994122828715,409.957335073647,Predicción,NA,NA,NA
100,2022,47,207.4583176131078,2.25340047148973,412.663234754726,Predicción,NA,NA,NA
100,2022,48,191.259883350903,-27.6255735030882,410.145340204894,Predicción,NA,NA,NA
100,2022,49,178.0877681877335,-49.3924887718121,405.568025147279,Predicción,NA,NA,NA
100,2022,50,167.37657134838025,-65.6129102004784,400.366052897239,Predicción,NA,NA,NA
100,2022,51,158.66652468463965,-77.8954658319043,395.228515201183,Predicción,NA,NA,NA
100,2022,52,151.58375755577794,-87.3112090628022,390.478724174358,Predicción,NA,NA,NA
100,2023,1,145.82424877949086,-94.6009620596518,386.249459618633,Predicción,NA,NA,NA
100,2023,2,141.14077680581056,-100.290979227149,382.57253283877,Predicción,NA,NA,NA
100,2023,3,137.33230796232885,-104.76272645294,379.427342377598,Predicción,NA,NA,NA
100,2023,4,134.23536727104653,-108.297262944623,376.767997486716,Predicción,NA,NA,NA
100,2023,5,131.71702143719898,-111.104535380132,374.538578254529,Predicción,NA,NA,NA
100,2023,6,129.6691728113891,-113.343247727749,372.681593350527,Predicción,NA,NA,NA
100,2023,7,128.00391939866606,-115.13462727365,371.142466070982,Predicción,NA,NA,NA
100,2023,8,126.64978174726177,-116.572129768521,369.871693263045,Predicción,NA,NA,NA
100,2023,9,125.54863475969772,-117.72838597672,368.825655496115,Predicción,NA,NA,NA
100,2023,10,124.65321272711192,-118.660242065131,367.966667519355,Predicción,NA,NA,NA
100,2023,11,123.92508049272804,-119.412463282623,367.262624268079,Predicción,NA,NA,NA
100,2023,12,123.33298365854829,-120.020487620696,366.686454937793,Predicción,NA,NA,NA
100,2023,13,122.85150701942884,-120.512495731703,366.215509770561,Predicción,NA,NA,NA
100,2023,14,122.45998363907009,-120.910982785953,365.830950064093,Predicción,NA,NA,NA
101,2022,45,223.40871437150597,96.5881258269946,350.229302916017,Predicción,NA,NA,NA
101,2022,46,201.79307601564244,38.3577509493449,365.22840108194,Predicción,NA,NA,NA
101,2022,47,184.222063163567,0.55483909715835,367.889287229975,Predicción,NA,NA,NA
101,2022,48,169.93886284512482,-25.9539949701435,365.831720660393,Predicción,NA,NA,NA
101,2022,49,158.32827368590915,-45.240571041901,361.897118413719,Predicción,NA,NA,NA
101,2022,50,148.89020815307205,-59.5957682217717,357.376184527916,Predicción,NA,NA,NA
101,2022,51,141.21815294720645,-70.4543035419551,352.890609436368,Predicción,NA,NA,NA
101,2022,52,134.98165979327982,-78.770298723555,348.733618310114,Predicción,NA,NA,NA
101,2023,1,129.91211247964242,-85.2029111681034,345.027136127388,Predicción,NA,NA,NA
101,2023,2,125.7911571076275,-90.2198344419814,341.802148657236,Predicción,NA,NA,NA
101,2023,3,122.44129722320446,-94.1596991916378,339.042293638047,Predicción,NA,NA,NA
101,2023,4,119.71824874724386,-97.2717313368536,336.708228831341,Predicción,NA,NA,NA
101,2023,5,117.50472541842906,-99.7419054696444,334.751356306502,Predicción,NA,NA,NA
101,2023,6,115.70538707742543,-101.710667513047,333.121441667898,Predicción,NA,NA,NA
101,2023,7,114.24273320644083,-103.285200919756,331.770667332638,Predicción,NA,NA,NA
101,2023,8,113.053764852044,-104.548065568086,330.655595272174,Predicción,NA,NA,NA
101,2023,9,112.0872711546626,-105.563374756312,329.737917065637,Predicción,NA,NA,NA
101,2023,10,111.30162361103908,-106.381272635816,328.984519857894,Predicción,NA,NA,NA
101,2023,11,110.66298306483166,-107.041220965575,328.367187095238,Predicción,NA,NA,NA
101,2023,12,110.14384219744096,-107.574440464467,327.862124859349,Predicción,NA,NA,NA
101,2023,13,109.7218407416993,-108.005744311068,327.449425794466,Predicción,NA,NA,NA
101,2023,14,109.37880238769112,-108.354929288927,327.112534064309,Predicción,NA,NA,NA
102,2022,45,302.1122666226297,122.221417438319,482.00311580694,Predicción,NA,NA,NA
102,2022,46,269.03335696356527,39.8131381454944,498.253575781636,Predicción,NA,NA,NA
102,2022,47,242.91081043246817,-12.2901942495462,498.111815114482,Predicción,NA,NA,NA
102,2022,48,222.28173153287563,-47.8596534139184,492.423116479669,Predicción,NA,NA,NA
102,2022,49,205.99086587247706,-73.0631486515755,485.044880396529,Predicción,NA,NA,NA
102,2022,50,193.12590446257155,-91.3449785235637,477.596787448707,Predicción,NA,NA,NA
102,2022,51,182.9663932660187,-104.831011484279,470.763798016316,Predicción,NA,NA,NA
102,2022,52,174.9433868640399,-114.909217057233,464.795990785313,Predicción,NA,NA,NA
102,2023,1,168.60758679641125,-122.519360613848,459.73453420667,Predicción,NA,NA,NA
102,2023,2,163.60418028198268,-128.314672576145,455.52303314011,Predicción,NA,NA,NA
102,2023,3,159.6529702561909,-132.758654705578,452.06459521796,Predicción,NA,NA,NA
102,2023,4,156.5326839826499,-136.185829635564,449.251197600863,Predicción,NA,NA,NA
102,2023,5,154.06858150131,-138.841155032822,446.978318035441,Predicción,NA,NA,NA
102,2023,6,152.12266997068144,-140.906256187599,445.151596128962,Predicción,NA,NA,NA
102,2023,7,150.58597589496503,-142.517256233167,443.689208023096,Predicción,NA,NA,NA
102,2023,8,149.37244247107955,-143.777119729774,442.522004671933,Predicción,NA,NA,NA
102,2023,9,148.4141102993357,-144.764341128033,441.592561726704,Predicción,NA,NA,NA
102,2023,10,147.65731157148628,-145.539154671627,440.853777814599,Predicción,NA,NA,NA
102,2023,11,147.05966460589153,-146.148035699134,440.267364910917,Predicción,NA,NA,NA
102,2023,12,146.58770041998497,-146.627005591812,439.802406431782,Predicción,NA,NA,NA
102,2023,13,146.21498842510888,-147.004086487478,439.434063337696,Predicción,NA,NA,NA
102,2023,14,145.9206562802711,-147.301143187324,439.142455747866,Predicción,NA,NA,NA
103,2022,45,301.06445095854406,118.740260713343,483.388641203745,Predicción,NA,NA,NA
103,2022,46,270.70387128602465,37.1785282758044,504.229214296245,Predicción,NA,NA,NA
103,2022,47,246.40569131124425,-14.6917134292598,507.503096051748,Predicción,NA,NA,NA
103,2022,48,226.95937123253998,-50.3617628816261,504.280505346706,Predicción,NA,NA,NA
103,2022,49,211.39609180190283,-75.8354966039362,498.627680207742,Predicción,NA,NA,NA
103,2022,50,198.94048757160203,-94.463047100301,492.344022243505,Predicción,NA,NA,NA
103,2022,51,188.97201804476938,-108.317411187131,486.261447276669,Predicción,NA,NA,NA
103,2022,52,180.99405223355228,-118.757874313826,480.745978780931,Predicción,NA,NA,NA
103,2023,1,174.60912641182765,-126.70948666286,475.927739486515,Predicción,NA,NA,NA
103,2023,2,169.49914239916032,-132.818686885289,471.816971683609,Predicción,NA,NA,NA
103,2023,3,165.40951985086537,-137.546588084326,468.365627786056,Predicción,NA,NA,NA
103,2023,4,162.13651301834645,-141.227714588208,465.5007406249,Predicción,NA,NA,NA
103,2023,5,159.51706009837423,-144.108284902173,463.142405098921,Predicción,NA,NA,NA
103,2023,6,157.42065946401615,-146.371816483631,461.213135411663,Predicción,NA,NA,NA
103,2023,7,155.74286804954644,-148.156609009529,459.642345108622,Predicción,NA,NA,NA
103,2023,8,154.40009797767505,-149.567894803966,458.368090759316,Predicción,NA,NA,NA
103,2023,9,153.3254521961055,-150.686417625393,457.337322017604,Predicción,NA,NA,NA
103,2023,10,152.46539165406813,-151.574578617691,456.505361925827,Predicción,NA,NA,NA
103,2023,11,151.77706797694984,-152.280899610129,455.835035564028,Predicción,NA,NA,NA
103,2023,12,151.22618875237887,-152.843305774126,455.295683278884,Predicción,NA,NA,NA
103,2023,13,150.78530907592432,-153.291568365731,454.86218651758,Predicción,NA,NA,NA
103,2023,14,150.43246424090256,-153.649141953413,454.514070435218,Predicción,NA,NA,NA
104,2022,45,125.9037275220064,46.864034260818,204.943420783195,Predicción,NA,NA,NA
104,2022,46,111.79203940384082,11.5609022990882,212.023176508593,Predicción,NA,NA,NA
104,2022,47,100.78757747464823,-10.3721380438052,211.947292993102,Predicción,NA,NA,NA
104,2022,48,92.20616741675713,-25.102532332474,209.514867165988,Predicción,NA,NA,NA
104,2022,49,85.51428197469644,-35.3808326110565,206.409396560449,Predicción,NA,NA,NA
104,2022,50,80.29587026058839,-42.7290571278285,203.320797649005,Predicción,NA,NA,NA
104,2022,51,76.2264908526895,-48.0757479213802,200.528729626759,Predicción,NA,NA,NA
104,2022,52,73.05314047853986,-52.0194617184449,198.125742675525,Predicción,NA,NA,NA
104,2023,1,70.57852418260813,-54.9602296680439,196.11727803326,Predicción,NA,NA,NA
104,2023,2,68.64878901627567,-57.1725902820955,194.470168314647,Predicción,NA,NA,NA
104,2023,3,67.14395862365996,-58.8489770775656,193.136894324885,Predicción,NA,NA,NA
104,2023,4,65.97047401807866,-60.1266721334781,192.067620169635,Predicción,NA,NA,NA
104,2023,5,65.05537679098012,-61.1050983300832,191.215851912043,Predicción,NA,NA,NA
104,2023,6,64.34177310920994,-61.8571972347233,190.540743453143,Predicción,NA,NA,NA
104,2023,7,63.785296486227956,-62.4370773147033,190.007670287159,Predicción,NA,NA,NA
104,2023,8,63.351349409109105,-62.8852540659693,189.587952884187,Predicción,NA,NA,NA
104,2023,9,63.012952326531035,-63.2323035224604,189.258208175522,Predicción,NA,NA,NA
104,2023,10,62.74906626407005,-63.5014508602851,188.999583388425,Predicción,NA,NA,NA
104,2023,11,62.543284779694815,-63.710431653499,188.797001212889,Predicción,NA,NA,NA
104,2023,12,62.38281393513123,-63.872847979102,188.638475849364,Predicción,NA,NA,NA
104,2023,13,62.25767686542288,-63.999168093927,188.514521824773,Predicción,NA,NA,NA
104,2023,14,62.16009349283093,-64.0974708785901,188.417657864252,Predicción,NA,NA,NA
105,2022,45,586.863380963664,233.580685266354,940.146076660974,Predicción,NA,NA,NA
105,2022,46,528.1869353101245,75.2595121814817,981.114358438767,Predicción,NA,NA,NA
105,2022,47,481.11167643300496,-25.6935800009375,987.916932866947,Predicción,NA,NA,NA
105,2022,48,443.3438809630329,-95.2972280768176,981.984990002883,Predicción,NA,NA,NA
105,2022,49,413.0433280040998,-145.129617204813,971.216273213012,Predicción,NA,NA,NA
105,2022,50,388.733635097955,-181.657522897129,959.124793093039,Predicción,NA,NA,NA
105,2022,51,369.2303220728756,-208.888654573039,947.34929871879,Predicción,NA,NA,NA
105,2022,52,353.5830977157928,-229.455802072432,936.621997504017,Predicción,NA,NA,NA
105,2023,1,341.0295572088005,-245.15426676707,927.213381184671,Predicción,NA,NA,NA
105,2023,2,330.9580342559541,-257.241163022782,919.15723153469,Predicción,NA,NA,NA
105,2023,3,322.87779788493094,-266.614973723657,912.370569493518,Predicción,NA,NA,NA
105,2023,4,316.3951417745009,-273.928754959878,906.719038508879,Predicción,NA,NA,NA
105,2023,5,311.194201069746,-279.664040855674,902.052442995166,Predicción,NA,NA,NA
105,2023,6,307.0215619919372,-284.18036212661,898.223486110484,Predicción,NA,NA,NA
105,2023,7,303.6739143523978,-287.749119270254,895.096947975049,Predicción,NA,NA,NA
105,2023,8,300.9881453439747,-290.577164336198,892.553455024147,Predicción,NA,NA,NA
105,2023,9,298.83339193402554,-292.823477332724,890.490261200775,Predicción,NA,NA,NA
105,2023,10,297.10466461491274,-294.611130579575,888.8204598094,Predicción,NA,NA,NA
105,2023,11,295.71773183177004,-296.035988636381,887.47145229992,Predicción,NA,NA,NA
105,2023,12,294.6050158333076,-297.173114404772,886.383146071387,Predicción,NA,NA,NA
105,2023,13,293.71229997260906,-298.081541373005,885.506141318222,Predicción,NA,NA,NA
105,2023,14,292.9960870224547,-298.807866744646,884.800040789555,Predicción,NA,NA,NA
106,2022,45,251.7107992357458,82.0691542728173,421.352444198674,Predicción,NA,NA,NA
106,2022,46,222.43237116616615,8.87831978843016,435.986422543902,Predicción,NA,NA,NA
106,2022,47,200.04416945092342,-35.4220246129823,435.510363514829,Predicción,NA,NA,NA
106,2022,48,182.92468561623016,-64.4562339327878,430.305605165248,Predicción,NA,NA,NA
106,2022,49,169.83400819184436,-84.2548918309296,423.922908214618,Predicción,NA,NA,NA
106,2022,50,159.82401974335826,-98.106312952695,417.754352439411,Predicción,NA,NA,NA
106,2022,51,152.16972764750622,-107.980462795572,412.319918090585,Predicción,NA,NA,NA
106,2022,52,146.3167551101119,-115.12268305682,407.756193277044,Predicción,NA,NA,NA
106,2023,1,141.84118936288152,-120.349151897066,404.031530622829,Predicción,NA,NA,NA
106,2023,2,138.41887896764095,-124.209530562169,401.047288497451,Predicción,NA,NA,NA
106,2023,3,135.80195652635643,-127.082259103483,398.686172156196,Predicción,NA,NA,NA
106,2023,4,133.8008864091565,-129.232787169332,396.834559987645,Predicción,NA,NA,NA
106,2023,5,132.27073727260625,-130.850287011686,395.391761556899,Predicción,NA,NA,NA
106,2023,6,131.10068512902532,-132.071400834882,394.272771092932,Predicción,NA,NA,NA
106,2023,7,130.20598670650108,-132.995951106812,393.407924519814,Predicción,NA,NA,NA
106,2023,8,129.52184175479195,-133.697549260877,392.741232770461,Predicción,NA,NA,NA
106,2023,9,128.99869976284725,-134.230895834759,392.228295360453,Predicción,NA,NA,NA
106,2023,10,128.5986711679535,-134.636891000296,391.834233336203,Predicción,NA,NA,NA
106,2023,11,128.29278313144204,-134.946267706861,391.531833969745,Predicción,NA,NA,NA
106,2023,12,128.05888112524744,-135.182209563122,391.299971813617,Predicción,NA,NA,NA
106,2023,13,127.88002434769643,-135.362259060642,391.122307756035,Predicción,NA,NA,NA
106,2023,14,127.74325875343588,-135.499722051527,390.986239558399,Predicción,NA,NA,NA
107,2022,45,433.2378148465807,150.631880248915,715.843749444246,Predicción,NA,NA,NA
107,2022,46,384.60444904536496,27.0834747505669,742.125423340163,Predicción,NA,NA,NA
107,2022,47,346.91926865572077,-48.827646708598,742.666184020039,Predicción,NA,NA,NA
107,2022,48,317.71765372318976,-99.3015681634089,734.736875609788,Predicción,NA,NA,NA
107,2022,49,295.08981153559745,-134.196054709779,724.375677780974,Predicción,NA,NA,NA
107,2022,50,277.55587571562376,-158.929815761624,714.041567192872,Predicción,NA,NA,NA
107,2022,51,263.96912260013954,-176.78315377092,704.721398971199,Predicción,NA,NA,NA
107,2022,52,253.44097523399972,-189.853415959207,696.735366427206,Predicción,NA,NA,NA
107,2023,1,245.28289022126515,-199.530918098091,690.096698540621,Predicción,NA,NA,NA
107,2023,2,238.96132681980157,-206.762317779854,684.684971419456,Predicción,NA,NA,NA
107,2023,3,234.06285324710115,-212.206205853652,680.331912347854,Predicción,NA,NA,NA
107,2023,4,230.2671081412482,-216.329121796815,676.863338079311,Predicción,NA,NA,NA
107,2023,5,227.3258488500066,-219.466713755856,674.118411455869,Predicción,NA,NA,NA
107,2023,6,225.04671630104397,-221.863691643569,671.957124245656,Predicción,NA,NA,NA
107,2023,7,223.2806546718606,-223.700497876169,670.26180721989,Predicción,NA,NA,NA
107,2023,8,221.91216310277943,-225.111462241693,668.935788447251,Predicción,NA,NA,NA
107,2023,9,220.85174191265807,-226.197384030681,667.900867855997,Predicción,NA,NA,NA
107,2023,10,220.03003929799502,-227.034397629206,667.094476225196,Predicción,NA,NA,NA
107,2023,11,219.39331570812897,-227.680314356223,666.46694577248,Predicción,NA,NA,NA
107,2023,12,218.89992926556766,-228.179220672421,665.979079203556,Predicción,NA,NA,NA
107,2023,13,218.51761237708155,-228.564851903421,665.600076657584,Predicción,NA,NA,NA
107,2023,14,218.22136142526594,-228.863092920661,665.305815771192,Predicción,NA,NA,NA
108,2022,45,169.29011895267217,59.4987229558553,279.081514949489,Predicción,NA,NA,NA
108,2022,46,150.15001531356728,11.2739029925878,289.026127634547,Predicción,NA,NA,NA
108,2022,47,135.32422288607626,-18.3832560189274,289.03170179108,Predicción,NA,NA,NA
108,2022,48,123.8402662028966,-38.1153260168161,285.795858422609,Predicción,NA,NA,NA
108,2022,49,114.94487246619465,-51.7637786830398,281.653523615429,Predicción,NA,NA,NA
108,2022,50,108.0545617558753,-61.4419339820052,277.551057493756,Predicción,NA,NA,NA
108,2022,51,102.71737454527928,-68.4300166727714,273.86476576333,Predicción,NA,NA,NA
108,2022,52,98.58322609849183,-73.547093406725,270.713545603709,Predicción,NA,NA,NA
108,2023,1,95.38094319071907,-77.3364428955029,268.098329276941,Predicción,NA,NA,NA
108,2023,2,92.90047691007975,-80.1681900364638,265.969143856623,Predicción,NA,NA,NA
108,2023,3,90.97912481640483,-82.2999668895469,264.258216522356,Predicción,NA,NA,NA
108,2023,4,89.49085872035553,-83.9143641162008,262.896081556912,Predicción,NA,NA,NA
108,2023,5,88.33805805464654,-85.1427987471989,261.818914856492,Predicción,NA,NA,NA
108,2023,6,87.44510660034217,-86.0811143402161,260.9713275409,Predicción,NA,NA,NA
108,2023,7,86.75343255515597,-86.8000009270679,260.30686603738,Predicción,NA,NA,NA
108,2023,8,86.21766660452326,-87.3520922048461,259.787425413892,Predicción,NA,NA,NA
108,2023,9,85.80266598992003,-87.7768871887625,259.382219168602,Predicción,NA,NA,NA
108,2023,10,85.48120937268322,-88.1042201083384,259.066638853705,Predicción,NA,NA,NA
108,2023,11,85.23221129140536,-88.3567438431474,258.821166425958,Predicción,NA,NA,NA
108,2023,12,85.03933909293269,-88.5517313799347,258.6304095658,Predicción,NA,NA,NA
108,2023,13,84.88994161664382,-88.7023980351799,258.482281268467,Predicción,NA,NA,NA
108,2023,14,84.77421936067209,-88.8188817870757,258.36732050842,Predicción,NA,NA,NA
109,2022,45,198.80705032000378,76.4158419302225,321.198258709785,Predicción,NA,NA,NA
109,2022,46,177.3722239083543,21.5293723256254,333.215075491083,Predicción,NA,NA,NA
109,2022,47,160.47623473820818,-12.9308561090255,333.883325585442,Predicción,NA,NA,NA
109,2022,48,147.15798132410333,-36.3174315723141,330.633394220521,Predicción,NA,NA,NA
109,2022,49,136.65987599176063,-52.8020480289779,326.121800012499,Predicción,NA,NA,NA
109,2022,50,128.38475070752156,-64.7033480709714,321.472849486014,Predicción,NA,NA,NA
109,2022,51,121.86188812403371,-73.4453788859446,317.169155134012,Predicción,NA,NA,NA
109,2022,52,116.72024557221604,-79.9532608330832,313.393751977515,Predicción,NA,NA,NA
109,2023,1,112.66734888885127,-84.850292706604,310.184990484306,Predicción,NA,NA,NA
109,2023,2,109.47265548873882,-88.5676663014192,307.512977278897,Predicción,NA,NA,NA
109,2023,3,106.95444031621466,-91.4099483728514,305.318829005281,Predicción,NA,NA,NA
109,2023,4,104.9694587042366,-93.5960183789948,303.534935787468,Predicción,NA,NA,NA
109,2023,5,103.40479812920657,-95.285520128318,302.095116386731,Predicción,NA,NA,NA
109,2023,6,102.17145536155559,-96.5963918574453,300.939302580556,Predicción,NA,NA,NA
109,2023,7,101.19927365851255,-97.6167299543518,300.015277271377,Predicción,NA,NA,NA
109,2023,8,100.43295200931543,-98.4129670844771,299.278871103108,Predicción,NA,NA,NA
109,2023,9,99.82889942512253,-99.0356050008193,298.693403851064,Predicción,NA,NA,NA
109,2023,10,99.3527553349061,-99.5232959730373,298.228806642849,Predicción,NA,NA,NA
109,2023,11,98.97743503899021,-99.9057904377395,297.86066051572,Predicción,NA,NA,NA
109,2023,12,98.68158903896455,-100.206093884824,297.569271962753,Predicción,NA,NA,NA
109,2023,13,98.44838860540527,-100.442063845404,297.338841056214,Predicción,NA,NA,NA
109,2023,14,98.26456850235327,-100.627604738987,297.156741743693,Predicción,NA,NA,NA
110,2022,45,209.052476648736,66.1950198159932,351.909933481479,Predicción,NA,NA,NA
110,2022,46,183.46354816970563,4.56729517554271,362.359801163868,Predicción,NA,NA,NA
110,2022,47,164.1751525501014,-32.2740724355833,360.624377535786,Predicción,NA,NA,NA
110,2022,48,149.63596596855896,-56.1205143943768,355.392446331495,Predicción,NA,NA,NA
110,2022,49,138.6766331851701,-72.1851274105671,349.538393780907,Predicción,NA,NA,NA
110,2022,50,130.41571883597678,-83.2924464621396,344.123884134093,Predicción,NA,NA,NA
110,2022,51,124.18881549856343,-91.1198640343581,339.497495031485,Predicción,NA,NA,NA
110,2022,52,119.49510684423318,-96.717678979711,335.707892668177,Predicción,NA,NA,NA
110,2023,1,115.95708806700799,-100.767715027714,332.68189116173,Predicción,NA,NA,NA
110,2023,2,113.29020399092676,-103.72498027428,330.305388256133,Predicción,NA,NA,NA
110,2023,3,111.27996291446935,-105.900037939127,328.459963768066,Predicción,NA,NA,NA
110,2023,4,109.7646855082558,-107.508905580962,327.038276597473,Predicción,NA,NA,NA
110,2023,5,108.62250129728166,-108.704248189392,325.949250783955,Predicción,NA,NA,NA
110,2023,6,107.76154688296187,-109.59540049378,325.118494259703,Predicción,NA,NA,NA
110,2023,7,107.11257756924272,-110.261525857379,324.486680995865,Predicción,NA,NA,NA
110,2023,8,106.62339816189645,-110.76045243234,324.007248756132,Predicción,NA,NA,NA
110,2023,9,106.25466502226575,-111.134723549321,323.644053593852,Predicción,NA,NA,NA
110,2023,10,105.97672174374652,-111.415813347936,323.369256835429,Predicción,NA,NA,NA
110,2023,11,105.76721395133224,-111.627108918358,323.161536821022,Predicción,NA,NA,NA
110,2023,12,105.60929138772086,-111.786047259962,323.004630035404,Predicción,NA,NA,NA
110,2023,13,105.49025268366984,-111.905663109386,322.886168476725,Predicción,NA,NA,NA
110,2023,14,105.40052381441832,-111.995719901973,322.79676753081,Predicción,NA,NA,NA
111,2022,45,164.9637509238347,62.4503002405634,267.477201607106,Predicción,NA,NA,NA
111,2022,46,146.88884641652555,16.5861305763799,277.191562256671,Predicción,NA,NA,NA
111,2022,47,132.70675575288666,-12.0754069252061,277.488918430979,Predicción,NA,NA,NA
111,2022,48,121.5790789504814,-31.4373432479261,274.595501148889,Predicción,NA,NA,NA
111,2022,49,112.84798323578119,-45.024349296684,270.720315768246,Predicción,NA,NA,NA
