id_zona,nombre_zona,CMUN,dist,secc
153,Lucero,079,10,067
153,Lucero,079,10,068
153,Lucero,079,10,069
153,Lucero,079,10,070
153,Lucero,079,10,071
153,Lucero,079,10,072
153,Lucero,079,10,073
153,Lucero,079,10,074
153,Lucero,079,10,075
153,Lucero,079,10,076
153,Lucero,079,10,077
153,Lucero,079,10,078
153,Lucero,079,10,212
153,Lucero,079,10,213
153,Lucero,079,10,218
154,Luis Vives,005,03,001
154,Luis Vives,005,03,002
154,Luis Vives,005,03,004
154,Luis Vives,005,03,009
154,Luis Vives,005,03,010
154,Luis Vives,005,03,012
154,Luis Vives,005,03,013
154,Luis Vives,005,03,015
154,Luis Vives,005,04,001
154,Luis Vives,005,04,006
154,Luis Vives,005,04,007
154,Luis Vives,005,04,008
154,Luis Vives,005,04,009
154,Luis Vives,005,04,010
154,Luis Vives,005,04,011
155,Majadahonda,080,01,001
155,Majadahonda,080,01,002
155,Majadahonda,080,01,003
155,Majadahonda,080,01,004
155,Majadahonda,080,01,005
155,Majadahonda,080,01,006
155,Majadahonda,080,01,007
155,Majadahonda,080,01,008
155,Majadahonda,080,01,009
155,Majadahonda,080,01,010
155,Majadahonda,080,01,011
155,Majadahonda,080,01,012
155,Majadahonda,080,01,013
155,Majadahonda,080,01,014
155,Majadahonda,080,01,015
155,Majadahonda,080,01,016
155,Majadahonda,080,01,017
155,Majadahonda,080,02,001
155,Majadahonda,080,02,002
155,Majadahonda,080,02,003
155,Majadahonda,080,02,004
155,Majadahonda,080,02,005
155,Majadahonda,080,02,006
155,Majadahonda,080,02,007
155,Majadahonda,080,02,009
155,Majadahonda,080,02,010
155,Majadahonda,080,02,011
155,Majadahonda,080,02,012
155,Majadahonda,080,02,013
155,Majadahonda,080,02,014
155,Majadahonda,080,02,016
155,Majadahonda,080,02,017
155,Majadahonda,080,02,019
156,Manuel Merino,005,04,002
156,Manuel Merino,005,04,003
156,Manuel Merino,005,04,004
156,Manuel Merino,005,04,005
156,Manuel Merino,005,05,001
156,Manuel Merino,005,05,012
156,Manuel Merino,005,05,014
156,Manuel Merino,005,06,001
156,Manuel Merino,005,06,002
157,Manzanares El Real,023,01,001
157,Manzanares El Real,023,01,002
157,Manzanares El Real,023,01,003
157,Manzanares El Real,082,01,001
157,Manzanares El Real,082,01,002
157,Manzanares El Real,082,01,003
158,Maqueda,079,10,120
158,Maqueda,079,10,121
158,Maqueda,079,10,122
158,Maqueda,079,10,123
158,Maqueda,079,10,124
158,Maqueda,079,10,125
158,Maqueda,079,10,126
158,Maqueda,079,10,127
158,Maqueda,079,10,128
158,Maqueda,079,10,129
158,Maqueda,079,10,130
158,Maqueda,079,10,131
158,Maqueda,079,10,132
158,Maqueda,079,10,133
158,Maqueda,079,10,134
158,Maqueda,079,10,135
158,Maqueda,079,10,136
158,Maqueda,079,10,137
158,Maqueda,079,10,138
158,Maqueda,079,10,139
158,Maqueda,079,10,140
158,Maqueda,079,10,142
158,Maqueda,079,10,143
158,Maqueda,079,10,207
159,Mar Báltico,079,16,037
159,Mar Báltico,079,16,038
159,Mar Báltico,079,16,039
159,Mar Báltico,079,16,040
159,Mar Báltico,079,16,041
159,Mar Báltico,079,16,042
159,Mar Báltico,079,16,043
159,Mar Báltico,079,16,044
159,Mar Báltico,079,16,045
159,Mar Báltico,079,16,046
159,Mar Báltico,079,16,047
159,Mar Báltico,079,16,048
159,Mar Báltico,079,16,049
159,Mar Báltico,079,16,050
159,Mar Báltico,079,16,051
159,Mar Báltico,079,16,052
159,Mar Báltico,079,16,053
159,Mar Báltico,079,16,054
159,Mar Báltico,079,16,055
159,Mar Báltico,079,16,056
159,Mar Báltico,079,16,057
159,Mar Báltico,079,16,058
159,Mar Báltico,079,16,059
159,Mar Báltico,079,16,060
159,Mar Báltico,079,16,061
159,Mar Báltico,079,16,062
159,Mar Báltico,079,16,063
159,Mar Báltico,079,16,064
159,Mar Báltico,079,16,065
159,Mar Báltico,079,16,066
159,Mar Báltico,079,16,067
159,Mar Báltico,079,16,071
159,Mar Báltico,079,16,072
159,Mar Báltico,079,16,073
159,Mar Báltico,079,16,074
159,Mar Báltico,079,16,075
159,Mar Báltico,079,16,076
159,Mar Báltico,079,16,077
159,Mar Báltico,079,16,078
159,Mar Báltico,079,16,096
159,Mar Báltico,079,16,097
159,Mar Báltico,079,16,107
160,Marqués de la Valdavia,006,01,023
160,Marqués de la Valdavia,006,01,024
160,Marqués de la Valdavia,006,01,025
160,Marqués de la Valdavia,006,01,026
160,Marqués de la Valdavia,006,01,027
160,Marqués de la Valdavia,006,01,028
160,Marqués de la Valdavia,006,01,029
160,Marqués de la Valdavia,006,01,047
160,Marqués de la Valdavia,006,01,051
160,Marqués de la Valdavia,006,01,052
161,Martín de Vargas,079,02,020
161,Martín de Vargas,079,02,021
161,Martín de Vargas,079,02,022
161,Martín de Vargas,079,02,023
161,Martín de Vargas,079,02,024
161,Martín de Vargas,079,02,025
161,Martín de Vargas,079,02,026
161,Martín de Vargas,079,02,027
161,Martín de Vargas,079,02,028
161,Martín de Vargas,079,02,029
161,Martín de Vargas,079,02,030
161,Martín de Vargas,079,02,031
161,Martín de Vargas,079,02,088
161,Martín de Vargas,079,02,092
162,Martínez de la Riva,079,13,041
162,Martínez de la Riva,079,13,042
162,Martínez de la Riva,079,13,043
162,Martínez de la Riva,079,13,044
162,Martínez de la Riva,079,13,052
162,Martínez de la Riva,079,13,053
162,Martínez de la Riva,079,13,054
162,Martínez de la Riva,079,13,079
162,Martínez de la Riva,079,13,080
162,Martínez de la Riva,079,13,083
163,María Curie,074,06,001
163,María Curie,074,06,002
163,María Curie,074,06,003
163,María Curie,074,06,004
163,María Curie,074,06,005
163,María Curie,074,06,006
163,María Curie,074,06,008
163,María Curie,074,06,010
164,María Montessori,074,05,001
164,María Montessori,074,05,002
164,María Montessori,074,05,003
164,María Montessori,074,05,004
164,María Montessori,074,05,005
164,María Montessori,074,05,006
164,María Montessori,074,05,008
164,María Montessori,074,05,013
164,María Montessori,074,05,014
164,María Montessori,074,05,015
165,María de Guzmán,005,06,004
165,María de Guzmán,005,06,005
165,María de Guzmán,005,06,006
165,María de Guzmán,005,06,007
165,María de Guzmán,005,06,008
165,María de Guzmán,005,06,014
165,María de Guzmán,005,06,015
165,María de Guzmán,005,06,016
165,María de Guzmán,005,06,019
165,María de Guzmán,005,06,020
165,María de Guzmán,005,06,021
165,María de Guzmán,005,06,022
165,María de Guzmán,005,07,005
165,María de Guzmán,005,07,006
165,María de Guzmán,005,07,007
165,María de Guzmán,005,07,008
166,Meco,032,01,001
166,Meco,032,01,002
166,Meco,032,01,003
166,Meco,083,01,001
166,Meco,083,01,002
166,Meco,083,01,003
166,Meco,083,01,004
166,Meco,083,01,005
166,Meco,137,01,001
166,Meco,156,01,001
167,Media Legua,079,14,022
167,Media Legua,079,14,023
167,Media Legua,079,14,024
167,Media Legua,079,14,025
167,Media Legua,079,14,026
167,Media Legua,079,14,027
167,Media Legua,079,14,030
167,Media Legua,079,14,031
167,Media Legua,079,14,032
167,Media Legua,079,14,033
167,Media Legua,079,14,034
167,Media Legua,079,14,035
167,Media Legua,079,14,036
167,Media Legua,079,14,037
167,Media Legua,079,14,038
167,Media Legua,079,14,039
167,Media Legua,079,14,040
167,Media Legua,079,14,041
167,Media Legua,079,14,042
167,Media Legua,079,14,043
167,Media Legua,079,14,044
167,Media Legua,079,14,082
167,Media Legua,079,14,083
167,Media Legua,079,14,084
168,Mejorada del Campo,075,01,001
168,Mejorada del Campo,075,01,002
168,Mejorada del Campo,075,01,003
168,Mejorada del Campo,084,01,001
168,Mejorada del Campo,084,01,002
168,Mejorada del Campo,084,01,003
168,Mejorada del Campo,084,01,004
168,Mejorada del Campo,084,01,005
168,Mejorada del Campo,084,01,006
168,Mejorada del Campo,084,01,007
168,Mejorada del Campo,084,01,008
168,Mejorada del Campo,084,01,009
168,Mejorada del Campo,084,01,010
168,Mejorada del Campo,167,01,001
168,Mejorada del Campo,167,01,002
168,Mejorada del Campo,167,01,003
168,Mejorada del Campo,167,01,004
168,Mejorada del Campo,167,01,005
169,Mendiguchía Carriche,074,01,001
169,Mendiguchía Carriche,074,01,002
169,Mendiguchía Carriche,074,01,003
169,Mendiguchía Carriche,074,01,024
169,Mendiguchía Carriche,074,01,025
169,Mendiguchía Carriche,074,02,004
169,Mendiguchía Carriche,074,02,005
169,Mendiguchía Carriche,074,02,006
169,Mendiguchía Carriche,074,02,007
169,Mendiguchía Carriche,074,02,008
169,Mendiguchía Carriche,074,02,009
169,Mendiguchía Carriche,074,02,010
169,Mendiguchía Carriche,074,02,011
169,Mendiguchía Carriche,074,02,012
169,Mendiguchía Carriche,074,04,035
169,Mendiguchía Carriche,074,04,036
169,Mendiguchía Carriche,074,04,037
169,Mendiguchía Carriche,074,05,007
170,Miguel Servet,007,01,001
170,Miguel Servet,007,01,003
170,Miguel Servet,007,01,004
170,Miguel Servet,007,01,014
170,Miguel Servet,007,04,002
170,Miguel Servet,007,04,003
170,Miguel Servet,007,04,004
170,Miguel Servet,007,04,005
170,Miguel Servet,007,04,006
170,Miguel Servet,007,04,007
170,Miguel Servet,007,04,008
170,Miguel Servet,007,04,009
170,Miguel Servet,007,04,022
171,Miguel de Cervantes,005,06,017
171,Miguel de Cervantes,005,08,015
171,Miguel de Cervantes,005,08,016
171,Miguel de Cervantes,005,08,017
171,Miguel de Cervantes,005,08,020
171,Miguel de Cervantes,005,08,021
171,Miguel de Cervantes,005,08,022
171,Miguel de Cervantes,005,08,023
171,Miguel de Cervantes,005,08,025
171,Miguel de Cervantes,005,08,028
172,Miraflores,006,01,007
172,Miraflores,006,01,008
172,Miraflores,006,01,009
172,Miraflores,006,01,011
172,Miraflores,006,01,012
172,Miraflores,006,01,013
172,Miraflores,006,01,014
172,Miraflores,006,01,015
172,Miraflores,006,01,032
172,Miraflores,006,01,038
172,Miraflores,006,01,045
172,Miraflores,006,01,046
172,Miraflores,006,01,049
173,Mirasierra,079,08,131
173,Mirasierra,079,08,132
173,Mirasierra,079,08,133
173,Mirasierra,079,08,134
173,Mirasierra,079,08,135
173,Mirasierra,079,08,136
173,Mirasierra,079,08,137
173,Mirasierra,079,08,138
173,Mirasierra,079,08,139
173,Mirasierra,079,08,147
173,Mirasierra,079,08,152
173,Mirasierra,079,08,154
173,Mirasierra,079,08,155
173,Mirasierra,079,08,156
173,Mirasierra,079,08,158
173,Mirasierra,079,08,163
174,Monforte de Lemos,079,08,046
174,Monforte de Lemos,079,08,047
174,Monforte de Lemos,079,08,048
174,Monforte de Lemos,079,08,053
174,Monforte de Lemos,079,08,064
174,Monforte de Lemos,079,08,065
174,Monforte de Lemos,079,08,066
174,Monforte de Lemos,079,08,067
174,Monforte de Lemos,079,08,068
174,Monforte de Lemos,079,08,069
174,Monforte de Lemos,079,08,071
174,Monforte de Lemos,079,08,072
174,Monforte de Lemos,079,08,073
174,Monforte de Lemos,079,08,074
174,Monforte de Lemos,079,08,075
175,Monovar,079,16,036
175,Monovar,079,16,069
175,Monovar,079,16,070
175,Monovar,079,16,079
175,Monovar,079,16,080
175,Monovar,079,16,081
175,Monovar,079,16,082
175,Monovar,079,16,083
175,Monovar,079,16,085
175,Monovar,079,16,086
175,Monovar,079,16,087
175,Monovar,079,16,088
175,Monovar,079,16,089
175,Monovar,079,16,090
176,Montecarmelo,079,08,129
176,Montecarmelo,079,08,130
176,Montecarmelo,079,08,164
176,Montecarmelo,079,08,165
176,Montecarmelo,079,08,169
177,Monterrozas,127,01,007
177,Monterrozas,127,01,009
177,Monterrozas,127,01,018
177,Monterrozas,127,01,019
177,Monterrozas,127,01,023
177,Monterrozas,127,01,025
177,Monterrozas,127,01,026
177,Monterrozas,127,01,029
177,Monterrozas,127,01,030
177,Monterrozas,127,01,031
177,Monterrozas,127,01,034
177,Monterrozas,127,01,035
177,Monterrozas,127,01,036
177,Monterrozas,127,01,037
177,Monterrozas,127,01,038
177,Monterrozas,127,01,041
177,Monterrozas,127,01,042
177,Monterrozas,127,01,043
177,Monterrozas,127,01,044
178,Montesa,079,04,067
178,Montesa,079,04,087
178,Montesa,079,04,088
178,Montesa,079,04,089
178,Montesa,079,04,090
178,Montesa,079,04,091
178,Montesa,079,04,092
178,Montesa,079,04,093
178,Montesa,079,04,094
178,Montesa,079,04,099
178,Montesa,079,04,100
178,Montesa,079,04,101
178,Montesa,079,04,102
178,Montesa,079,04,103
178,Montesa,079,04,104
178,Montesa,079,04,105
178,Montesa,079,04,106
178,Montesa,079,04,107
178,Montesa,079,04,108
178,Montesa,079,04,109
179,Moralzarzal,090,01,001
179,Moralzarzal,090,01,002
179,Moralzarzal,090,01,003
179,Moralzarzal,090,01,004
179,Moralzarzal,090,01,005
180,Morata de Tajuña,091,01,001
180,Morata de Tajuña,091,01,002
180,Morata de Tajuña,091,02,001
180,Morata de Tajuña,091,02,002
181,María Jesús Hereza,074,01,020
181,María Jesús Hereza,074,01,021
181,María Jesús Hereza,074,01,022
181,María Jesús Hereza,074,01,023
181,María Jesús Hereza,074,03,001
181,María Jesús Hereza,074,03,002
181,María Jesús Hereza,074,03,003
181,María Jesús Hereza,074,03,004
181,María Jesús Hereza,074,03,005
181,María Jesús Hereza,074,03,006
181,María Jesús Hereza,074,03,007
181,María Jesús Hereza,074,03,008
181,María Jesús Hereza,074,03,009
181,María Jesús Hereza,074,03,010
181,María Jesús Hereza,074,03,011
181,María Jesús Hereza,074,03,012
181,María Jesús Hereza,074,03,013
181,María Jesús Hereza,074,03,014
181,María Jesús Hereza,074,03,015
181,María Jesús Hereza,074,03,016
181,María Jesús Hereza,074,03,017
181,María Jesús Hereza,074,03,018
181,María Jesús Hereza,074,03,019
182,Méndez Álvaro,079,02,052
182,Méndez Álvaro,079,02,083
182,Méndez Álvaro,079,02,098
183,Navalcarnero,004,01,001
183,Navalcarnero,004,01,002
183,Navalcarnero,004,01,003
183,Navalcarnero,096,01,001
183,Navalcarnero,096,01,002
183,Navalcarnero,096,01,003
183,Navalcarnero,096,01,004
183,Navalcarnero,096,01,005
183,Navalcarnero,096,01,006
183,Navalcarnero,096,01,007
183,Navalcarnero,096,01,008
183,Navalcarnero,096,01,009
183,Navalcarnero,096,01,010
183,Navalcarnero,174,01,001
184,Navas del Rey,042,01,001
184,Navas del Rey,051,01,001
184,Navas del Rey,099,01,001
185,Nuestra Señora del Pilar,005,02,003
185,Nuestra Señora del Pilar,005,02,004
185,Nuestra Señora del Pilar,005,02,005
185,Nuestra Señora del Pilar,005,02,006
185,Nuestra Señora del Pilar,005,02,007
185,Nuestra Señora del Pilar,005,02,016
185,Nuestra Señora del Pilar,005,03,005
185,Nuestra Señora del Pilar,005,03,006
185,Nuestra Señora del Pilar,005,03,007
185,Nuestra Señora del Pilar,005,03,008
185,Nuestra Señora del Pilar,005,03,011
185,Nuestra Señora del Pilar,005,03,014
186,Numancia,079,13,172
186,Numancia,079,13,173
186,Numancia,079,13,176
186,Numancia,079,13,177
186,Numancia,079,13,181
186,Numancia,079,13,182
186,Numancia,079,13,183
186,Numancia,079,13,184
186,Numancia,079,13,185
186,Numancia,079,13,186
186,Numancia,079,13,187
186,Numancia,079,13,189
186,Numancia,079,13,190
186,Numancia,079,13,191
186,Numancia,079,13,202
186,Numancia,079,13,212
187,Nuñez Morgado,079,05,075
187,Nuñez Morgado,079,05,076
187,Nuñez Morgado,079,05,077
187,Nuñez Morgado,079,05,078
187,Nuñez Morgado,079,05,085
187,Nuñez Morgado,079,05,086
187,Nuñez Morgado,079,05,087
187,Nuñez Morgado,079,05,088
187,Nuñez Morgado,079,05,089
187,Nuñez Morgado,079,05,090
187,Nuñez Morgado,079,05,091
187,Nuñez Morgado,079,05,092
187,Nuñez Morgado,079,05,093
187,Nuñez Morgado,079,05,094
187,Nuñez Morgado,079,05,100
187,Nuñez Morgado,079,05,101
188,Opañel,079,11,022
188,Opañel,079,11,023
188,Opañel,079,11,024
188,Opañel,079,11,025
188,Opañel,079,11,026
188,Opañel,079,11,028
188,Opañel,079,11,029
188,Opañel,079,11,030
188,Opañel,079,11,031
188,Opañel,079,11,032
188,Opañel,079,11,033
188,Opañel,079,11,034
188,Opañel,079,11,035
188,Opañel,079,11,036
188,Opañel,079,11,184
189,Orcasitas,079,12,001
189,Orcasitas,079,12,002
189,Orcasitas,079,12,003
189,Orcasitas,079,12,005
189,Orcasitas,079,12,006
189,Orcasitas,079,12,007
189,Orcasitas,079,12,008
189,Orcasitas,079,12,009
189,Orcasitas,079,12,010
189,Orcasitas,079,12,011
189,Orcasitas,079,12,012
189,Orcasitas,079,12,013
189,Orcasitas,079,12,014
189,Orcasitas,079,12,015
189,Orcasitas,079,12,016
189,Orcasitas,079,12,101
189,Orcasitas,079,12,102
189,Orcasitas,079,12,106
190,Orcasur,079,12,018
190,Orcasur,079,12,019
190,Orcasur,079,12,020
190,Orcasur,079,12,021
190,Orcasur,079,12,022
190,Orcasur,079,12,023
190,Orcasur,079,12,024
190,Orcasur,079,12,099
191,Pacífico,079,03,002
191,Pacífico,079,03,003
191,Pacífico,079,03,004
191,Pacífico,079,03,005
191,Pacífico,079,03,006
191,Pacífico,079,03,007
191,Pacífico,079,03,008
191,Pacífico,079,03,009
191,Pacífico,079,03,010
191,Pacífico,079,03,011
191,Pacífico,079,03,012
191,Pacífico,079,03,013
191,Pacífico,079,03,015
191,Pacífico,079,03,016
191,Pacífico,079,03,017
191,Pacífico,079,03,018
191,Pacífico,079,03,019
191,Pacífico,079,03,020
191,Pacífico,079,03,073
191,Pacífico,079,03,074
191,Pacífico,079,03,076
191,Pacífico,079,03,077
191,Pacífico,079,03,078
191,Pacífico,079,03,079
191,Pacífico,079,03,080
191,Pacífico,079,03,089
192,Palma Universidad,079,01,090
192,Palma Universidad,079,01,091
192,Palma Universidad,079,01,092
192,Palma Universidad,079,01,093
192,Palma Universidad,079,01,094
192,Palma Universidad,079,01,096
192,Palma Universidad,079,01,097
192,Palma Universidad,079,01,098
192,Palma Universidad,079,01,099
192,Palma Universidad,079,01,100
192,Palma Universidad,079,01,101
192,Palma Universidad,079,01,102
192,Palma Universidad,079,01,103
192,Palma Universidad,079,01,104
192,Palma Universidad,079,01,105
192,Palma Universidad,079,01,106
192,Palma Universidad,079,01,109
192,Palma Universidad,079,01,110
192,Palma Universidad,079,01,111
192,Palma Universidad,079,01,113
192,Palma Universidad,079,01,114
193,Palomares,074,02,001
193,Palomares,074,02,002
193,Palomares,074,02,003
193,Palomares,074,02,013
193,Palomares,074,02,014
193,Palomares,074,02,015
193,Palomares,074,02,016
193,Palomares,074,02,017
193,Palomares,074,02,019
193,Palomares,074,02,020
193,Palomares,074,02,021
193,Palomares,074,02,022
194,Panaderas,058,02,003
194,Panaderas,058,02,007
194,Panaderas,058,02,008
194,Panaderas,058,02,010
194,Panaderas,058,02,011
194,Panaderas,058,02,012
194,Panaderas,058,02,016
194,Panaderas,058,04,001
194,Panaderas,058,04,002
194,Panaderas,058,04,003
194,Panaderas,058,04,004
194,Panaderas,058,04,005
194,Panaderas,058,04,006
194,Panaderas,058,04,007
194,Panaderas,058,04,008
194,Panaderas,058,04,009
194,Panaderas,058,04,010
194,Panaderas,058,04,011
194,Panaderas,058,04,012
194,Panaderas,058,04,013
194,Panaderas,058,04,014
194,Panaderas,058,04,015
194,Panaderas,058,04,016
195,Paracuellos del Jarama,104,01,001
195,Paracuellos del Jarama,104,01,002
195,Paracuellos del Jarama,104,01,003
195,Paracuellos del Jarama,104,01,004
195,Paracuellos del Jarama,104,01,005
195,Paracuellos del Jarama,104,01,006
195,Paracuellos del Jarama,104,01,007
196,Parque Coimbra,092,01,017
196,Parque Coimbra,092,01,018
196,Parque Coimbra,092,01,019
196,Parque Coimbra,092,01,020
196,Parque Coimbra,092,01,022
197,Parque Europa,113,01,003
197,Parque Europa,113,01,004
197,Parque Europa,113,01,009
197,Parque Europa,113,01,010
197,Parque Europa,113,01,011
197,Parque Europa,113,01,012
197,Parque Europa,113,02,001
197,Parque Europa,113,02,002
197,Parque Europa,113,02,003
197,Parque Europa,113,02,005
197,Parque Europa,113,02,006
197,Parque Europa,113,02,008
197,Parque Europa,113,02,009
197,Parque Europa,113,02,010
197,Parque Europa,113,02,013
198,Parque Loranca,058,06,013
198,Parque Loranca,058,09,001
198,Parque Loranca,058,09,002
198,Parque Loranca,058,09,003
198,Parque Loranca,058,09,004
198,Parque Loranca,058,09,005
198,Parque Loranca,058,09,006
198,Parque Loranca,058,09,007
198,Parque Loranca,058,09,008
198,Parque Loranca,058,09,009
198,Parque Loranca,058,09,010
198,Parque Loranca,058,09,011
198,Parque Loranca,058,09,012
199,Parque Oeste,007,01,002
199,Parque Oeste,007,01,015
199,Parque Oeste,007,01,016
199,Parque Oeste,007,01,017
199,Parque Oeste,007,01,018
200,Pavones,079,14,001
200,Pavones,079,14,002
200,Pavones,079,14,003
200,Pavones,079,14,004
200,Pavones,079,14,005
200,Pavones,079,14,006
200,Pavones,079,14,007
200,Pavones,079,14,050
200,Pavones,079,14,051
200,Pavones,079,14,052
200,Pavones,079,14,053
200,Pavones,079,14,054
200,Pavones,079,14,055
200,Pavones,079,14,056
200,Pavones,079,14,057
200,Pavones,079,14,058
200,Pavones,079,14,059
200,Pavones,079,14,088
201,Perales de Tajuña,035,01,001
201,Perales de Tajuña,102,01,001
201,Perales de Tajuña,110,01,001
201,Perales de Tajuña,146,01,001
202,Perales del Río,065,04,027
202,Perales del Río,065,04,028
202,Perales del Río,065,04,029
202,Perales del Río,065,04,033
203,Peña Prieta,079,13,168
203,Peña Prieta,079,13,169
203,Peña Prieta,079,13,170
203,Peña Prieta,079,13,171
203,Peña Prieta,079,13,174
203,Peña Prieta,079,13,175
203,Peña Prieta,079,13,192
203,Peña Prieta,079,13,193
203,Peña Prieta,079,13,194
203,Peña Prieta,079,13,195
203,Peña Prieta,079,13,196
203,Peña Prieta,079,13,197
204,Peñagrande,079,08,008
204,Peñagrande,079,08,009
204,Peñagrande,079,08,010
204,Peñagrande,079,08,011
204,Peñagrande,079,08,020
204,Peñagrande,079,08,021
204,Peñagrande,079,08,022
204,Peñagrande,079,08,023
204,Peñagrande,079,08,024
204,Peñagrande,079,08,025
204,Peñagrande,079,08,026
204,Peñagrande,079,08,027
204,Peñagrande,079,08,049
204,Peñagrande,079,08,050
204,Peñagrande,079,08,051
204,Peñagrande,079,08,052
204,Peñagrande,079,08,148
204,Peñagrande,079,08,149
204,Peñagrande,079,08,157
205,Pilar,079,08,054
205,Pilar,079,08,055
205,Pilar,079,08,056
205,Pilar,079,08,057
205,Pilar,079,08,058
205,Pilar,079,08,059
205,Pilar,079,08,060
205,Pilar,079,08,061
205,Pilar,079,08,062
205,Pilar,079,08,063
205,Pilar,079,08,076
205,Pilar,079,08,077
205,Pilar,079,08,078
205,Pilar,079,08,079
205,Pilar,079,08,080
205,Pilar,079,08,081
205,Pilar,079,08,082
205,Pilar,079,08,083
205,Pilar,079,08,084
205,Pilar,079,08,085
205,Pilar,079,08,086
205,Pilar,079,08,087
205,Pilar,079,08,088
205,Pilar,079,08,089
205,Pilar,079,08,090
205,Pilar,079,08,091
205,Pilar,079,08,092
205,Pilar,079,08,093
205,Pilar,079,08,094
205,Pilar,079,08,095
205,Pilar,079,08,096
205,Pilar,079,08,097
205,Pilar,079,08,098
205,Pilar,079,08,099
205,Pilar,079,08,100
205,Pilar,079,08,102
205,Pilar,079,08,103
205,Pilar,079,08,150
206,Pinto,113,01,001
206,Pinto,113,01,002
206,Pinto,113,01,005
206,Pinto,113,01,006
206,Pinto,113,01,007
206,Pinto,113,01,008
206,Pinto,113,02,004
206,Pinto,113,02,007
206,Pinto,113,02,011
206,Pinto,113,02,012
207,Pintores,106,01,003
207,Pintores,106,01,012
207,Pintores,106,01,013
207,Pintores,106,01,014
207,Pintores,106,01,015
207,Pintores,106,01,017
207,Pintores,106,01,019
207,Pintores,106,01,020
207,Pintores,106,01,026
207,Pintores,106,01,035
207,Pintores,106,01,036
207,Pintores,106,01,041
207,Pintores,106,01,042
207,Pintores,106,01,055
208,Pizarro,074,01,004
208,Pizarro,074,01,005
208,Pizarro,074,01,006
208,Pizarro,074,01,007
208,Pizarro,074,01,008
208,Pizarro,074,01,009
208,Pizarro,074,01,010
208,Pizarro,074,01,011
208,Pizarro,074,01,012
208,Pizarro,074,01,013
208,Pizarro,074,01,014
208,Pizarro,074,01,015
208,Pizarro,074,01,016
208,Pizarro,074,01,017
208,Pizarro,074,01,019
209,Portazgo,079,13,154
209,Portazgo,079,13,156
209,Portazgo,079,13,157
209,Portazgo,079,13,158
209,Portazgo,079,13,160
209,Portazgo,079,13,161
209,Portazgo,079,13,162
209,Portazgo,079,13,163
209,Portazgo,079,13,164
209,Portazgo,079,13,166
209,Portazgo,079,13,178
209,Portazgo,079,13,179
209,Portazgo,079,13,180
209,Portazgo,079,13,198
209,Portazgo,079,13,201
210,Potosí,079,05,051
210,Potosí,079,05,052
210,Potosí,079,05,053
210,Potosí,079,05,054
210,Potosí,079,05,055
210,Potosí,079,05,056
210,Potosí,079,05,057
210,Potosí,079,05,058
210,Potosí,079,05,059
210,Potosí,079,05,060
210,Potosí,079,05,061
210,Potosí,079,05,079
210,Potosí,079,05,080
210,Potosí,079,05,081
210,Potosí,079,05,082
210,Potosí,079,05,083
210,Potosí,079,05,084
210,Potosí,079,05,098
211,Pozo de Tío Raimundo,079,13,002
211,Pozo de Tío Raimundo,079,13,003
211,Pozo de Tío Raimundo,079,13,004
211,Pozo de Tío Raimundo,079,13,005
211,Pozo de Tío Raimundo,079,13,006
211,Pozo de Tío Raimundo,079,13,007
211,Pozo de Tío Raimundo,079,13,008
212,Pozuelo - Estación,079,09,088
212,Pozuelo - Estación,115,01,017
212,Pozuelo - Estación,115,01,025
212,Pozuelo - Estación,115,01,026
212,Pozuelo - Estación,115,02,002
212,Pozuelo - Estación,115,02,003
212,Pozuelo - Estación,115,02,004
212,Pozuelo - Estación,115,02,005
212,Pozuelo - Estación,115,02,006
212,Pozuelo - Estación,115,02,007
212,Pozuelo - Estación,115,02,008
212,Pozuelo - Estación,115,02,009
212,Pozuelo - Estación,115,02,012
212,Pozuelo - Estación,115,02,013
212,Pozuelo - Estación,115,02,014
212,Pozuelo - Estación,115,02,015
212,Pozuelo - Estación,115,02,016
212,Pozuelo - Estación,115,02,017
212,Pozuelo - Estación,115,02,018
212,Pozuelo - Estación,115,02,019
212,Pozuelo - Estación,115,02,020
212,Pozuelo - Estación,115,02,021
213,Pozuelo - Somosaguas,115,01,006
213,Pozuelo - Somosaguas,115,01,012
213,Pozuelo - Somosaguas,115,01,016
213,Pozuelo - Somosaguas,115,01,018
213,Pozuelo - Somosaguas,115,01,022
213,Pozuelo - Somosaguas,115,01,023
213,Pozuelo - Somosaguas,115,01,027
213,Pozuelo - Somosaguas,115,01,028
213,Pozuelo - Somosaguas,115,01,029
213,Pozuelo - Somosaguas,115,02,010
214,Presentación Sabio,092,02,008
214,Presentación Sabio,092,02,019
214,Presentación Sabio,092,02,020
214,Presentación Sabio,092,02,021
214,Presentación Sabio,092,02,026
214,Presentación Sabio,092,02,027
214,Presentación Sabio,092,02,028
214,Presentación Sabio,092,02,029
214,Presentación Sabio,092,02,030
214,Presentación Sabio,092,02,033
214,Presentación Sabio,092,02,034
214,Presentación Sabio,092,02,035
214,Presentación Sabio,092,02,036
214,Presentación Sabio,092,02,037
214,Presentación Sabio,092,02,038
214,Presentación Sabio,092,02,039
215,Prosperidad,079,05,014
215,Prosperidad,079,05,015
215,Prosperidad,079,05,016
215,Prosperidad,079,05,017
215,Prosperidad,079,05,018
215,Prosperidad,079,05,019
215,Prosperidad,079,05,020
215,Prosperidad,079,05,021
215,Prosperidad,079,05,022
