rank_score_spi,score_spi,score_bhn,score_fow,score_opp,score_nbmc,score_ws,score_sh,score_ps,score_abk,score_aic,score_hw,score_eq,score_pr,score_pfc,score_incl,score_aae
97,64.0599975585938,82.6800003051758,64.2699966430664,45.2400016784668,93.6399993896484,84.5100021362305,86.5299987792969,66.0299987792969,80.129997253418,73.879997253418,64.2200012207031,38.8499984741211,28.3500003814697,65.1500015258789,29.6700000762939,57.7799987792969
97,64.9199981689453,83.5,65.4300003051758,45.8199996948242,93.8000030517578,86.5599975585938,87.0899963378906,66.5500030517578,80.6100006103516,76.879997253418,64.8899993896484,39.3300018310547,28.2000007629395,65.1999969482422,30.5799999237061,59.310001373291
94,65.7399978637695,83.7399978637695,66.2399978637695,47.25,93.9599990844727,87.3300018310547,87.129997253418,66.5500030517578,81.1399993896484,78.9199981689453,65.25,39.6300010681152,29.7000007629395,65.6500015258789,32.6699981689453,60.9900016784668
62,66.7600021362305,76.620002746582,66.1699981689453,57.4900016784668,85.5299987792969,87.2799987792969,85.2200012207031,48.4500007629395,77.2600021362305,60.9799995422363,64.9700012207031,61.4700012207031,78.3399963378906,60.9199981689453,41.7599983215332,48.9300003051758
65,67.4800033569336,77.3099975585938,66.7099990844727,58.4099998474121,85.6699981689453,87.75,85.5400009155273,50.2900009155273,76.8499984741211,64.379997253418,64.2300033569336,61.3899993896484,79.0400009155273,61.2599983215332,42.8699989318848,50.4599990844727
60,68.6399993896484,77.5199966430664,69.2600021362305,59.1300010681152,85.5,87.4199981689453,85.370002746582,51.7999992370605,76.8399963378906,73.9899978637695,64.3199996948242,61.8699989318848,79.2799987792969,61.3800010681152,44.0800018310547,51.7799987792969
59,68.9800033569336,78.0100021362305,69.9199981689453,59.0099983215332,85.4800033569336,87.6999969482422,85.9100036621094,52.9300003051758,76.3000030517578,76.3600006103516,64.4000015258789,62.5900001525879,77.4000015258789,62.1300010681152,43.8199996948242,52.6800003051758
58,69.7799987792969,78.2900009155273,71.3499984741211,59.689998626709,86.3000030517578,87.7699966430664,86.0699996948242,53.0299987792969,76.6999969482422,81.0400009155273,64.6999969482422,62.9599990844727,77.25,62.5900001525879,44.1699981689453,54.7299995422363
59,70.0699996948242,78.4700012207031,71.9000015258789,59.8499984741211,86.5400009155273,88.0199966430664,86.4499969482422,52.8600006103516,77.0800018310547,81.6800003051758,65.0800018310547,63.7599983215332,77.0500030517578,62.9599990844727,43.810001373291,55.5800018310547
60,70.3899993896484,79.1500015258789,71.6699981689453,60.3600006103516,87.4100036621094,89.0599975585938,86.6800003051758,53.4700012207031,77.4599990844727,79.2300033569336,65.4700012207031,64.5400009155273,75.4700012207031,63.2000007629395,46.6500015258789,56.1100006103516
62,70.5800018310547,79.7099990844727,71.870002746582,60.1599998474121,87.7900009155273,89.8399963378906,87.4499969482422,53.75,77.1900024414062,79.9000015258789,65.370002746582,65.0299987792969,75.6900024414062,63.1599998474121,44.8499984741211,56.939998626709
65,70.7300033569336,79.6100006103516,73.3199996948242,59.2599983215332,87.870002746582,90.4499969482422,87.620002746582,52.4900016784668,78.2099990844727,84.5800018310547,64.9199981689453,65.5500030517578,73.6600036621094,63.4000015258789,42.3300018310547,57.6599998474121
69,70.1600036621094,79.379997253418,73.1900024414062,57.9099998474121,87.9300003051758,90.6699981689453,87.6100006103516,51.2999992370605,77.4100036621094,84.6600036621094,64.8399963378906,65.8300018310547,68.4599990844727,62.3899993896484,43.3199996948242,57.4700012207031
70,69.6600036621094,79.4700012207031,73.3000030517578,56.2099990844727,87.8499984741211,91,87.7600021362305,51.2599983215332,78.2699966430664,83.6100006103516,65.3000030517578,66.0299987792969,66.25,63.0200004577637,38.7999992370605,56.7700004577637
70,69.8300018310547,79.4700012207031,74.0500030517578,55.9599990844727,87.7399978637695,91.5699996948242,87.6999969482422,50.8800010681152,77.4599990844727,85.1699981689453,67.3499984741211,66.2200012207031,66.0299987792969,61.9099998474121,38.8400001525879,57.060001373291
128,45.5900001525879,53.5,41.2700004577637,41.9900016784668,62.6800003051758,54.4799995422363,40.7400016784668,56.1100006103516,49.060001373291,16.5300006866455,36.8600006103516,62.6399993896484,60.4900016784668,44.9300003051758,39.4799995422363,23.0499992370605
131,46.0800018310547,52.9300003051758,42.6800003051758,42.6199989318848,63.0900001525879,54.4900016784668,45.2299995422363,48.9199981689453,51.1599998474121,18.8299999237061,37.75,62.9900016784668,60.4900016784668,45.1699981689453,40.1599998474121,24.6499996185303
128,47.5099983215332,56.5800018310547,43.6100006103516,42.3600006103516,64.1999969482422,55.7900009155273,46.7599983215332,59.5699996948242,53.1599998474121,19.5400009155273,38.5,63.2299995422363,60.4900016784668,45.5699996948242,40.189998626709,23.1800003051758
131,48.0099983215332,55.75,45.1399993896484,43.1300010681152,64.870002746582,56.75,47.7900009155273,53.6100006103516,55.0499992370605,23.9300003051758,38.5,63.0900001525879,58.7900009155273,46.3800010681152,40.5299987792969,26.7999992370605
130,48.9799995422363,57.5999984741211,46.8600006103516,42.4900016784668,65.5,58.2999992370605,49.2099990844727,57.3600006103516,57.0299987792969,27.6000003814697,39.7599983215332,63.0400009155273,58.7900009155273,46.3699989318848,41.2700004577637,23.5400009155273
131,49.6699981689453,58.2799987792969,47.3899993896484,43.3499984741211,66.1500015258789,59.25,51.1699981689453,56.5499992370605,57.0499992370605,28.8799991607666,40.5099983215332,63.1399993896484,59.5499992370605,46.7799987792969,42.189998626709,24.8799991607666
133,50.0400009155273,58.5299987792969,47.7999992370605,43.7799987792969,67.2699966430664,59.0900001525879,52.4300003051758,55.3400001525879,57.4000015258789,29.7600002288818,41.2700004577637,62.7700004577637,59.0699996948242,46.6699981689453,42.4599990844727,26.9099998474121
134,50.2900009155273,59.0400009155273,48.439998626709,43.4000015258789,67.9000015258789,59.5999984741211,54.3899993896484,54.2599983215332,57.7400016784668,30.8700008392334,42.0099983215332,63.1199989318848,57.3400001525879,47.5099983215332,42.1599998474121,26.5900001525879
137,50.7400016784668,59.3899993896484,49.1599998474121,43.6699981689453,68.370002746582,60.0699996948242,56.3400001525879,52.7700004577637,57.5900001525879,32.310001373291,43.2999992370605,63.4300003051758,55.0699996948242,48.5699996948242,43.3600006103516,27.6800003051758
137,50.7299995422363,59.8600006103516,48.9599990844727,43.3600006103516,68.8399963378906,60.2599983215332,57.4700012207031,52.8800010681152,56.7299995422363,31.8600006103516,43.5999984741211,63.6500015258789,52.7599983215332,48.6300010681152,44.3199996948242,27.75
136,51.2099990844727,60.4199981689453,50.2400016784668,42.9599990844727,69.1600036621094,61.4799995422363,58.75,52.2999992370605,57.5400009155273,35.6699981689453,43.8699989318848,63.8899993896484,54.4099998474121,45.8699989318848,43.9599990844727,27.6000003814697
133,52.1100006103516,60.939998626709,52.1699981689453,43.2299995422363,69.5299987792969,62.439998626709,59.9700012207031,51.7999992370605,58.1100006103516,42.5400009155273,44.1100006103516,63.939998626709,55.0999984741211,46.1199989318848,44.2299995422363,27.4899997711182
163,33.7299995422363,31.5599994659424,38.7099990844727,30.9200000762939,42.4900016784668,24.9099998474121,25.75,33.0999984741211,51.0400009155273,15.7799997329712,31.1800003051758,56.8400001525879,40.6399993896484,37.0099983215332,26.5799999237061,19.4400005340576
163,34.1599998474121,31.8999996185303,39.5699996948242,31.0200004577637,43.2700004577637,26.0599994659424,27.0900001525879,31.1599998474121,51.8600006103516,16.7900009155273,32.7099990844727,56.9199981689453,39.939998626709,37.1800003051758,27.2000007629395,19.7700004577637
163,34.7599983215332,33,40.2999992370605,30.9699993133545,44.3199996948242,26.1000003814697,27.7800006866455,33.8199996948242,52.689998626709,18.9500007629395,32.5,57.0400009155273,39.939998626709,37.6100006103516,25.7900009155273,20.5300006866455
164,35.3699989318848,34.1100006103516,40.810001373291,31.1900005340576,45.2299995422363,28.3500003814697,29.3099994659424,33.5400009155273,53.5200004577637,20.6499996185303,32.4500007629395,56.6300010681152,39.6399993896484,38.5900001525879,26.3899993896484,20.1599998474121
164,35.9099998474121,35.0200004577637,41.689998626709,31.0300006866455,46.2200012207031,30.7999992370605,29.9799995422363,33.0699996948242,54.3499984741211,24.1399993896484,32.5900001525879,55.6699981689453,39.6399993896484,38.9799995422363,26.1000003814697,19.4200000762939
162,37.9900016784668,36.1100006103516,46.1199989318848,31.75,47.6199989318848,33.3300018310547,31.0100002288818,32.5,66.6699981689453,27.8999996185303,34.0400009155273,55.8699989318848,39.6399993896484,39.5699996948242,26.2199993133545,21.5599994659424
162,38.1699981689453,38.5,44.9000015258789,31.0900001525879,49.2099990844727,36.3400001525879,33.1399993896484,35.3300018310547,58.5099983215332,29.6200008392334,35.8300018310547,55.6599998474121,36.7400016784668,39.7799987792969,25.8500003814697,22.0100002288818
163,38.5699996948242,39.7299995422363,44.6300010681152,31.3500003814697,50.5999984741211,37.4599990844727,34.3899993896484,36.4900016784668,60.060001373291,26.1900005340576,36.939998626709,55.3400001525879,36.4300003051758,39.7099990844727,25.9799995422363,23.2700004577637
162,39.7299995422363,40.7299995422363,45.939998626709,32.5200004577637,51.8699989318848,38.7400016784668,35.2999992370605,37,61.4099998474121,29.9799995422363,37.0200004577637,55.3499984741211,39.0499992370605,40.5400009155273,27.4200000762939,23.0499992370605
162,41.0699996948242,42.2599983215332,46.9799995422363,33.9599990844727,52.939998626709,39.5999984741211,36.0699996948242,40.439998626709,62.5800018310547,30.8299999237061,38.3800010681152,56.1500015258789,42.1399993896484,40.7999992370605,27.9799995422363,24.8999996185303
162,41.9000015258789,43.0999984741211,47.3400001525879,35.2700004577637,54,42.2200012207031,36.5800018310547,39.5900001525879,61.8600006103516,33.1500015258789,38.2999992370605,56.060001373291,45.4000015258789,40.810001373291,28.0900001525879,26.7900009155273
161,42.7000007629395,44.689998626709,47.6100006103516,35.810001373291,54.5,44.2799987792969,37.1500015258789,42.8499984741211,62,33.9199981689453,38.5800018310547,55.939998626709,45.060001373291,42.7200012207031,27.3600006103516,28.1100006103516
151,41.1399993896484,44.4199981689453,45.5999984741211,33.3899993896484,54.5400009155273,40.4700012207031,43.3199996948242,39.3600006103516,63.1699981689453,34.439998626709,31.7000007629395,53.0699996948242,41.0800018310547,42.1100006103516,23.3400001525879,27.0300006866455
149,42.4799995422363,45.7099990844727,47.9500007629395,33.7900009155273,56.1100006103516,43.0800018310547,45.2900009155273,38.3499984741211,66.4300003051758,39.6699981689453,32.7000007629395,53.0099983215332,41.0800018310547,42.4199981689453,23.8899993896484,27.7600002288818
151,42.7099990844727,46.5400009155273,47.4199981689453,34.1699981689453,56.6699981689453,44.5099983215332,46.8400001525879,38.1399993896484,67.2300033569336,36.0699996948242,33.4000015258789,52.9799995422363,41.0800018310547,43.0499992370605,23.9500007629395,28.5900001525879
146,44.1399993896484,48.0900001525879,48.9000015258789,35.4199981689453,57.5499992370605,45.8699989318848,48.5999984741211,40.3499984741211,69.5199966430664,38.9000015258789,34.3600006103516,52.8199996948242,42.5099983215332,42.7099990844727,27.0499992370605,29.3999996185303
148,44.9300003051758,49.2099990844727,49.9900016784668,35.5800018310547,58.9700012207031,48.3699989318848,50.0099983215332,39.5099983215332,69.8899993896484,43.2900009155273,34.3899993896484,52.3800010681152,42.5099983215332,43.0099983215332,26.3700008392334,30.4300003051758
148,45.4500007629395,51,50.0099983215332,35.3600006103516,60.1100006103516,50.9900016784668,51.2900009155273,41.6199989318848,70.3399963378906,43.4300003051758,34.3699989318848,51.8899993896484,42.1599998474121,43.0699996948242,25.4300003051758,30.7600002288818
146,46.1599998474121,52.8899993896484,50.0800018310547,35.5200004577637,60.6100006103516,54.1500015258789,53.5299987792969,43.2799987792969,70.6999969482422,43.2200012207031,35.560001373291,50.8300018310547,42.939998626709,42.6199989318848,25.3299999237061,31.1900005340576
146,46.4000015258789,53.5499992370605,50.2099990844727,35.4500007629395,60.4199981689453,55.2299995422363,54.7599983215332,43.7900009155273,70.25,43.6399993896484,35.7799987792969,51.1500015258789,42.189998626709,42.9099998474121,25.1200008392334,31.5599994659424
147,47.2000007629395,54.5299987792969,51.0999984741211,35.9700012207031,61.0499992370605,56.3699989318848,55.7900009155273,44.9300003051758,70.9199981689453,45.8699989318848,37.1500015258789,50.4700012207031,42.2799987792969,42.2200012207031,27.3799991607666,32.0099983215332
150,46.9099998474121,54.1399993896484,50.8400001525879,35.7400016784668,61.2599983215332,56.1699981689453,56.4099998474121,42.7299995422363,70.8099975585938,44.7200012207031,37.1100006103516,50.7299995422363,40.8699989318848,42,27.8799991607666,32.2099990844727
149,47.4099998474121,54.4500007629395,51.7099990844727,36.0699996948242,61.0299987792969,57.6100006103516,57.3600006103516,41.7799987792969,71.1600036621094,46.0699996948242,39.0099983215332,50.6100006103516,44.7200012207031,41.5200004577637,25.25,32.7799987792969
149,47.5400009155273,54.8199996948242,51.5699996948242,36.25,61.9199981689453,58.6399993896484,58.689998626709,40.0400009155273,71.3099975585938,44.9700012207031,39.6399993896484,50.3499984741211,44.4300003051758,41.9700012207031,24.7800006866455,33.810001373291
42,75.0100021362305,84.2399978637695,67.7099990844727,73.0800018310547,89.9800033569336,94.0800018310547,89.2600021362305,63.6500015258789,86.6800003051758,40.7099990844727,77.3499984741211,66.0899963378906,96.2200012207031,74.8199996948242,70.7699966430664,50.5099983215332
41,76.0299987792969,84.4400024414062,70.0400009155273,73.620002746582,90.0100021362305,94.6900024414062,88.5599975585938,64.4800033569336,86.7600021362305,49.3899993896484,77.6500015258789,66.370002746582,96.2200012207031,75,71.3199996948242,51.9500007629395
41,76.7300033569336,84.0999984741211,72.0999984741211,73.9899978637695,90.0199966430664,94.3099975585938,88.1100006103516,63.9500007629395,86.8300018310547,60.0900001525879,75.7300033569336,65.7300033569336,96.3600006103516,74.5100021362305,72.1999969482422,52.8699989318848
40,77.620002746582,84.25,73.9300003051758,74.6600036621094,90.2799987792969,93.9400024414062,88.4400024414062,64.3499984741211,87.1100006103516,65.75,76.8000030517578,66.0800018310547,95.870002746582,75.4400024414062,73.620002746582,53.7200012207031
39,78.8899993896484,84.120002746582,77.379997253418,75.1699981689453,90.129997253418,93.4300003051758,88.8600006103516,64.0699996948242,87.0800018310547,78.9499969482422,77.1600036621094,66.3399963378906,95.870002746582,75.7600021362305,74.4199981689453,54.6300010681152
39,79.120002746582,84.3399963378906,77.9400024414062,75.0699996948242,90.1699981689453,93.5899963378906,89.25,64.3499984741211,86.6999969482422,80.9400024414062,77.4400024414062,66.6900024414062,95.8000030517578,75.5800018310547,73.4199981689453,55.4700012207031
39,79.1999969482422,84.5800018310547,77.3300018310547,75.6800003051758,90.1699981689453,94.0199966430664,89.629997253418,64.4700012207031,87.2399978637695,78.0400009155273,77.0299987792969,67.0199966430664,96.4599990844727,76.3099975585938,74.0299987792969,55.939998626709
38,79.5599975585938,84.4800033569336,77.8399963378906,76.3600006103516,90.2799987792969,94.2399978637695,89.7399978637695,63.6599998474121,87.3899993896484,79.7799987792969,76.9400024414062,67.2399978637695,96.0400009155273,76,76.4400024414062,56.9599990844727
39,79.8399963378906,84.2699966430664,78.9000015258789,76.3499984741211,90.4499969482422,94.7399978637695,89.7099990844727,62.1699981689453,86.879997253418,84.7600021362305,76.4499969482422,67.5,95.4599990844727,75.0699996948242,77.2399978637695,57.6199989318848
38,80.1800003051758,84.4499969482422,79.5699996948242,76.5199966430664,90.629997253418,94.6399993896484,89.4499969482422,63.0800018310547,88.2300033569336,85.3000030517578,77.0699996948242,67.6699981689453,95,75.3499984741211,77.9599990844727,57.7599983215332
38,80.5299987792969,84.9000015258789,79.5199966430664,77.1699981689453,90.7099990844727,95.2300033569336,89.8000030517578,63.8699989318848,88.1900024414062,84.6800003051758,77.4300003051758,67.7799987792969,95.3199996948242,75.8300018310547,79.1100006103516,58.439998626709
37,80.6500015258789,85.0400009155273,79.0599975585938,77.8399963378906,90.7399978637695,95.3899993896484,89.9000015258789,64.1399993896484,86.4700012207031,84.370002746582,77.4100036621094,67.9800033569336,95.3499984741211,75.129997253418,81.9300003051758,58.9500007629395
134,44.9799995422363,51.7099990844727,38.8499984741211,44.4000015258789,53.6199989318848,51.6599998474121,45.9300003051758,55.6199989318848,28.9899997711182,34.6599998474121,32.25,59.4900016784668,64.2200012207031,41.4300003051758,45.3899993896484,26.5499992370605
133,45.8600006103516,52.4700012207031,40.5299987792969,44.5800018310547,54.6199989318848,52.7200012207031,46.3199996948242,56.2299995422363,30.8799991607666,38.0200004577637,33.4900016784668,59.7200012207031,65.2399978637695,41.6199989318848,44.9700012207031,26.4899997711182
134,46.6199989318848,53.1199989318848,41.8199996948242,44.9199981689453,55.3400001525879,53.9700012207031,45.8300018310547,57.3400001525879,33.5699996948242,39.439998626709,34.3600006103516,59.9199981689453,66.0800018310547,42.9099998474121,44.7599983215332,25.9400005340576
133,47.7700004577637,54.2000007629395,42.310001373291,46.7900009155273,56.2999992370605,55.1500015258789,46.1699981689453,59.1699981689453,34.689998626709,40.0200004577637,35.25,59.2999992370605,73.3099975585938,42.6800003051758,44.8899993896484,26.2800006866455
132,48.689998626709,55.1199989318848,43.6500015258789,47.310001373291,57.2999992370605,55.8699989318848,48.6699981689453,58.6599998474121,36.5299987792969,43.060001373291,36.0999984741211,58.9099998474121,73.3099975585938,43.9199981689453,44.8600006103516,27.1299991607666
130,49.7700004577637,55.9300003051758,45.3400001525879,48.0499992370605,58.7299995422363,57,49.5999984741211,58.4000015258789,38.9099998474121,47.0999984741211,36.9000015258789,58.4599990844727,74.0999984741211,44.7999992370605,45.6699981689453,27.6299991607666
128,50.4500007629395,56.4700012207031,46.5200004577637,48.3699989318848,60.2799987792969,57.7099990844727,50.8400001525879,57.0400009155273,41.060001373291,49.1199989318848,37.5400009155273,58.3600006103516,73.3899993896484,45.7000007629395,46.6800003051758,27.7099990844727
129,51.25,57.1100006103516,48.6699981689453,47.9799995422363,61.939998626709,58.7200012207031,52.25,55.5299987792969,46.7099990844727,51.6100006103516,39.3899993896484,56.9799995422363,71.629997253418,44.5900001525879,47.9099998474121,27.7900009155273
127,52.2599983215332,58.060001373291,50.1500015258789,48.5699996948242,63.1599998474121,59.8800010681152,53.8800010681152,55.310001373291,47.4700012207031,55.2599983215332,40.1399993896484,57.7299995422363,71.1800003051758,45.1599998474121,49.1800003051758,28.7399997711182
127,53.060001373291,59.1599998474121,51.4500007629395,48.5699996948242,64.2900009155273,61.8899993896484,55.5400009155273,54.9199981689453,49.9900016784668,55.7099990844727,41.6300010681152,58.4799995422363,69.9300003051758,45.6800003051758,49.7900009155273,28.8999996185303
128,53.4199981689453,59.6800003051758,53.060001373291,47.5,65.3600006103516,63.1699981689453,55.9099998474121,54.2999992370605,49.7999992370605,61.5499992370605,42.439998626709,58.4700012207031,65.629997253418,46.7200012207031,48.1399993896484,29.5
127,54.0099983215332,60.5400009155273,53.2900009155273,48.2000007629395,66.1600036621094,64.6399993896484,57.0499992370605,54.3199996948242,51.5,61.25,41.9700012207031,58.439998626709,68.6800003051758,47.0900001525879,46.6300010681152,30.3899993896484
39,77.25,88.379997253418,71.6699981689453,71.6900024414062,92.5500030517578,93.5800018310547,91.879997253418,75.5,89.3199996948242,70.5199966430664,68.1699981689453,58.6500015258789,91.129997253418,72.2799987792969,61.560001373291,61.7999992370605
37,77.9599990844727,88.8300018310547,73.0100021362305,72.0400009155273,92.6500015258789,93.9100036621094,93.0199966430664,75.7600021362305,91.1800003051758,72.379997253418,69.0899963378906,59.4000015258789,91.6500015258789,71.8300018310547,61.0900001525879,63.5900001525879
38,77.9700012207031,89.0400009155273,72.4400024414062,72.4300003051758,92.75,94.0199966430664,93.5999984741211,75.7699966430664,92.5699996948242,68.2799987792969,69,59.8899993896484,92.1500015258789,71.75,61.4900016784668,64.3399963378906
37,78.1500015258789,88.9300003051758,72.9199981689453,72.6100006103516,92.8300018310547,93.4899978637695,93.4800033569336,75.9100036621094,93.75,69.2600021362305,68.5899963378906,60.0800018310547,90.879997253418,72.629997253418,61.75,65.1900024414062
38,79.2300033569336,89.0599975585938,75.8099975585938,72.8300018310547,92.9300003051758,93.379997253418,93.5699996948242,76.3399963378906,94.3899993896484,71.5100021362305,68.4000015258789,68.9400024414062,90.879997253418,72.2900009155273,61.9099998474121,66.2399978637695
37,79.629997253418,89.120002746582,76.5,73.2799987792969,92.9700012207031,93.0599975585938,93.5100021362305,76.9199981689453,95.1900024414062,72.2300033569336,68.9700012207031,69.5899963378906,90.8300018310547,73.379997253418,62.0800018310547,66.8399963378906
34,80.7200012207031,89.4700012207031,79.9700012207031,72.7300033569336,93,93.6999969482422,94.370002746582,76.8099975585938,95.9300003051758,83.5899963378906,70.2200012207031,70.129997253418,89.25,73.9599990844727,60.8499984741211,66.8499984741211
34,80.8600006103516,89.2600021362305,80.0800018310547,73.2300033569336,93.0199966430664,93.4899978637695,93.5299987792969,77.0199966430664,96.3600006103516,83.8399963378906,70.2900009155273,69.8399963378906,90.6999969482422,73.8300018310547,60.0499992370605,68.3199996948242
35,80.8600006103516,88.7099990844727,80.0899963378906,73.7799987792969,93.0199966430664,92.2099990844727,92.629997253418,76.9800033569336,96.5,82.0199966430664,70.8199996948242,71.0199966430664,89.879997253418,74.8300018310547,61.310001373291,69.0899963378906
35,81.1699981689453,88.7699966430664,80.6999969482422,74.0400009155273,93.0299987792969,92.2099990844727,92.0100021362305,77.8199996948242,96.4199981689453,84.3499984741211,70.6999969482422,71.3399963378906,89.8300018310547,73.4599990844727,62.7000007629395,70.1699981689453
33,81.7900009155273,88.9499969482422,82.2099990844727,74.2099990844727,93.0400009155273,92.75,92.370002746582,77.629997253418,96.2099990844727,89.0699996948242,72.0299987792969,71.5500030517578,89.3600006103516,72.4100036621094,64.1900024414062,70.879997253418
34,82.3199996948242,89.4800033569336,82.1800003051758,75.2799987792969,93.0599975585938,94.5199966430664,92.8300018310547,77.5199966430664,96.25,88.8600006103516,71.9700012207031,71.6600036621094,89.5999984741211,75.6999969482422,64.5299987792969,71.2900009155273
33,78.8300018310547,86.4199981689453,75.7600021362305,74.3099975585938,93.4199981689453,88.9499969482422,89.3399963378906,73.9700012207031,91.9199981689453,71.1999969482422,75.0299987792969,64.9000015258789,92.9199981689453,80.2600021362305,60.5999984741211,63.439998626709
32,79.0899963378906,86.5500030517578,76.3499984741211,74.379997253418,93.4800033569336,90.0400009155273,88.7099990844727,73.9700012207031,92.3199996948242,72.1699981689453,75.5199966430664,65.3899993896484,92.9199981689453,79.620002746582,61.5400009155273,63.439998626709
34,78.5100021362305,87.0299987792969,74.1800003051758,74.3000030517578,93.5199966430664,90.5899963378906,89.3399963378906,74.6800003051758,92.5500030517578,62.3199996948242,75.9899978637695,65.879997253418,92.9199981689453,78.75,61.6500015258789,63.9000015258789
33,78.8099975585938,87.3099975585938,74.6900024414062,74.4100036621094,93.5400009155273,90.0599975585938,90.4000015258789,75.2600021362305,92.7900009155273,63.5699996948242,75.9599990844727,66.4400024414062,92.9599990844727,79.2799987792969,61.2799987792969,64.129997253418
36,79.5100021362305,87.4800033569336,76.8000030517578,74.25,93.4899978637695,88.8899993896484,91.379997253418,76.1500015258789,93.0699996948242,71.2200012207031,75.8000030517578,67.129997253418,92.9599990844727,78.5199966430664,61.0699996948242,64.4700012207031
35,80.0299987792969,87.6900024414062,77.129997253418,75.2900009155273,93.8600006103516,88.370002746582,91.8000030517578,76.7300033569336,93.0999984741211,72.3099975585938,75.4400024414062,67.6600036621094,93.3099975585938,78.4300003051758,62.3699989318848,67.0299987792969
33,80.9599990844727,87.9100036621094,79.0899963378906,75.879997253418,94.3099975585938,88.379997253418,91.870002746582,77.0999984741211,93.8099975585938,78.7099990844727,75.7799987792969,68.0800018310547,93.3099975585938,77.4499969482422,63.6100006103516,69.1600036621094
32,81.1699981689453,87.6900024414062,79.3000030517578,76.5199966430664,94.3300018310547,87.7399978637695,91.2399978637695,77.4300003051758,93.6900024414062,79.6699981689453,75.6399993896484,68.1900024414062,92.9100036621094,77.9800033569336,64.379997253418,70.8099975585938
30,82.2099990844727,87.1100006103516,82.0999984741211,77.4300003051758,94.2600021362305,86.6800003051758,89.9100036621094,77.6100006103516,94.0500030517578,88.879997253418,76.1600036621094,69.3000030517578,92.9100036621094,78.4700012207031,65.4300003051758,72.8899993896484
30,82.7699966430664,87.1699981689453,83.0699996948242,78.0599975585938,94.1900024414062,87.2099990844727,89.2099990844727,78.0500030517578,94.5999984741211,90.1699981689453,77.8499984741211,69.6699981689453,92.8499984741211,79.4899978637695,66.2300033569336,73.6800003051758
30,83.0699996948242,87.1900024414062,84.3499984741211,77.6699981689453,94.129997253418,88.1900024414062,89.1399993896484,77.3000030517578,94.8600006103516,93.2600021362305,79.4000015258789,69.870002746582,92.0599975585938,79.0899963378906,64.0999984741211,75.4400024414062
30,83.1800003051758,87.5,84.9899978637695,77.0400009155273,94.0599975585938,89.379997253418,89.379997253418,77.1999969482422,94.879997253418,94.5999984741211,80.5199966430664,69.9499969482422,91.6100006103516,77.7600021362305,63.7700004577637,75.0100021362305
24,81.8000030517578,87.6399993896484,76.3499984741211,81.4000015258789,92.2300033569336,95.870002746582,91.1900024414062,71.2600021362305,98.4700012207031,65.9899978637695,72.9199981689453,68.0199966430664,96.9100036621094,80.2300033569336,77.0400009155273,71.4300003051758
24,82.0500030517578,87.5999984741211,76.9700012207031,81.5699996948242,92.2799987792969,95.3399963378906,91.620002746582,71.1800003051758,98.5,67.2300033569336,73.7699966430664,68.3600006103516,96.9100036621094,80.2399978637695,76.4499969482422,72.6699981689453
24,82.5100021362305,87.5999984741211,78.0899963378906,81.8499984741211,92.2600021362305,94.4800033569336,91.7600021362305,71.9100036621094,98.2300033569336,71.3199996948242,74.120002746582,68.6699981689453,96.9100036621094,80.3099975585938,76.8399963378906,73.3499984741211
24,82.5599975585938,87.75,78.4000015258789,81.5400009155273,92.3399963378906,94.4800033569336,92.1800003051758,72.0199966430664,98.3399963378906,71.3600006103516,74.8000030517578,69.0999984741211,96.5599975585938,79.9400024414062,76.1600036621094,73.4899978637695
26,82.9199981689453,88.25,78.5699996948242,81.9499969482422,92.3499984741211,94.9000015258789,92.5299987792969,73.2399978637695,98.120002746582,70.6900024414062,75.5800018310547,69.9199981689453,96.7699966430664,80.4899978637695,76.5800018310547,73.9400024414062
25,83.4499969482422,88.8899993896484,78.9300003051758,82.5400009155273,92.3899993896484,95.6500015258789,93.4499969482422,74.0599975585938,98.25,70.7200012207031,76.3099975585938,70.4499969482422,96.2699966430664,81.9499969482422,76.9499969482422,75
24,84.1699981689453,89.1900024414062,81.4300003051758,81.879997253418,92.4300003051758,95.5400009155273,93.7300033569336,75.0800018310547,98.4400024414062,79.3000030517578,76.7600021362305,71.2200012207031,95.5599975585938,81.5500030517578,75.2099990844727,75.1900024414062
24,84.120002746582,89.3099975585938,81.5500030517578,81.5,92.4499969482422,95.1100006103516,93.7300033569336,75.9499969482422,98.3899993896484,79.5299987792969,76.879997253418,71.4000015258789,94.3600006103516,82.2399978637695,74.0999984741211,75.2799987792969
25,84.4800033569336,89.3199996948242,82.4100036621094,81.7099990844727,92.4899978637695,94.6800003051758,93.5599975585938,76.5299987792969,98.4000015258789,81.7399978637695,77.4000015258789,72.1100006103516,94.9000015258789,83.0100021362305,73.4700012207031,75.4499969482422
26,84.7699966430664,89.2600021362305,82.75,82.3000030517578,92.5400009155273,95.4899978637695,92.7699966430664,76.2300033569336,98.379997253418,82.0699996948242,78.2099990844727,72.3399963378906,95.0800018310547,83.0899963378906,75.4300003051758,75.5899963378906
23,85.0800018310547,89.25,83.5800018310547,82.4199981689453,92.6100006103516,96.3000030517578,91.9800033569336,76.120002746582,98.1999969482422,84.8600006103516,78.8199996948242,72.4499969482422,94.4400024414062,81.6900024414062,77.5299987792969,76.0100021362305
